gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
84.071 84.070 0.10124481 -0.2728613 -0.8718513
84.081 84.080 0.06886895 -0.1934488 -0.8871229
84.091 84.090 0.057262514 -0.11403632 -0.9072815
84.101 84.100 0.07558847 -0.032791242 -0.9176662
84.111 84.110 0.09757962 0.03257134 -0.9176662
84.121 84.120 0.08780578 0.06433633 -0.92377484
84.131 84.130 0.05420819 0.07166672 -0.9127793
84.141 84.140 -0.0056566074 0.107096896 -0.8718513
84.151 84.150 -0.0514715 0.15657699 -0.8284799
84.161 84.160 -0.07101919 0.20850053 -0.78327584
84.171 84.170 -0.09850812 0.2915782 -0.7264654
84.181 84.180 -0.14493388 0.39176008 -0.65804845
84.191 84.190 -0.19685742 0.46078786 -0.58840984
84.202 84.200 -0.27749163 0.50782454 -0.51632774
84.211 84.210 -0.38561478 0.54569817 -0.41431323
84.221 84.220 -0.4699142 0.5475308 -0.30557922
84.231 84.230 -0.45830774 0.44490537 -0.19806693
84.241 84.240 -0.38989085 0.3544973 -0.18523876
84.251 84.250 -0.3239174 0.27569568 -0.20356473
84.261 84.260 -0.26832867 0.20788966 -0.2408275
84.271 84.270 -0.22373551 0.16207477 -0.26831645
84.281 84.280 -0.15104254 0.09793392 -0.26648384
84.291 84.290 -0.10278419 -0.023628263 -0.23044279
84.301 84.300 -0.11683409 -0.20505524 -0.18890396
84.311 84.310 -0.20479867 -0.32478485 -0.15713897
84.321 84.320 -0.30436972 -0.3449434 -0.13636956
84.331 84.330 -0.36851057 -0.3009611 -0.12537397
84.345 84.340 -0.42165583 -0.043786816 -0.03557679
84.351 84.350 -0.4485339 0.13030978 0.0982027
84.361 84.360 -0.5346659 0.20422448 0.25886026
84.371 84.370 -0.6861605 0.11503816 0.3901963
84.381 84.380 -0.8101661 -0.12075584 0.43662205
84.391 84.390 -0.8388768 -0.41030598 0.3865311
84.402 84.400 -0.7594643 -0.59478724 0.20938018
84.411 84.410 -0.54932666 -0.64976513 -0.07039611
84.421 84.420 -0.22801155 -0.532479 -0.40331766
84.431 84.430 0.15377922 -0.25392446 -0.6928678
84.441 84.440 0.51296794 0.11076209 -0.8828469
84.451 84.450 0.8434461 0.4986615 -0.9494312
84.461 84.460 0.82450926 0.5518068 -0.8932316
84.471 84.470 0.6504127 0.46445307 -0.78571934
84.481 84.480 0.40423396 0.27630657 -0.64155513
84.494 84.490 0.17943555 0.05456249 -0.49616918
84.501 84.500 0.029773578 -0.13663833 -0.36116797
84.511 84.510 -0.028869487 -0.25087014 -0.2591535
84.521 84.520 4.5204163E-4 -0.29851764 -0.19318002
84.531 84.530 0.07864279 -0.3009611 -0.16141503
84.541 84.540 0.1666074 -0.30829147 -0.15530637
84.551 84.550 0.26373497 -0.27408302 -0.16569108
84.561 84.560 0.3388714 -0.26980695 -0.16569108
84.571 84.570 0.36391687 -0.251481 -0.17546493
84.581 84.580 0.35597563 -0.21666168 -0.1919583
84.591 84.590 0.33948225 -0.21727253 -0.21761462
84.601 84.600 0.3144368 -0.20688783 -0.23044279
84.611 84.610 0.3119933 -0.23620936 -0.22922106
84.621 84.620 0.3071064 -0.2954633 -0.22799933
84.631 84.630 0.29366738 -0.35410637 -0.23044279
84.643 84.640 0.29977602 -0.3815953 -0.24204923
84.651 84.650 0.33276275 -0.39808866 -0.2518231
84.661 84.660 0.42378166 -0.4151929 -0.28236634
84.671 84.670 0.50197244 -0.40114298 -0.29824883
84.681 84.680 0.5569503 -0.35838243 -0.31352046
84.691 84.690 0.50258327 -0.3308935 -0.2951945
84.701 84.700 0.38224283 -0.31195667 -0.25671002
84.712 84.710 0.27778488 -0.3046263 -0.21028425
84.722 84.720 0.191042 -0.2887438 -0.14919773
84.731 84.730 0.10552087 -0.2795808 -0.082613416
84.741 84.740 0.044434343 -0.31134582 -0.0459615
84.751 84.750 -0.0117652565 -0.3431108 -0.05023756
84.761 84.760 -0.06307794 -0.34555426 -0.086889476
84.772 84.770 -0.07040833 -0.31867617 -0.15958244
84.781 84.780 -0.011154398 -0.25881138 -0.23594059
84.793 84.790 0.07619934 -0.16229467 -0.3147422
84.801 84.800 0.15561181 -0.0633345 -0.39720902
84.811 84.810 0.2295265 0.008136731 -0.46134987
84.821 84.820 0.27961746 0.0044715367 -0.5206038
84.831 84.830 0.30221948 -0.05478239 -0.57374907
84.841 84.840 0.3229889 -0.18428582 -0.60917926
84.851 84.850 0.34253657 -0.3815953 -0.65804845
84.861 84.860 0.39690357 -0.6033394 -0.7228002
84.871 84.870 0.4579901 -0.8006488 -0.78144324
84.881 84.880 0.40423396 -0.7652187 -0.77289116
84.891 84.890 0.29977602 -0.4854424 -0.66232455
84.901 84.900 0.18676594 -0.11220372 -0.5089974
84.911 84.910 -0.0068783388 0.242709 -0.34895065
84.921 84.920 -0.17486627 0.36121684 -0.24510357
84.931 84.930 -0.24145058 0.22193958 -0.24143837
84.943 84.940 -0.22434637 -0.027293455 -0.30313575
84.951 84.950 -0.12660792 -0.26003313 -0.3849917
84.961 84.960 0.00350637 -0.36998886 -0.4656259
84.971 84.970 0.100023076 -0.28752205 -0.5224364
84.981 84.980 0.14217278 -0.08776911 -0.5456493
84.992 84.990 0.15805528 0.17856814 -0.5633643
85.001 85.000 0.15255749 0.256148 -0.5804686
85.011 85.010 0.107353464 0.25675887 -0.59207505
85.021 85.020 0.012058485 0.18040073 -0.5835229
85.031 85.030 -0.1253862 0.07472104 -0.5505362
85.041 85.040 -0.2573331 -0.026071724 -0.4851736
85.051 85.050 -0.35079548 -0.106095076 -0.4112589
85.061 85.060 -0.3874474 -0.18489668 -0.3501724
85.071 85.070 -0.38561478 -0.2636983 -0.32451606
85.081 85.080 -0.3520172 -0.33333695 -0.3306247
85.091 85.090 -0.3013154 -0.38587135 -0.36972007
85.101 85.100 -0.21457252 -0.44940135 -0.45157602
85.111 85.110 -0.15715119 -0.46467298 -0.5132734
85.121 85.120 -0.103395045 -0.4500122 -0.5798577
85.131 85.130 -0.09850812 -0.3449434 -0.6171205
85.141 85.140 -0.11561236 -0.20016831 -0.6207857
85.151 85.150 -0.1076711 -0.083493054 -0.6342247
85.161 85.160 -0.077127844 -0.0028588437 -0.6452203
85.171 85.170 -0.023982562 0.027073551 -0.66232455
85.181 85.180 0.03343877 0.028295282 -0.69531125
85.191 85.190 0.08352972 0.020964898 -0.75151086
85.201 85.200 0.11957077 0.03440393 -0.83214504
85.211 85.210 0.18310076 0.11809248 -0.9146119
85.224 85.220 0.19898325 0.20361361 -0.9036163
85.232 85.230 0.15133576 0.27264136 -0.85902315
85.241 85.240 0.079864524 0.3141802 -0.7979366
85.251 85.250 0.007171564 0.36610374 -0.71608067
85.261 85.260 -0.06185621 0.44185105 -0.62689435
85.271 85.270 -0.11255802 0.51271147 -0.5401515
85.281 85.280 -0.14187956 0.5719654 -0.45035428
85.291 85.290 -0.12782966 0.6257215 -0.35444844
85.301 85.300 -0.08751255 0.65198874 -0.23349713
85.311 85.310 -0.045362845 0.6379388 -0.044128902
85.322 85.320 0.03832569 0.5591372 0.04566829
85.331 85.330 0.05115386 0.49743977 0.10980914
85.340 85.340 -7.696822E-4 0.4229142 0.15256971
85.350 85.350 -0.078349575 0.3251758 0.19105422
85.361 85.360 -0.14859907 0.20544621 0.24725384
85.372 85.370 -0.21273991 0.0771645 0.30711862
85.380 85.380 -0.2463375 -0.090212576 0.3284989
85.390 85.390 -0.24939185 -0.19222707 0.2985665
85.400 85.400 -0.20907474 -0.16595986 0.24664295
85.410 85.410 -0.13699263 -0.1054842 0.19410855
85.420 85.420 -0.101562455 0.05578422 0.19288681
85.430 85.430 -0.2096856 0.42535767 0.3724812
85.440 85.440 -0.4521991 0.63183016 0.6204925
85.451 85.450 -0.7185364 0.6525996 0.85689735
85.461 85.460 -0.88774604 0.42657942 1.0022832
85.471 85.470 -0.983041 0.08877094 0.9356989
85.481 85.480 -0.9268414 -0.19100533 0.69257456
85.491 85.490 -0.65622807 -0.28752205 0.36576167
85.501 85.500 -0.24145058 -0.17390111 0.06338338
85.511 85.510 0.19715065 0.082051426 -0.18707137
85.523 85.520 0.5276288 0.36060596 -0.36788747
85.531 85.530 0.6131499 0.5316483 -0.40881544
85.541 85.540 0.48181385 0.4852225 -0.3495615
85.551 85.550 0.2631241 0.26042408 -0.2774794
85.561 85.560 -0.029480353 -0.019352207 -0.20417559
85.571 85.570 -0.26160914 -0.23987456 -0.14492166
85.581 85.580 -0.31475443 -0.3675454 -0.108880624
85.591 85.590 -0.20602041 -0.41091684 -0.108880624
85.601 85.600 -0.027647756 -0.4255776 -0.14919773
85.611 85.610 0.17943555 -0.4225233 -0.22311242
85.621 85.620 0.36208427 -0.39136916 -0.29947057
85.631 85.630 0.4775378 -0.34372166 -0.35139412
85.641 85.640 0.5062485 -0.3131784 -0.374607
85.653 85.650 0.47326174 -0.31256753 -0.3691092
85.661 85.660 0.4286686 -0.31073493 -0.35261583
85.673 85.670 0.36208427 -0.2728613 -0.32024
85.681 85.680 0.29549998 -0.23132244 -0.28175548
85.691 85.690 0.2594589 -0.22215946 -0.25976434
85.701 85.700 0.23746777 -0.22643553 -0.26404038
85.711 85.710 0.23380257 -0.20933129 -0.27992287
85.721 85.720 0.23135911 -0.21177475 -0.29336193
85.731 85.730 0.21303315 -0.21543995 -0.31535307
85.741 85.740 0.19776152 -0.21238562 -0.33490077
85.751 85.750 0.17454864 -0.15801862 -0.3324573
85.761 85.760 0.15622269 -0.1458013 -0.28419894
85.771 85.770 0.08047539 -0.1458013 -0.20661905
85.781 85.780 -0.041086793 -0.18000977 -0.1265957
85.791 85.790 -0.17242283 -0.24109629 -0.065509185
85.801 85.800 -0.27199385 -0.31073493 -0.04290717
85.811 85.810 -0.31353268 -0.3797627 -0.064287454
85.822 85.820 -0.29703933 -0.41946894 -0.1198762
85.831 85.830 -0.24389404 -0.42741022 -0.17607579
85.841 85.840 -0.19441396 -0.38953656 -0.23655145
85.851 85.850 -0.14004695 -0.31928706 -0.29885972
85.861 85.860 -0.08445822 -0.20566611 -0.4027068
85.871 85.870 -0.09972985 -0.12442103 -0.4570738
85.881 85.880 -0.16325983 0.005693268 -0.47784323
85.891 85.890 -0.25427875 0.14008363 -0.4534086
85.901 85.900 -0.3642345 0.1846768 -0.4082046
85.911 85.910 -0.48640758 0.12969892 -0.3758287
85.921 85.920 -0.58658946 -0.0126326885 -0.3587245
85.931 85.930 -0.5768156 -0.2972959 -0.3587245
85.941 85.940 -0.5047335 -0.5672983 -0.34345287
85.951 85.950 -0.4515882 -0.6552629 -0.30802268
85.961 85.960 -0.4711359 -0.50743353 -0.24754703
85.972 85.970 -0.6330152 0.024630088 -0.09483072
85.981 85.980 -0.6879931 0.3019629 0.02489887
85.991 85.990 -0.6647802 0.3691581 0.071324624
86.001 86.000 -0.6140784 0.2530937 0.017568486
86.011 86.010 -0.538942 0.06555806 -0.12293052
86.021 86.020 -0.40516248 -0.09998642 -0.2970271
86.031 86.030 -0.24389404 -0.16595986 -0.46012813
86.041 86.040 -0.09117775 -0.13358401 -0.5908533
86.051 86.050 0.035271365 -0.04623028 -0.7063068
86.062 86.060 0.14034018 0.024630088 -0.78571934
86.071 86.070 0.20509191 0.045399513 -0.83825374
86.081 86.080 0.16049874 0.03867999 -0.80282354
86.091 86.090 0.08291885 0.02585182 -0.72707623
86.101 86.100 -0.012376122 0.0032498091 -0.6537724
86.111 86.110 -0.14737734 0.008136731 -0.57435995
86.121 86.120 -0.2640526 -0.005913172 -0.50105613
86.131 86.130 -0.3184196 -0.024239128 -0.46012813
86.141 86.140 -0.29337415 -0.06822143 -0.45157602
86.151 86.150 -0.23045501 -0.12075584 -0.4363044
86.161 86.160 -0.16264898 -0.1671816 -0.40515026
86.171 86.170 -0.10889283 -0.2111639 -0.35933536
86.181 86.180 -0.052082367 -0.24476148 -0.32573777
86.191 86.190 0.021221463 -0.26308745 -0.28175548
86.205 86.200 0.08780578 -0.29607418 -0.27870116
86.211 86.210 0.14767057 -0.2905764 -0.28969672
86.221 86.220 0.21120055 -0.3168436 -0.30802268
86.231 86.230 0.26068065 -0.28019166 -0.32634863
86.241 86.240 0.31993455 -0.25270274 -0.32634863
86.251 86.250 0.3914058 -0.24842668 -0.34711805
86.261 86.260 0.4476054 -0.20994216 -0.36483315
86.271 86.270 0.48914424 -0.14396872 -0.3605571
86.281 86.280 0.51724404 -0.08654738 -0.34589633
86.291 86.290 0.53068304 -0.041343354 -0.2744251
86.301 86.300 0.48242474 0.016688842 -0.18340617
86.311 86.310 0.44332933 0.029517014 -0.10277197
86.321 86.320 0.40117964 0.0063041337 -0.032522462
86.331 86.330 0.33581707 -0.01629788 0.030396657
86.341 86.340 0.2649567 -0.022406533 0.084152795
86.354 86.350 0.19898325 -0.009578362 0.13913068
86.361 86.360 0.12995547 0.017299708 0.19349769
86.371 86.370 0.0768102 0.066168934 0.2405343
86.381 86.380 0.08352972 0.0912144 0.27168843
86.391 86.390 0.108575195 0.09304701 0.28390574
86.401 86.400 0.104299136 0.08632748 0.2845166
86.411 86.410 0.069479816 0.05456249 0.29429045
86.421 86.420 0.012058485 0.038069125 0.30589688
86.431 86.430 -0.057580158 0.017299708 0.3388836
86.441 86.440 -0.14065783 -0.03951076 0.3651508
86.451 86.450 -0.18586186 -0.12442103 0.36148563
86.461 86.460 -0.1712011 -0.26247656 0.3126164
86.471 86.470 -0.11927754 -0.34433252 0.20449325
86.481 86.480 -0.027647756 -0.2814134 0.09942443
86.491 86.490 0.08230799 -0.14274698 -0.007476989
86.503 86.500 0.10796433 0.09976652 -0.033133328
86.511 86.510 -0.12294273 0.50171584 0.15318057
86.521 86.520 -0.39722124 0.6220563 0.34987918
86.531 86.530 -0.7038756 0.4705617 0.5484104
86.541 86.540 -0.9457782 0.082662284 0.63820755
86.551 86.550 -1.0752816 -0.32661745 0.6119404
86.561 86.560 -0.992204 -0.52759206 0.5032064
86.571 86.570 -0.6873822 -0.49521625 0.34132707
86.581 86.580 -0.27932423 -0.24659407 0.16112183
86.591 86.590 0.114683844 0.039290857 -0.0025900668
86.601 86.600 0.35353217 0.21949612 -0.10949149
86.611 86.610 0.39018407 0.23537861 -0.15469551
86.621 86.620 0.21792006 -0.014465285 -0.1198762
86.631 86.630 0.041380018 -0.19955745 -0.06734178
86.641 86.640 -0.08506909 -0.31195667 -0.020305159
86.653 86.650 -0.13271658 -0.33028263 0.01329243
86.661 86.660 -0.113168895 -0.30706975 0.033450983
86.671 86.670 -0.07101919 -0.2917981 0.048111744
86.681 86.680 -0.016652182 -0.28019166 0.03406185
86.691 86.690 0.032217037 -0.25575706 0.029174926
86.701 86.700 0.08475145 -0.2496484 0.029174926
86.711 86.710 0.14217278 -0.25392446 0.025509736
86.721 86.720 0.20509191 -0.2551462 0.018790217
86.731 86.730 0.2619024 -0.2337659 -0.02274862
86.741 86.740 0.3162694 -0.21727253 -0.05878967
86.751 86.750 0.3614734 -0.1934488 -0.0899438
86.761 86.760 0.39384925 -0.1268645 -0.10643716
86.771 86.770 0.42622513 -0.047452006 -0.0881112
86.782 86.780 0.44149676 -0.0071349014 -0.074061304
86.791 86.790 0.38896233 0.011191055 -0.086889476
86.804 86.800 0.32054543 0.016077977 -0.08505688
86.811 86.810 0.27106535 0.036847394 -0.05756794
86.821 86.820 0.24296555 0.07166672 -0.018472563
86.831 86.830 0.20509191 0.12481199 0.008405507
86.841 86.840 0.12873375 0.20178102 0.07071376
86.851 86.850 0.06886895 0.22560476 0.115917794
86.861 86.860 0.014501944 0.20422448 0.14401759
86.871 86.870 -0.039254196 0.16635083 0.16967393
86.881 86.880 -0.08812341 0.10831863 0.19594115
86.891 86.890 -0.11927754 0.028295282 0.20082806
86.901 86.900 -0.13271658 -0.047452006 0.18922162
86.911 86.910 -0.11439063 -0.095099494 0.16173269
86.921 86.920 -0.07590611 -0.083493054 0.12324817
86.931 86.930 -0.010543533 -0.011410959 0.062161647
86.941 86.940 0.09635789 0.09915565 -0.016029103
86.951 86.950 0.2783957 0.24881764 -0.12415225
86.961 86.960 0.34253657 0.30135202 -0.16691281
86.971 86.970 0.35414302 0.25859147 -0.1882931
86.981 86.980 0.28450438 0.124201134 -0.1742432
86.991 86.990 0.2032593 -0.10242988 -0.12231965
87.003 87.000 0.120181635 -0.38648224 -0.05145929
87.011 87.010 -7.696822E-4 -0.53186816 0.063994244
87.021 87.020 -0.14676648 -0.46528384 0.20327152
87.032 87.030 -0.2732156 -0.20322265 0.32483372
87.041 87.040 -0.3886691 0.11625989 0.43845466
87.051 87.050 -0.46563816 0.3282301 0.5282518
87.061 87.060 -0.3959995 0.2543154 0.4812152
87.071 87.070 -0.2732156 0.0771645 0.34315968
87.081 87.080 -0.12660792 -0.042565085 0.15684576
87.091 87.090 0.04260175 -0.043786816 -0.017250832
87.101 87.100 0.16966172 0.08999267 -0.12109793
87.111 87.110 0.22830479 0.27325225 -0.13820215
87.121 87.120 0.23135911 0.37282327 -0.10704803
87.131 87.130 0.17515951 0.34716693 -0.07528303
87.141 87.140 0.07070155 0.2824152 -0.043518037
87.151 87.150 -0.035589002 0.22804822 -0.01114218
87.161 87.160 -0.1394361 0.21766351 0.04261396
87.171 87.170 -0.16448157 0.24331985 0.08720712
87.181 87.180 -0.15715119 0.24454157 0.12630251
87.191 87.190 -0.12782966 0.19994842 0.14157413
87.201 87.200 -0.07285178 0.11931421 0.118972115
87.211 87.210 0.01144762 0.03623653 0.06949203
87.221 87.220 0.09391443 -0.02668259 0.013903296
87.235 87.230 0.159277 -0.06638883 -0.044739768
87.241 87.240 0.23807862 -0.070054024 -0.097274184
87.251 87.250 0.34131485 -0.035845567 -0.13453695
87.261 87.260 0.45432493 0.043566916 -0.170578
87.271 87.270 0.5685567 0.15230092 -0.2408275
87.281 87.280 0.6009326 0.33250615 -0.27137077
87.291 87.290 0.5960457 0.39481443 -0.2951945
87.301 87.300 0.53801346 0.37648845 -0.30863354
87.311 87.310 0.43233377 0.3001303 -0.3006923
87.321 87.320 0.2753414 0.23843293 -0.27014905
87.331 87.330 0.092692696 0.22377215 -0.19806693
87.341 87.340 -0.068575725 0.29035646 -0.09360899
87.351 87.350 -0.16875763 0.41008604 0.012070699
87.361 87.360 -0.185251 0.52676135 0.07743328
87.371 87.370 -0.14065783 0.5744088 0.08170933
87.384 87.380 -0.104616776 0.57807404 0.072546355
87.391 87.390 -0.16692503 0.59151304 0.117750384
87.401 87.400 -0.26160914 0.57685226 0.18494557
87.411 87.410 -0.35079548 0.52553964 0.25580594
87.421 87.420 -0.40271902 0.45590094 0.31139466
87.431 87.430 -0.40516248 0.3789319 0.32910976
87.441 87.440 -0.38500392 0.3263975 0.3266663
87.451 87.450 -0.35140634 0.31173673 0.31505987
87.461 87.460 -0.32697174 0.30135202 0.29551217
87.471 87.470 -0.31475443 0.2793609 0.27046672
87.481 87.480 -0.27932423 0.2268265 0.25702766
87.491 87.490 -0.25427875 0.03867999 0.25886026
87.501 87.500 -0.28482202 -0.08104959 0.2564168
87.511 87.510 -0.33369124 -0.19955745 0.22892787
87.521 87.520 -0.3397999 -0.2972959 0.15379144
87.533 87.530 -0.31536528 -0.25575706 0.056663863
87.541 87.540 -0.28115684 -0.095099494 -0.016029103
87.551 87.550 -0.24694839 0.116870746 -0.0459615
87.561 87.560 -0.27871338 0.35571903 -0.006255259
87.571 87.570 -0.38805825 0.5432547 0.09881356
87.581 87.580 -0.58170253 0.57563055 0.27840796
87.591 87.590 -0.8052792 0.39970133 0.44517416
87.601 87.600 -1.000756 -0.13602747 0.47571743
87.611 87.610 -0.9017959 -0.5056009 0.3425488
87.621 87.620 -0.60308284 -0.75788826 0.11286346
87.631 87.630 -0.20724213 -0.7749925 -0.14980859
87.641 87.640 0.18798769 -0.5538593 -0.36361143
87.651 87.650 0.5111354 -0.2301007 -0.49555832
87.661 87.660 0.71394265 0.04295605 -0.5450384
87.671 87.670 0.7756401 0.1529118 -0.53526455
87.683 87.680 0.68034506 0.113816425 -0.48273015
87.691 87.690 0.48608992 -0.013243554 -0.40637198
87.701 87.700 0.26617843 -0.1775663 -0.31718567
87.711 87.710 -0.014208719 -0.36143675 -0.17302147
87.721 87.720 -0.104616776 -0.38953656 -0.088722065
87.731 87.730 -0.10889283 -0.36876714 -0.036798522
87.741 87.740 -0.0636888 -0.37731925 -0.030079003
87.751 87.750 -0.017873913 -0.39075828 -0.045350634
87.761 87.760 0.0346605 -0.3870931 -0.060622267
87.771 87.770 0.08352972 -0.3571607 -0.061233133
87.781 87.780 0.110407785 -0.31867617 -0.053902745
87.791 87.790 0.12079249 -0.2899655 -0.049626693
87.801 87.800 0.10185568 -0.26125485 -0.03924198
87.811 87.810 0.056040782 -0.22765726 -0.036187656
87.821 87.820 0.037714824 -0.18306409 -0.07161784
87.833 87.830 0.053597324 -0.14396872 -0.11560014
87.841 87.840 0.09513616 -0.1054842 -0.17302147
87.851 87.850 0.17515951 -0.066999696 -0.2426601
87.861 87.860 0.2783957 -0.025460858 -0.2951945
87.871 87.870 0.363306 -0.0028588437 -0.33734423
87.881 87.880 0.3877406 0.015467111 -0.36238968
87.891 87.890 0.35169956 0.024630088 -0.35994622
87.901 87.900 0.26068065 0.02585182 -0.3116879
87.911 87.910 0.1488923 0.02340836 -0.22983193
87.921 87.920 0.0010629073 -0.009578362 -0.12231965
87.931 87.930 -0.055136696 -0.03951076 -0.07772649
87.941 87.940 -0.048417173 -0.048673738 -0.07467216
87.951 87.950 0.01144762 -0.04317595 -0.10704803
87.961 87.960 0.07803193 -0.025460858 -0.13698041
87.971 87.970 0.1330098 8.0634654E-4 -0.15713897
87.982 87.980 0.19165286 0.01974317 -0.16874541
87.991 87.990 0.24846333 0.015467111 -0.17974098
88.001 88.000 0.29122388 8.0634654E-4 -0.19867781
88.011 88.010 0.34009314 -0.015076149 -0.21761462
88.021 88.020 0.39751446 -0.056004122 -0.22677761
88.031 88.030 0.40789917 -0.08960171 -0.18584964
88.041 88.040 0.3578082 -0.13480574 -0.14064561
88.051 88.050 0.2961108 -0.19283794 -0.08627861
88.062 88.060 0.24785247 -0.31378928 -0.029468138
88.071 88.070 0.19837238 -0.42679933 0.043835692
88.081 88.080 0.06520376 -0.38220617 0.14646105
88.091 88.090 -0.1394361 -0.16412726 0.28024054
88.101 88.100 -0.3465194 0.15352266 0.42806995
88.111 88.110 -0.54871583 0.40825346 0.5655146
88.121 88.120 -0.67272145 0.49133113 0.6339315
88.132 88.130 -0.6464543 0.37709934 0.60522085
88.141 88.140 -0.3727866 0.37709934 0.37003773
88.151 88.150 -0.09239948 -0.2636983 0.15318057
88.161 88.160 0.13972932 -0.31134582 -0.016639968
88.171 88.170 0.25457197 -0.18245323 -0.085667744
88.181 88.180 0.2875587 -0.050506335 -0.07894822
88.191 88.190 0.25273937 -0.010800093 -0.055124477
88.201 88.200 0.1543901 -0.029126052 -0.036187656
88.211 88.210 0.034049634 -0.06394537 -0.016029103
88.221 88.220 -0.077127844 -0.09998642 0.009627238
88.231 88.230 -0.16081639 -0.11525805 0.03528358
88.241 88.240 -0.21701598 -0.090212576 0.04750088
88.251 88.250 -0.20663127 -0.045619413 0.037116177
88.261 88.260 -0.1376035 -0.016908746 -7.574707E-4
88.271 88.270 -0.055747554 0.028906148 -0.04718323
88.281 88.280 0.01511281 0.0649472 -0.082613416
88.291 88.290 0.07619934 0.083884016 -0.1021611
88.301 88.300 0.11224039 0.11198382 -0.116211005
88.311 88.310 0.13728586 0.11809248 -0.12293052
88.321 88.320 0.1330098 0.12359026 -0.13148263
88.331 88.330 0.09208183 0.10770777 -0.12903917
88.341 88.340 0.015723675 0.08571662 -0.1265957
88.351 88.350 -0.06307794 0.07472104 -0.12903917
88.361 88.360 -0.0832365 0.1266446 -0.15103032
88.371 88.370 -0.028869487 0.19261804 -0.18157358
88.381 88.380 0.06520376 0.27691743 -0.22922106
88.391 88.390 0.1769921 0.35632992 -0.279312
88.401 88.400 0.27289796 0.39420354 -0.3147422
88.414 88.410 0.31321505 0.3972579 -0.30741182
88.421 88.420 0.28206092 0.38198626 -0.25487742
88.431 88.430 0.21242228 0.33922568 -0.18707137
88.441 88.440 0.13239893 0.3056281 -0.123541385
88.451 88.450 0.07314501 0.3037955 -0.052681014
88.461 88.460 0.05115386 0.30929327 0.011459833
88.471 88.470 0.027940981 0.32028887 0.08720712
88.482 88.480 4.5204163E-4 0.3037955 0.12752424
88.491 88.490 -0.022149973 0.27508482 0.14340673
88.501 88.500 -0.03986506 0.25003937 0.15379144
88.511 88.510 -0.028258622 0.22743736 0.15867837
88.521 88.520 -0.0026022792 0.21888523 0.17822605
88.531 88.530 -0.018484779 0.22132869 0.23259306
88.541 88.540 -0.069797456 0.22804822 0.2936796
88.551 88.550 -0.111947164 0.20544621 0.34315968
88.564 88.560 -0.17364454 0.13030978 0.36637256
88.571 88.570 -0.2518353 0.028906148 0.36026388
88.581 88.580 -0.27077213 -0.11525805 0.2863492
88.591 88.590 -0.14004695 -0.23193331 0.16112183
88.601 88.600 0.085362315 -0.21299648 0.010238104
88.611 88.610 0.27228707 -0.08532566 -0.14308907
88.621 88.620 0.37246898 0.118703336 -0.23532972
88.631 88.630 0.44271848 0.36671463 -0.16752368
88.641 88.640 0.39690357 0.5670785 0.063994244
88.651 88.650 0.13972932 0.6385497 0.42318302
88.661 88.660 -0.239618 0.4516249 0.7890913
88.671 88.670 -0.6366804 0.049675565 1.0419894
88.681 88.680 -0.92623055 -0.39503434 1.1611081
88.691 88.690 -1.0117517 -0.73895144 1.1415604
88.701 88.700 -0.81932914 -0.6925257 1.0083919
88.714 88.710 -0.5187834 -0.4958271 0.78664786
88.721 88.720 -0.25488964 -0.2111639 0.53191704
88.731 88.730 -0.09911899 0.09549047 0.30772948
88.741 88.740 -0.043530256 0.31845626 0.14829366
88.751 88.750 -0.07224092 0.3972579 0.09026145
88.761 88.760 -0.15226427 0.33250615 0.10919827
88.771 88.770 -0.24389404 0.18406592 0.10370048
88.781 88.780 -0.30925664 -0.013243554 0.07926588
88.791 88.790 -0.22801155 -0.28446773 -0.029468138
88.801 88.800 -0.061245352 -0.3870931 -0.13575868
88.811 88.810 0.11285125 -0.42985365 -0.23105367
88.821 88.820 0.2386895 -0.40358645 -0.31229874
88.830 88.830 0.31688023 -0.33516955 -0.36483315
88.841 88.840 0.36086255 -0.25087014 -0.36788747
88.851 88.850 0.39568186 -0.20016831 -0.34162027
88.861 88.860 0.37307984 -0.16290554 -0.28053376
88.871 88.870 0.25457197 -0.12075584 -0.17729752
88.881 88.880 0.12751201 -0.10242988 -0.0881112
88.891 88.890 0.088416636 -0.1512991 -0.050848424
88.901 88.900 0.11101866 -0.20200092 -0.06795265
88.911 88.910 0.18187901 -0.18856187 -0.100328505
88.921 88.920 0.24663074 -0.16107294 -0.1424782
88.931 88.930 0.3071064 -0.1268645 -0.17790839
88.941 88.940 0.32909754 -0.08104959 -0.20356473
88.951 88.950 0.27778488 -0.0065240376 -0.18951483
88.961 88.960 0.18798769 0.06189287 -0.11437841
88.971 88.970 0.123235956 0.09182528 -0.01908343
88.981 88.980 0.06520376 0.031960476 0.043835692
88.991 88.990 -0.02276083 -0.04989547 0.06949203
89.001 89.000 -0.07407351 -0.15985121 0.07926588
89.012 89.010 -0.017263047 -0.33333695 0.06155078
89.021 89.020 0.06031684 -0.41580376 0.027342329
89.031 89.030 0.12079249 -0.45673174 -0.010531316
89.041 89.040 0.17515951 -0.4768903 -0.06673092
89.051 89.050 0.22525045 -0.4658947 -0.13453695
89.061 89.060 0.24663074 -0.4078625 -0.19440174
89.071 89.070 0.25579372 -0.31256753 -0.23777318
