linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.902 4.901 0.13372773 0.67095304 1.0565014
4.923 4.922 -0.44053683 0.19330049 2.3102608
4.942 4.941 -0.87922096 -0.56062853 3.2544155
4.963 4.962 -0.6157986 -0.55937254 2.7963686
4.985 4.981 -0.3705117 -0.096910715 2.1566505
5.002 5.001 -0.2503879 0.4578724 2.059454
5.022 5.021 -0.63598335 0.2623453 2.664691
5.042 5.042 -1.012673 -0.44815755 3.1270018
5.062 5.061 -1.087429 -1.6651071 3.6611118
5.083 5.081 -1.2250242 -2.0103972 3.457631
5.102 5.102 -1.4633598 -1.8010166 2.6335907
5.122 5.122 -1.9790945 -1.5618894 1.2739363
5.142 5.142 -1.9086432 -1.2806956 0.8280506
5.162 5.162 -1.4746219 -1.0644147 0.7540817
5.182 5.182 -1.2002991 -0.76472884 -0.16558552
5.202 5.202 -0.6251654 -0.27259243 -1.5156317
5.222 5.221 -0.51283187 0.0768497 -2.7978592
5.242 5.241 -0.28016952 0.4674363 -3.573896
5.262 5.261 -0.021962464 0.6742662 -3.903201
5.284 5.281 0.25026014 0.8984474 -3.4793916
5.302 5.301 0.12893763 1.0137539 -3.2057981
5.322 5.321 -0.040188402 1.0142862 -2.7496438
5.342 5.341 -0.43977103 1.072687 -2.1857076
5.362 5.362 -0.6769272 0.88905525 -1.4780903
5.383 5.382 -0.766485 0.6175659 -1.1495247
5.402 5.401 -0.55796224 0.55166006 -0.88807774
5.422 5.421 -0.30715346 0.46624517 -0.2817011
5.442 5.442 -0.053855985 0.36747074 0.21738148
5.462 5.461 0.22025311 0.258384 0.7609291
5.484 5.482 -0.0630146 -0.0876286 1.346302
5.504 5.502 -0.121355355 0.424963 2.1832
5.522 5.522 -0.21299744 0.8255911 2.0352154
5.542 5.541 0.062039822 0.76279044 1.9703321
5.562 5.562 0.27291104 0.04259467 2.9900827
5.582 5.581 0.5667366 -0.65642595 3.8862457
5.602 5.602 0.91809046 -1.135329 4.0434694
5.622 5.621 1.1235269 -1.2651348 3.3176546
5.642 5.642 1.2482907 -1.0305209 1.9309359
5.662 5.661 1.005117 -0.8258257 0.6663408
5.682 5.682 0.8187063 -0.6211432 -0.45991802
5.702 5.701 0.5685979 -0.5142375 -1.291543
5.722 5.722 0.3901625 -0.63086987 -0.95205784
5.742 5.741 0.33371985 -0.7628587 -0.826952
5.762 5.762 0.38399807 -0.71939987 -1.3924341
5.782 5.782 0.5083709 -0.5447395 -2.3437572
5.803 5.802 0.6150603 -0.34928703 -3.058547
5.822 5.821 0.6179283 -0.1371262 -3.5341387
5.842 5.842 0.5771972 0.12045145 -3.8705611
5.862 5.861 0.5479787 0.45411968 -3.679563
5.884 5.882 0.35405535 0.6713462 -3.3809938
5.902 5.902 0.25620306 0.84723246 -2.795092
5.922 5.922 0.0688104 0.92892456 -2.1564426
5.942 5.941 -0.05049011 0.73621035 -0.45687675
5.963 5.962 0.08054626 0.5826255 0.60205555
5.982 5.981 -0.08969909 0.41607213 1.351428
6.002 6.002 -0.31129923 0.38228142 1.9701614
6.022 6.022 -0.6444441 0.03621745 2.4255085
6.042 6.042 -0.4817753 -0.44390416 2.3084898
6.062 6.061 0.2529707 -0.20534217 2.0293188
6.082 6.081 0.23506445 0.12705469 1.9088249
6.102 6.102 -0.36191598 0.26362252 1.9751701
6.122 6.121 -1.0813931 -0.23454738 2.5405378
6.142 6.142 -1.0564969 -1.257937 3.1203098
6.164 6.162 -0.1649194 -2.3235676 4.037546
6.183 6.182 0.012329638 -2.0548093 3.5082521
6.202 6.201 -0.59139305 -1.3934426 1.6143618
6.222 6.221 -1.4216506 -0.8664149 -0.43366528
6.242 6.241 -1.9401538 -0.4542306 -1.3758516
6.262 6.261 -1.740764 -0.26452315 -1.3547106
6.282 6.281 -1.2566324 -0.139647 -1.4063749
6.302 6.301 -0.8942021 -0.04714477 -1.5864334
6.322 6.321 -0.5597894 0.028069377 -1.8865309
6.342 6.341 -0.3288366 0.090021014 -2.4187956
6.362 6.362 -0.24875279 0.1780554 -2.8311744
6.382 6.382 0.11507028 0.30717647 -2.6847153
6.403 6.402 0.16635305 0.39719105 -2.6035414
6.422 6.422 -0.045722187 0.46131563 -2.6598892
6.442 6.442 -0.24630746 0.4942304 -2.4520545
6.463 6.462 -0.23007344 0.45623183 -1.7580261
6.483 6.482 -0.17346 0.36597824 -1.3085718
6.502 6.502 0.042826384 0.3808515 -1.1971617
6.522 6.521 0.0021941364 0.53939664 -1.0782738
6.542 6.542 0.18399942 0.64841115 -0.27884293
6.562 6.562 0.28542703 0.65079486 0.7842388
6.582 6.582 -1.8766522E-4 0.21500003 2.7669582
6.602 6.602 -0.22833265 0.39152324 3.190652
6.622 6.622 -0.46321535 0.44984424 3.1202288
6.642 6.641 -0.03592044 0.62459326 3.1909828
6.663 6.662 0.41542286 0.1160084 4.236371
6.684 6.682 0.48714894 -0.65562916 5.2075567
6.703 6.702 0.6469537 -1.0655146 5.3556814
6.722 6.721 0.44985554 -1.3069264 4.2747
6.742 6.742 0.9566682 -0.9082374 2.6188784
6.762 6.761 0.8774025 -0.55047965 0.9529114
6.782 6.781 0.85915667 -0.16827798 0.100188255
6.802 6.801 0.3608514 -0.17304909 -0.6611357
6.822 6.821 9.242892E-4 -0.35900897 -1.1766243
6.846 6.842 -0.26809525 -0.4662906 -1.936152
6.863 6.862 -0.24233899 -0.44662267 -2.7336655
6.882 6.881 -0.024518132 -0.4923752 -3.601355
6.902 6.901 0.2004283 -0.44538188 -4.224581
6.922 6.922 0.381504 -0.3757782 -4.587695
6.942 6.941 0.3529989 -0.35158694 -4.6511064
6.962 6.961 0.1911943 -0.20697069 -4.221835
6.982 6.982 0.17496234 -0.002789259 -3.750718
7.002 7.002 0.1807901 0.20423067 -3.4043927
7.022 7.021 0.31921747 0.35106182 -2.5374112
7.042 7.041 0.6622201 0.3699938 -1.4956083
7.063 7.062 0.89690083 0.4087063 -0.4633236
7.082 7.081 0.996124 0.49867058 0.3324728
7.102 7.101 0.86897886 0.5000905 1.0975161
7.122 7.121 0.76173127 0.38772964 1.8209133
7.145 7.141 0.24519981 0.08927548 2.1911755
7.162 7.161 0.075683385 -0.29842448 2.2854195
7.182 7.181 0.6109916 -0.037562013 2.2185478
7.202 7.202 0.59611475 0.2709316 2.093771
7.222 7.221 -0.57595277 0.093548894 2.7460232
7.242 7.241 -1.6912785 -0.7765252 2.499096
7.263 7.262 -1.4414322 -1.3714247 1.9092302
7.283 7.282 -1.065076 -1.7627802 2.8800182
7.303 7.302 -0.8512253 -1.8217804 3.284134
7.322 7.321 -0.9202559 -1.5764339 2.49681
7.343 7.342 -0.8966437 -1.2276921 1.7131929
7.362 7.361 -0.83582026 -1.0173002 0.9714279
7.382 7.382 -0.573352 -0.6637178 0.2640066
7.402 7.402 -0.42693567 -0.1355114 -0.5780153
7.422 7.421 -0.27506152 0.2945094 -1.3669186
7.444 7.441 -0.18091501 0.6017702 -2.1986475
7.462 7.462 -0.28403428 0.8475963 -3.0526667
7.482 7.481 -0.21454124 1.0015155 -3.1545439
7.502 7.502 -0.1852842 0.965402 -2.7399359
7.522 7.521 -0.12004997 0.8819132 -2.4469423
7.542 7.541 -0.12594761 0.84987223 -2.3506856
7.562 7.561 -0.3093626 0.8181386 -1.9272947
7.582 7.581 -0.3870523 0.7659428 -1.6129694
7.602 7.602 -0.24664246 0.6535469 -1.0853329
7.623 7.622 -0.19631968 0.64959943 -0.77873516
7.643 7.642 -0.105055034 0.6444042 -0.21526623
7.663 7.662 0.0015654266 0.623505 0.50731945
7.682 7.681 0.10511607 0.509153 1.5078621
7.702 7.702 -0.23760879 0.42168486 2.1818438
7.722 7.721 -0.63511896 0.24530303 3.2523432
7.742 7.741 -0.6507683 0.43618143 3.4529266
7.762 7.761 -0.48319024 0.22644603 2.6399155
7.782 7.781 -0.13276505 -0.29458904 2.6136475
7.802 7.801 0.06932837 -0.77036244 3.0367374
7.822 7.821 0.43126035 -1.1261518 3.6610622
7.842 7.841 0.60775435 -1.3360136 3.344204
7.862 7.861 1.0032725 -1.1431494 2.0562458
7.882 7.881 0.9262729 -0.9334427 0.60447884
7.902 7.901 0.5218812 -0.68829334 -0.7422371
7.922 7.921 0.13900638 -0.7350628 -0.99646187
7.942 7.941 0.05180967 -0.7523697 -1.1726103
7.963 7.962 0.1278187 -0.75348496 -1.7527614
7.982 7.981 0.18851209 -0.66419697 -2.505969
8.002 8.001 0.26075524 -0.51798683 -3.044055
8.025 8.021 0.29098088 -0.34982228 -3.42094
8.042 8.042 0.45646465 -0.12989104 -3.5387907
8.062 8.061 0.5799443 0.016096592 -3.7247143
8.082 8.081 0.5361419 0.18479025 -3.819014
8.102 8.102 0.6002528 0.49038613 -2.9994235
8.122 8.122 0.61681944 0.5266794 -2.0612016
8.142 8.141 0.54586303 0.4787886 -1.0088835
8.163 8.162 0.49446857 0.33128476 -0.15790749
8.182 8.181 0.36199933 0.19958246 0.6278801
8.202 8.202 0.45870262 0.16408753 1.4364624
8.222 8.221 0.17537016 0.15460968 1.9390535
8.242 8.241 -0.10674089 -0.14897132 2.3400383
8.263 8.262 -0.36848348 -0.55936515 2.2483625
8.282 8.282 -0.015784621 -0.4004271 1.8579845
8.302 8.302 -0.121902585 -0.35014558 1.6502609
8.325 8.321 -0.78009254 -0.18599224 1.9360609
8.342 8.341 -1.2687464 -0.732435 2.3300562
8.362 8.361 -1.2723906 -1.3768293 2.587182
8.383 8.381 -0.7379858 -1.5380915 3.102686
8.402 8.402 -0.38867345 -1.4094596 2.9057884
8.422 8.421 -0.55424863 -0.92488945 1.4046183
8.443 8.442 -1.1677349 -0.4753312 -0.18820381
8.462 8.461 -1.375766 -0.11115801 -1.0830927
8.482 8.482 -1.0504715 0.032425284 -1.3393364
8.502 8.501 -0.40389413 0.18080986 -1.3687963
8.522 8.522 0.032802045 0.13443696 -1.6612158
8.542 8.542 0.44564122 0.34817386 -2.4007463
8.562 8.561 0.21795332 0.4999305 -2.9208403
8.582 8.581 -0.12327129 0.7483022 -3.217925
8.602 8.601 -0.1828326 0.7954935 -3.1450605
8.624 8.622 -0.3038435 0.77779233 -2.901597
8.642 8.641 -0.526309 0.7004055 -2.447452
8.662 8.661 -0.9603963 0.6828245 -1.9308558
8.682 8.682 -1.1263051 0.57302165 -1.4704132
8.702 8.702 -0.9317601 0.36760378 -1.1190519
8.722 8.721 -0.61194324 0.15277207 -0.79566574
8.742 8.741 -0.13718945 0.08638322 -0.1429596
8.762 8.762 0.44408762 -0.0186553 1.0902348
8.783 8.782 0.3963375 -0.16413438 2.1122627
8.802 8.802 -0.18329996 -0.3193431 3.0993967
8.823 8.822 -0.7758663 0.102457285 3.270155
8.843 8.842 -1.078127 0.5129404 2.322626
8.862 8.861 -0.39592427 0.98736334 1.7860842
8.882 8.881 0.20353389 0.6444534 2.0221434
8.902 8.901 0.8455782 -0.08611989 3.045124
8.922 8.922 1.1799196 -0.52246815 3.6255713
8.942 8.941 1.1693743 -0.5997901 3.4157476
8.962 8.961 0.8395239 -0.28435504 2.2428074
8.982 8.982 -0.093042135 0.17946708 0.62767506
9.003 9.002 -0.69990915 0.07916474 0.08856487
9.022 9.021 -1.0905638 -0.24586678 0.117383
9.042 9.041 -0.9817016 -0.67004013 -0.04801655
9.062 9.062 -0.6799954 -0.92633986 -0.756094
9.082 9.082 -0.37040883 -0.9841587 -1.5749187
9.102 9.102 0.14038408 -0.91241264 -2.4195528
9.122 9.122 0.57436335 -0.90423757 -2.9886594
9.143 9.141 0.8780707 -0.7528727 -3.3879786
9.162 9.162 0.98114556 -0.5691612 -3.5125003
9.182 9.181 1.0805337 -0.4328636 -3.4947639
9.205 9.202 1.0677152 -0.12774158 -3.5088882
9.223 9.221 1.0187912 0.050433874 -2.9538298
9.242 9.242 1.0080423 0.09635627 -1.9687991
9.262 9.262 1.0023284 0.031950355 -0.70720387
9.283 9.282 0.9491995 -0.10186958 0.38790703
9.303 9.302 0.7729222 -0.09181428 1.1281719
9.322 9.321 0.45145762 -0.09465337 1.4081831
9.342 9.341 0.021637976 -0.13393998 1.3665028
9.362 9.362 -0.47427794 -0.6047977 1.5295181
9.382 9.381 -0.19512498 -0.41148794 1.7135382
9.403 9.402 -0.013321519 0.059816122 2.3134747
9.422 9.421 -0.84065074 0.68076134 3.1286783
9.443 9.442 -1.5317738 0.36756754 4.2353115
9.462 9.461 -2.0247788 -0.5154183 4.2170477
9.483 9.482 -1.725713 -1.3196005 4.4767694
9.505 9.502 -1.2173852 -1.7997116 4.4889717
9.523 9.522 -1.0165777 -1.7512136 3.1552181
9.542 9.541 -1.2041903 -1.2624284 1.0053968
9.562 9.562 -1.5163634 -0.61731476 -0.9224777
9.582 9.581 -1.3480054 -0.09739196 -2.2267456
9.602 9.601 -0.941704 0.21575403 -3.0991683
9.622 9.621 -0.50819576 0.3300073 -3.513019
9.642 9.641 0.035332143 0.21551383 -3.6904893
9.662 9.662 0.17642868 0.14447176 -3.826311
9.684 9.682 0.16233677 0.1474173 -3.7405725
9.702 9.702 -0.019128382 0.19598508 -3.5505352
9.722 9.721 0.0046737194 0.21929526 -3.3546686
9.742 9.741 -0.2538402 0.02329123 -3.1066427
9.762 9.761 -0.51353407 0.020049095 -2.4642935
9.782 9.782 -0.82642466 0.044909835 -1.7140918
9.803 9.802 -1.131787 0.252414 -1.0728626
9.822 9.822 -0.97241545 0.36267614 -0.73463535
9.842 9.842 -0.12364936 0.4661981 5.950928E-4
9.862 9.861 0.2115184 0.65790105 0.8899498
9.882 9.881 0.20476085 0.67695093 2.0045223
9.902 9.902 -0.39046967 0.5744895 2.749752
9.922 9.921 -0.7954454 0.84197557 2.6168184
9.942 9.941 -1.0736625 1.3289472 1.9262094
9.962 9.962 -0.46609718 1.8818954 1.3702393
9.983 9.982 0.24230993 1.8351216 1.9424458
10.003 10.001 0.6250042 1.2201324 2.8261528
10.022 10.022 0.79525495 0.6295432 3.3059206
10.042 10.041 1.128619 0.1967839 3.2867622
10.062 10.061 1.0796142 0.003431797 1.7261934
