magnetometer-calibrated.txt

All values are in micro-Tesla (uT).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.872 4.870 11.200001 -22.5 -38.5
4.892 4.890 11.299999 -22.5 -38.5
4.912 4.910 11.4 -22.5 -38.4
4.932 4.930 11.6 -22.5 -38.4
4.952 4.950 11.700001 -22.5 -38.4
4.972 4.970 11.799999 -22.5 -38.300003
4.992 4.990 11.9 -22.5 -38.300003
5.011 5.010 12.0 -22.600006 -38.300003
5.032 5.030 12.1 -22.600006 -38.200005
5.052 5.050 12.200001 -22.600006 -38.200005
5.072 5.070 12.4 -22.600006 -38.200005
5.092 5.090 12.5 -22.600006 -38.200005
5.112 5.110 12.6 -22.600006 -38.1
5.132 5.130 12.700001 -22.600006 -38.0
5.152 5.150 12.799999 -22.600006 -38.0
5.171 5.170 12.9 -22.600006 -38.0
5.191 5.190 13.0 -22.600006 -38.0
5.211 5.210 13.1 -22.600006 -38.1
5.232 5.230 13.1 -22.600006 -38.1
5.252 5.250 13.200001 -22.700012 -38.1
5.272 5.270 13.200001 -22.700012 -38.1
5.292 5.290 13.200001 -22.899994 -38.0
5.311 5.310 13.299999 -22.899994 -38.0
5.332 5.330 13.299999 -23.0 -37.9
5.351 5.350 13.4 -23.200012 -37.800003
5.372 5.370 13.4 -23.200012 -37.800003
5.392 5.390 13.4 -23.299988 -37.700005
5.411 5.410 13.4 -23.399994 -37.700005
5.432 5.430 13.299999 -23.5 -37.6
5.451 5.450 13.200001 -23.600006 -37.6
5.471 5.470 13.0 -23.700012 -37.6
5.492 5.490 12.9 -23.700012 -37.6
5.512 5.510 12.700001 -23.799988 -37.6
5.531 5.530 12.5 -23.899994 -37.6
5.551 5.550 12.299999 -24.100006 -37.6
5.571 5.570 12.1 -24.200012 -37.700005
5.592 5.590 12.0 -24.299988 -37.6
5.612 5.610 11.799999 -24.299988 -37.6
5.631 5.630 11.700001 -24.299988 -37.700005
5.652 5.650 11.5 -24.399994 -37.700005
5.671 5.670 11.4 -24.5 -37.700005
5.691 5.690 11.200001 -24.5 -37.700005
5.711 5.710 11.1 -24.600006 -37.800003
5.731 5.730 11.0 -24.600006 -37.800003
5.751 5.750 11.0 -24.700012 -37.800003
5.772 5.770 10.799999 -24.799988 -37.800003
5.791 5.790 10.799999 -24.799988 -37.9
5.812 5.810 10.700001 -24.799988 -37.9
5.831 5.830 10.6 -24.899994 -37.9
5.851 5.850 10.6 -24.899994 -37.800003
5.872 5.870 10.6 -24.899994 -37.800003
5.892 5.890 10.6 -24.899994 -37.800003
5.911 5.910 10.6 -24.899994 -37.700005
5.932 5.930 10.6 -24.899994 -37.800003
5.951 5.950 10.6 -24.799988 -37.9
5.972 5.970 10.6 -24.799988 -37.9
5.991 5.990 10.6 -24.799988 -37.9
6.012 6.010 10.6 -24.799988 -37.9
6.032 6.030 10.700001 -24.700012 -38.0
6.052 6.050 10.799999 -24.600006 -38.0
6.071 6.070 10.799999 -24.600006 -38.0
6.092 6.090 10.9 -24.5 -38.0
6.112 6.110 10.9 -24.5 -38.1
6.132 6.130 10.9 -24.399994 -38.200005
6.152 6.150 10.9 -24.299988 -38.200005
6.172 6.170 10.9 -24.200012 -38.300003
6.192 6.190 10.9 -24.100006 -38.4
6.212 6.210 10.9 -24.0 -38.5
6.232 6.230 10.799999 -24.0 -38.5
6.252 6.250 10.9 -23.899994 -38.6
6.272 6.270 11.0 -23.799988 -38.6
6.291 6.290 11.0 -23.700012 -38.6
6.311 6.310 11.0 -23.700012 -38.700005
6.332 6.330 11.0 -23.600006 -38.800003
6.352 6.350 10.9 -23.5 -38.9
6.372 6.370 10.9 -23.5 -38.9
6.392 6.390 10.9 -23.399994 -38.9
6.413 6.410 10.799999 -23.399994 -38.9
6.432 6.430 10.799999 -23.299988 -38.9
6.452 6.450 10.700001 -23.299988 -39.0
6.472 6.470 10.6 -23.200012 -39.0
6.492 6.490 10.6 -23.200012 -39.1
6.512 6.510 10.5 -23.200012 -39.200005
6.532 6.530 10.4 -23.100006 -39.200005
6.553 6.550 10.299999 -23.100006 -39.200005
6.572 6.570 10.200001 -23.100006 -39.300003
6.592 6.590 10.1 -23.0 -39.300003
6.612 6.610 10.0 -23.0 -39.4
6.632 6.630 9.9 -22.899994 -39.4
6.652 6.650 9.799999 -22.899994 -39.4
6.672 6.670 9.700001 -22.899994 -39.6
6.695 6.690 9.600002 -22.799988 -39.700005
6.712 6.710 9.5 -22.799988 -39.700005
6.731 6.730 9.399998 -22.700012 -39.700005
6.751 6.750 9.399998 -22.600006 -39.800003
6.770 6.770 9.299999 -22.700012 -39.800003
6.790 6.790 9.200001 -22.700012 -39.800003
6.813 6.810 9.200001 -22.700012 -39.700005
6.833 6.830 9.200001 -22.700012 -39.700005
6.852 6.850 9.100002 -22.700012 -39.700005
6.871 6.870 8.899998 -22.799988 -39.700005
6.892 6.890 8.899998 -22.799988 -39.700005
6.912 6.910 8.799999 -22.899994 -39.6
6.932 6.930 8.700001 -23.0 -39.6
6.951 6.950 8.600002 -23.100006 -39.6
6.971 6.970 8.600002 -23.200012 -39.5
6.992 6.990 8.600002 -23.200012 -39.5
7.012 7.010 8.600002 -23.299988 -39.4
7.032 7.030 8.600002 -23.399994 -39.4
7.051 7.050 8.700001 -23.399994 -39.300003
7.072 7.070 8.700001 -23.5 -39.300003
7.092 7.090 8.600002 -23.5 -39.300003
7.112 7.110 8.600002 -23.5 -39.300003
7.132 7.130 8.700001 -23.600006 -39.300003
7.152 7.150 8.799999 -23.600006 -39.300003
7.172 7.170 8.799999 -23.600006 -39.200005
7.192 7.190 8.899998 -23.700012 -39.200005
7.212 7.210 8.899998 -23.700012 -39.1
7.232 7.230 9.0 -23.799988 -39.1
7.252 7.250 9.100002 -23.899994 -39.1
7.272 7.270 9.200001 -23.899994 -39.0
7.295 7.290 9.299999 -24.0 -38.9
7.312 7.310 9.299999 -24.0 -38.9
7.332 7.330 9.399998 -24.0 -38.9
7.352 7.350 9.399998 -24.0 -38.9
7.372 7.370 9.5 -24.0 -38.800003
7.392 7.390 9.600002 -24.0 -38.800003
7.412 7.410 9.600002 -24.0 -38.800003
7.432 7.430 9.600002 -24.0 -38.9
7.451 7.450 9.600002 -24.0 -38.800003
7.472 7.470 9.700001 -23.899994 -38.800003
7.494 7.490 9.700001 -23.899994 -38.800003
7.515 7.510 9.799999 -23.899994 -38.9
7.532 7.530 9.799999 -23.899994 -38.800003
7.552 7.550 9.9 -23.799988 -38.9
7.572 7.570 9.799999 -23.799988 -38.9
7.594 7.590 9.799999 -23.799988 -38.9
7.612 7.610 9.799999 -23.799988 -38.9
7.632 7.630 9.700001 -23.799988 -38.9
7.652 7.650 9.700001 -23.700012 -39.0
7.672 7.670 9.600002 -23.799988 -38.9
7.694 7.690 9.600002 -23.799988 -39.0
7.711 7.710 9.5 -23.799988 -39.0
7.731 7.730 9.299999 -23.799988 -39.0
7.751 7.750 9.200001 -23.799988 -39.0
