gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.908 4.908 0.60048056 -1.2281201 1.0364672
4.919 4.917 0.46975535 -0.88725734 1.0865582
4.928 4.928 0.3878994 -0.58976597 1.1561968
4.938 4.938 0.3414737 -0.34053296 1.2105638
4.948 4.948 0.40256017 -0.19759047 1.2337767
4.958 4.958 0.7476991 -0.38268265 1.173301
4.968 4.968 1.0451905 -0.57082915 1.1250427
4.978 4.978 1.2473868 -0.74981266 1.1079384
4.988 4.987 1.3475686 -0.9196332 1.0712866
4.999 4.998 1.3561208 -1.0784582 1.0132543
5.008 5.008 1.3011429 -1.2617177 0.9729373
5.018 5.017 1.2321151 -1.4144341 0.98210025
5.029 5.029 1.1074986 -1.5072856 0.9985936
5.038 5.038 0.99387777 -1.5677612 1.0254717
5.048 5.047 0.88392204 -1.4901813 1.1091602
5.062 5.058 0.76419246 -1.3753387 1.219116
5.067 5.067 0.61636305 -1.5243897 1.2105638
5.077 5.077 0.5137377 -1.6636671 1.1042733
5.087 5.088 0.45509458 -1.6196848 0.938118
5.097 5.097 0.47891837 -1.4651358 0.80494934
5.107 5.107 0.4972443 -1.2574416 0.6772785
5.117 5.117 0.48747045 -1.0222585 0.53616863
5.127 5.127 0.44348818 -0.8402207 0.38161975
5.137 5.137 0.36346483 -0.6661241 0.22645997
5.147 5.148 0.30298916 -0.57205087 0.14032796
5.157 5.158 0.21197024 -0.40406293 0.10123259
5.167 5.167 -0.053145275 0.41144216 0.28449216
5.177 5.178 -0.1918117 1.2672644 0.4543127
5.187 5.188 -0.34269542 1.8152105 0.5825944
5.197 5.198 -0.47158796 2.0064116 0.69988054
5.207 5.207 -0.55955255 1.962429 0.7316455
5.217 5.218 -0.593761 1.8549167 0.7120978
5.228 5.228 -0.6585127 1.6692137 0.6577308
5.237 5.238 -0.71837753 1.56781 0.61558115
5.248 5.248 -0.71959925 1.5898012 0.64123744
5.258 5.258 -0.7147123 1.5904121 0.8116689
5.268 5.268 -0.36407566 1.3955461 1.508666
5.278 5.278 0.020769417 0.9184603 1.898398
5.288 5.288 0.1844813 0.42365947 1.8770179
5.298 5.298 0.40622538 -0.12062144 1.9228327
5.308 5.308 0.63774335 -0.83838814 1.8867916
5.318 5.318 0.8735373 -1.5256115 1.8006597
5.328 5.328 1.1362092 -2.2562063 1.7359079
5.338 5.338 1.2302825 -2.6318884 1.7071973
5.348 5.348 1.0189232 -2.275754 1.5935763
5.359 5.358 1.0751228 -2.171907 1.4029864
5.368 5.368 1.2253957 -1.9752083 1.2301115
5.378 5.378 1.2712106 -1.6270151 1.1036624
5.389 5.388 1.3078624 -1.1584815 1.0914451
5.398 5.398 1.2974777 -0.70949554 1.1030515
5.408 5.408 1.2363912 -0.34297642 1.0853364
5.418 5.418 1.1643091 -0.2727269 1.0095892
5.428 5.428 1.1062769 -0.40223032 0.8678685
5.438 5.437 1.0464121 -0.6832284 0.75730187
5.448 5.448 0.9437868 -1.1633685 0.71942824
5.458 5.458 0.83138764 -1.6856582 0.7511932
5.468 5.468 0.7489208 -2.0381274 0.78601253
5.478 5.478 0.7031059 -1.7253644 0.73592156
5.488 5.488 0.6047566 -1.2488896 0.68277633
5.498 5.498 0.3744604 -1.0039326 0.80128413
5.508 5.507 0.2125811 -0.76630604 0.883751
5.518 5.517 -0.004886925 -0.612368 0.9246789
5.528 5.528 -0.19303341 -0.48775148 1.0181413
5.538 5.538 -0.27855456 -0.4431583 1.1476446
5.549 5.548 -0.27488935 -0.49386013 1.2203376
5.559 5.558 -0.17898352 -0.7186585 1.2062877
5.573 5.568 0.024434607 -1.1083906 1.1678033
5.579 5.578 0.31520647 -1.6667213 1.1006081
5.589 5.588 0.689056 -2.2232194 1.0480736
5.599 5.598 1.1679744 -2.516435 1.1250427
5.608 5.608 1.8374826 -2.4626787 1.4207015
5.618 5.618 2.0573943 -2.1352549 1.6827626
5.629 5.628 2.0799963 -1.6648887 1.9790323
5.638 5.638 1.9468275 -1.1144992 2.2520893
5.648 5.648 1.6334536 -0.5818247 2.4335163
5.658 5.657 1.2137892 -0.2146947 2.5141504
5.668 5.668 0.86620694 -0.17132325 2.5318654
5.678 5.678 0.7654142 -0.51585126 2.4579508
5.688 5.688 0.91324353 -1.0631865 2.3125648
5.698 5.698 1.2223413 -1.6960429 2.1592376
5.713 5.713 1.8533651 -2.570191 2.0425625
5.728 5.727 2.0305161 -2.6300557 2.1048706
5.737 5.738 1.9449949 -2.2268846 2.152518
5.756 5.748 1.7018706 -1.4266514 2.212383
5.758 5.757 1.3652837 -0.66001546 2.2111611
5.768 5.767 1.1154399 -0.086412996 2.170844
5.777 5.777 1.006095 0.31675807 2.1244183
5.787 5.788 0.9993756 0.48474598 2.0517254
5.797 5.797 1.0836749 0.3772337 1.9515433
5.807 5.807 1.2455542 0.0614164 1.8812939
5.818 5.818 1.5332717 -0.54944885 1.8812939
5.827 5.827 1.6646078 -0.9483439 1.8929003
5.837 5.837 1.6792685 -1.2782111 1.9399369
5.847 5.848 1.5766431 -1.550657 1.9967474
5.857 5.858 1.4966198 -1.6532824 1.9564303
5.869 5.867 1.4770721 -1.5176703 1.8690766
5.877 5.878 1.4416419 -1.2262876 1.8104335
5.887 5.887 1.4056009 -0.8811487 1.7829446
5.898 5.898 1.3817772 -0.5757161 1.7939401
5.908 5.908 1.3451252 -0.453543 1.8458637
5.918 5.917 1.3170254 -0.5189056 1.9277196
5.928 5.928 1.3481796 -0.54944885 2.1158662
5.938 5.938 1.4563026 -0.8976421 2.1793962
5.947 5.947 1.5583172 -1.0778472 2.1653464
5.958 5.957 1.6352862 -1.1670337 2.0957077
5.968 5.967 1.6456709 -1.1963551 2.0193496
5.977 5.978 1.6145169 -1.1688663 1.9765888
5.987 5.988 1.5668693 -1.1096123 1.9472673
5.998 5.998 1.5473217 -1.0283672 1.9002306
6.008 6.008 1.5894713 -0.95933944 1.853805
6.021 6.018 1.6646078 -0.90802675 1.8202074
6.028 6.028 1.7385224 -0.8603793 1.798827
6.038 6.038 1.808161 -0.8506054 1.7542338
6.049 6.048 1.8643607 -0.8273925 1.5080552
6.058 6.058 1.844813 -0.7773016 1.3431215
6.069 6.068 1.7757852 -0.60198325 1.2301115
6.078 6.078 1.6627752 -0.376574 1.1311513
6.088 6.088 1.5693128 -0.13100615 1.0651779
6.098 6.098 1.5357152 0.0595838 1.0040914
6.108 6.108 1.5632042 0.14266148 0.94789183
6.118 6.118 1.6560557 0.11456168 0.89719003
6.128 6.128 1.8008307 0.014379773 0.84221214
6.137 6.138 1.9773707 -0.08152607 0.77379525
6.147 6.148 2.1319199 -0.111458465 0.6595634
6.157 6.158 2.240043 -0.060756654 0.5850379
6.168 6.168 2.252871 -0.012498299 0.50806886
6.177 6.178 2.2345452 0.016212367 0.41521734
6.188 6.188 2.172237 0.036370922 0.32908532
6.198 6.198 2.0867157 0.060194667 0.27410746
6.208 6.208 2.0421226 0.091959655 0.21974045
6.218 6.218 2.0360138 0.15121359 0.14216056
6.228 6.228 2.0335705 0.22879349 0.06458068
6.238 6.238 2.0054705 0.31003854 0.012657128
6.248 6.248 1.9712621 0.3863967 -0.014220944
6.257 6.257 1.9596556 0.4474832 -0.036212094
6.267 6.267 2.0073032 0.51834357 -0.06492276
6.277 6.278 2.02624 0.52995 -0.086913906
6.287 6.288 2.0011945 0.48535687 -0.12539841
6.297 6.298 1.9529362 0.41022044 -0.17121331
6.308 6.308 1.9419405 0.3509665 -0.19259359
6.319 6.318 1.9639317 0.30148643 -0.21947166
6.328 6.328 1.9553796 0.28132787 -0.27628213
6.338 6.338 1.8924605 0.3265319 -0.33370346
6.348 6.348 1.8069394 0.47924823 -0.35508373
6.358 6.358 1.7281377 0.7345899 -0.35141855
6.368 6.368 1.6511687 1.055905 -0.27078435
6.378 6.378 1.6261232 1.029027 -0.20420003
6.388 6.388 1.6163493 0.7993416 -0.15288734
6.398 6.398 1.6285667 0.53544784 -0.13150707
6.407 6.407 1.6328428 0.35768604 -0.16205034
6.418 6.417 1.5894713 0.2843822 -0.24451713
6.427 6.427 1.5106697 0.39128363 -0.29338637
6.438 6.438 1.3836098 0.6899967 -0.33859038
6.447 6.448 1.2137892 1.0742309 -0.33797953
6.457 6.458 0.96761054 1.4364741 -0.2701735
6.467 6.467 0.6988298 1.4468588 -0.37035537
6.477 6.478 0.711658 1.2752056 -0.662349
6.488 6.488 0.9816605 1.0064249 -0.7387071
6.498 6.497 1.2754866 0.83904785 -0.79612845
6.508 6.508 1.5412129 0.80178505 -0.86882144
6.518 6.517 1.7635679 0.8805867 -0.97144675
6.528 6.528 1.8503108 1.0699549 -1.1461543
6.538 6.538 1.7880025 1.3210205 -1.3733962
6.548 6.547 1.6609426 1.6148467 -1.5902534
6.558 6.557 1.5632042 1.9587638 -1.7576305
6.568 6.567 1.4575244 2.275803 -1.8932425
6.578 6.578 1.310306 2.4944928 -1.9763201
6.588 6.588 1.0977248 2.5225925 -2.1229277
6.598 6.598 1.0464121 2.4132476 -2.3214588
6.608 6.608 1.0268644 2.2373185 -2.634222
6.618 6.618 0.89736104 2.1548517 -2.9799716
6.628 6.628 0.6249152 2.321007 -3.2707436
6.638 6.638 0.27855456 2.6154442 -3.3971927
6.648 6.648 -0.09162979 2.7534997 -3.4381206
6.658 6.657 -0.41966444 2.5775704 -3.530972
6.668 6.668 -0.66339964 2.176232 -3.7276707
6.678 6.678 -0.84482664 1.7241915 -3.966519
6.688 6.688 -0.93767816 1.3986005 -4.198648
6.703 6.698 -0.9242391 1.5281038 -4.4827003
6.709 6.708 -1.0396926 1.8414778 -4.6378603
6.718 6.718 -1.3542883 2.0876565 -4.751481
6.728 6.727 -1.7678441 2.2648075 -4.7869115
6.737 6.738 -2.1184807 2.4065282 -4.7588115
6.747 6.747 -2.2241602 2.489606 -4.6225886
6.757 6.757 -2.1410825 2.457841 -4.344645
6.767 6.768 -2.0543396 2.2067752 -4.0117235
6.777 6.777 -1.972484 1.7174721 -3.7912006
6.787 6.788 -1.8038851 1.1200459 -3.6390953
6.797 6.797 -1.5363262 0.5232305 -3.3159475
6.807 6.807 -1.1007792 -0.2146947 -2.5364835
6.817 6.817 -0.90408057 -0.63863516 -2.1546926
6.827 6.827 -0.90041536 -0.9874392 -2.030687
6.837 6.837 -1.1478158 -1.0509692 -2.166299
6.849 6.848 -1.6194038 -0.72354543 -2.452184
6.857 6.858 -2.2015584 -0.14811039 -2.7625036
6.867 6.867 -2.720183 0.36929247 -3.1149728
6.877 6.878 -3.0201178 0.6692273 -3.3660386
6.887 6.888 -3.0201178 0.8359935 -3.490044
6.899 6.897 -2.724459 0.743142 -3.5883934
6.907 6.908 -2.2553144 0.41693994 -3.5835066
6.918 6.917 -1.5839736 -0.2287446 -3.5706782
6.928 6.928 -1.3390167 -0.53356636 -3.667195
6.938 6.938 -1.2803736 -0.6697893 -3.816857
6.948 6.948 -1.373836 -0.7082738 -3.9830124
6.958 6.958 -1.4972308 -0.5922094 -4.06609
6.969 6.968 -1.5803084 -0.22202507 -3.9860668
6.978 6.978 -1.6798794 0.110285625 -3.7771509
6.989 6.988 -1.7464638 0.23673473 -3.52242
6.998 6.998 -1.7672333 0.17320473 -3.318391
7.008 7.008 -1.7354683 -0.027159065 -3.177892
7.018 7.017 -1.5705346 -0.21958162 -3.0471668
7.028 7.028 -1.1887438 -0.3185418 -2.8266444
7.038 7.038 -1.1032227 -0.39306736 -2.7936578
7.048 7.048 -1.029308 -0.4291084 -2.757006
7.058 7.058 -0.99815375 -0.55677927 -2.7014172
7.069 7.068 -1.0152581 -0.8108992 -2.6195612
7.078 7.078 -1.029308 -1.0149281 -2.5621397
7.089 7.088 -1.0115929 -0.9868284 -2.5028858
7.098 7.098 -1.0244211 -0.7730255 -2.4375234
7.108 7.108 -1.1087204 -0.59037685 -2.3996496
7.118 7.117 -1.1691961 -0.4254432 -2.4014823
7.128 7.128 -1.1563679 -0.27883554 -2.4039257
7.140 7.138 -0.98410386 -0.24951401 -2.3287892
7.148 7.148 -0.80939645 -0.41444764 -2.2585397
7.158 7.158 -0.6065892 -0.55067056 -2.1931772
7.168 7.168 -0.4074471 -0.5659422 -2.125982
7.178 7.178 -0.26267207 -0.53356636 -2.0563433
7.188 7.188 -0.18325956 -0.53906417 -1.9842614
7.198 7.198 -0.06841691 -0.6190875 -1.9360031
7.208 7.208 0.064751714 -1.0650191 -1.9873158
7.218 7.218 0.099571034 -1.5433266 -1.9702115
7.228 7.228 0.08002334 -1.5659286 -1.8926316
7.238 7.238 -0.13561209 -1.3942755 -1.7490783
7.248 7.248 -0.21441372 -1.1120558 -1.682494
7.258 7.258 -0.15088372 -1.0161499 -1.6605028
7.268 7.268 0.009773843 -1.069906 -1.6550051
7.278 7.278 0.24556783 -1.1242731 -1.6513399
7.289 7.288 0.44348818 -1.0955623 -1.5859773
7.298 7.298 0.48624873 -1.0326433 -1.4900714
7.308 7.308 0.44959682 -0.9599503 -1.451587
7.318 7.318 0.4294383 -0.9892718 -1.5364972
7.328 7.328 0.4502077 -1.0466932 -1.7319741
7.338 7.338 0.5002986 -1.0167607 -1.9720441
7.350 7.348 0.52839845 -0.92696357 -2.1571362
7.358 7.358 0.5479461 -0.6142006 -2.1528602
7.368 7.368 0.61269784 -0.24890314 -2.1168191
7.378 7.378 0.70371675 0.13472024 -2.0600085
7.388 7.388 0.81122905 0.46092224 -1.999533
7.398 7.397 0.947452 0.7193183 -1.9506638
7.408 7.408 1.0995574 0.8665368 -1.9390574
7.418 7.418 1.2748758 0.73520076 -2.0349631
7.428 7.428 1.4721851 0.4651983 -2.2982461
7.438 7.438 1.7501289 0.08524014 -2.810762
7.448 7.448 2.0995438 -0.38634783 -3.2951782
7.458 7.458 2.502104 -0.89214426 -3.7557704
7.468 7.468 2.5546386 -0.67773056 -3.7722638
7.478 7.478 2.4459045 -0.18659489 -3.5370808
7.488 7.488 2.1392503 0.3686816 -3.127801
7.500 7.498 1.7672331 0.7871243 -2.8132055
7.509 7.507 1.4856242 0.9862664 -2.6641543
7.518 7.518 1.3255775 0.8695911 -2.6165068
7.530 7.529 1.2632693 0.39250535 -2.6238372
7.538 7.538 1.3384057 -0.18720576 -2.6623218
7.548 7.548 1.4978415 -0.6148114 -2.6995845
7.558 7.558 1.6297884 -0.82372737 -2.628724
7.568 7.568 1.7837265 -0.81700784 -2.3520021
7.582 7.578 1.9688187 -0.58793336 -2.1064343
7.588 7.588 2.1795673 -0.19148181 -1.8645319
7.598 7.598 2.3646595 0.267278 -1.587199
7.608 7.608 2.5222626 0.72054 -1.2475579
7.618 7.618 2.6554313 1.1035525 -0.8749301
7.628 7.628 2.780048 1.2403864 -0.5383433
7.638 7.638 2.9553661 1.028416 -0.3349252
7.649 7.648 3.2400293 0.702214 -0.27383867
7.658 7.658 3.5870008 0.5635476 -0.26039964
7.668 7.668 3.8863246 0.6307428 -0.12295496
7.678 7.678 4.270559 1.0320812 0.4243803
7.688 7.688 4.503909 1.5458189 0.99920446
7.699 7.698 4.6706753 2.1194215 1.6803192
7.710 7.708 4.7201557 2.3546047 2.180007
7.718 7.718 4.7183228 2.299016 2.3504386
7.728 7.727 4.647463 2.267251 2.2417045
7.737 7.737 4.442212 2.1487432 2.0010235
7.753 7.748 4.15144 1.5372669 1.75851
7.757 7.757 3.9926152 0.61058426 1.5740286
7.767 7.767 4.03843 -0.13772567 1.427421
7.777 7.777 4.119675 -0.6300831 1.3357912
7.787 7.787 4.05981 -0.9178006 1.3932126
7.797 7.798 3.893655 -0.66184807 1.5550919
7.807 7.807 3.6786306 -0.25379008 1.7676729
7.817 7.817 3.517973 0.17625907 1.9607064
7.828 7.827 3.4519997 0.43648764 2.1464095
7.837 7.838 3.4892623 0.35279912 2.2698042
7.847 7.848 3.6432004 -0.11573452 2.2942388
7.857 7.858 3.8771617 -0.7418714 2.2600305
7.868 7.868 4.053091 -1.3032566 2.2410936
7.878 7.878 4.0756927 -1.7015407 2.293628
7.888 7.888 4.075082 -1.745523 2.4500096
7.898 7.898 4.097073 -1.3356324 2.8366873
7.909 7.908 4.043317 -1.0674626 3.06454
7.918 7.918 3.954131 -0.80417967 3.2740667
7.928 7.928 3.8337903 -0.5598336 3.4310591
7.938 7.938 3.6822958 -0.34053296 3.553843
7.948 7.948 3.4929276 -0.3588589 3.6253142
7.958 7.958 3.364035 -0.6477982 3.6454728
7.968 7.968 3.323107 -1.1719205 3.59416
7.978 7.978 3.255301 -1.6117436 3.4915347
7.988 7.988 2.9761355 -1.5182811 3.3962398
7.998 7.998 2.3628268 -0.8096775 3.2606277
8.008 8.008 1.0439687 1.1536435 2.8550131
8.018 8.018 0.20769419 2.3906457 2.6632016
8.028 8.028 -0.41966444 3.1340687 2.6815274
8.038 8.038 -0.6902777 3.2562418 2.7413921
8.048 8.048 -0.47342056 3.0442715 2.7914832
8.058 8.058 0.13072516 2.4676147 2.6625905
8.068 8.068 0.6841691 1.731522 2.2630847
8.078 8.077 0.806953 1.3668354 1.8299812
8.088 8.088 0.4276057 1.70892 1.5483723
8.098 8.098 -0.21868975 2.5018232 1.418258
8.109 8.108 -0.88270026 3.1982095 1.3156326
8.118 8.118 -1.4495833 3.5470135 1.1317621
8.128 8.128 -1.5131133 3.368641 0.9362854
8.138 8.138 -1.432479 2.9886827 0.6229115
8.148 8.148 -1.3652838 2.6056702 0.30953765
8.158 8.158 -1.4062119 2.393089 0.21912958
8.168 8.168 -1.5045612 2.3106225 0.35901773
8.178 8.177 -1.5509869 2.221436 0.6846089
8.188 8.188 -1.5454891 2.025959 1.0541823
8.198 8.197 -1.5070046 1.7260242 1.3797735
8.208 8.208 -1.4947873 1.3888266 1.6400021
8.218 8.218 -1.5210545 1.1163807 1.7597317
8.231 8.228 -1.5851953 0.94228405 1.5221051
8.238 8.238 -1.7366899 1.1035525 1.0975537
8.248 8.248 -2.057394 1.4523566 0.6125268
8.258 8.258 -2.438574 1.9135598 0.2154644
8.268 8.267 -2.7586675 2.4407365 0.025485298
8.278 8.278 -2.9681942 2.85979 0.08596096
8.288 8.288 -3.0537152 3.072982 0.3278636
8.298 8.298 -3.087313 3.096195 0.6247441
8.309 8.308 -3.168558 2.947144 0.9265115
8.319 8.318 -3.2870657 2.6374352 1.2154508
8.329 8.328 -3.3707542 2.257477 1.3736649
8.338 8.338 -3.0793717 1.8408668 1.0022588
8.348 8.348 -2.624277 1.735798 0.37978715
8.358 8.358 -2.1777346 1.7779478 -0.19503705
8.368 8.368 -1.8655825 1.9605964 -0.4839763
8.378 8.378 -1.6291777 2.1224759 -0.47603506
8.388 8.388 -1.3487905 2.1414127 -0.2695626
8.398 8.398 -1.0164798 2.013131 0.032204814
8.409 8.408 -0.68416905 1.7919977 0.32542014
8.419 8.418 -0.4447099 1.5946882 0.49585152
8.428 8.428 -0.36529744 1.4798455 0.5153992
8.438 8.438 -0.56016344 1.4511348 0.3626829
8.448 8.448 -0.6939429 1.3839396 0.12261288
8.458 8.458 -0.68477994 1.5067235 -0.2713952
8.468 8.468 -0.61575216 1.744961 -0.6647924
8.478 8.477 -0.58032197 1.9367727 -0.94579047
8.488 8.488 -0.56321776 2.067498 -1.1131675
8.498 8.498 -0.5461135 2.1285844 -1.0893438
8.508 8.508 -0.4966334 2.081548 -0.86271274
8.518 8.518 -0.3885103 1.9648725 -0.53101295
8.528 8.528 -0.23884831 1.8940121 -0.16143946
8.538 8.538 -0.14110987 1.9239445 0.07557625
8.548 8.548 -0.1740966 2.0235157 0.12505634
8.558 8.558 -0.38301253 2.3546047 -0.03132517
8.567 8.567 -0.48624873 2.6649241 -0.18281975
8.578 8.578 -0.53878313 2.8854465 -0.3489751
8.587 8.587 -0.5839872 2.8445187 -0.46442863
8.616 8.602 -0.52290064 2.4541757 -0.5737735
8.618 8.618 -0.29504794 2.0565023 -0.54811716
8.627 8.627 -0.14172074 1.8830166 -0.41311595
8.637 8.638 -0.007330388 1.8561385 -0.26528656
8.648 8.647 0.09773844 1.9465466 -0.10646159
8.657 8.657 0.20525073 2.094376 0.045643847
8.667 8.667 0.44043386 2.3643785 0.08473923
8.677 8.677 0.6243043 2.3937001 -0.009944887
8.687 8.687 0.81122905 2.3063462 -0.17487851
8.698 8.698 0.9468411 2.1731777 -0.4454918
8.707 8.707 1.0213667 1.9941939 -0.7582548
8.717 8.717 1.0812315 1.8170431 -1.0148183
8.727 8.727 1.1832459 1.7467936 -1.1571499
8.737 8.737 1.3298535 1.7651196 -1.1779193
8.752 8.749 1.6145169 1.9404379 -1.0581897
8.759 8.758 1.7024814 2.0015244 -1.0099313
8.767 8.767 1.8106046 2.0467286 -0.94212526
8.777 8.778 1.7965547 1.9740354 -0.95739686
8.787 8.787 1.7800612 1.8121562 -0.99527055
8.797 8.798 1.813048 1.6136249 -1.0258138
8.807 8.807 1.8820758 1.3998221 -1.0142074
8.817 8.817 1.9547688 1.2489384 -0.95739686
8.827 8.827 1.9669861 1.2049562 -0.88959086
8.837 8.837 1.9547688 1.2141191 -0.8211739
8.847 8.847 1.8606955 1.2452732 -0.77658075
8.857 8.857 1.717753 1.2238929 -0.79673934
8.867 8.867 1.5992452 1.1414261 -0.86454535
8.877 8.877 1.5106697 1.055905 -0.9335731
8.887 8.888 1.3658947 0.8592064 -0.97389024
8.897 8.898 1.246165 0.65639913 -1.0032119
8.909 8.907 1.0757337 0.48108083 -1.0111531
8.918 8.917 0.8729265 0.36012948 -0.988551
8.929 8.928 0.66523224 0.2935452 -0.9628947
8.938 8.938 0.46486843 0.21657617 -0.91891235
8.948 8.948 0.27183503 0.07302284 -0.8792061
8.958 8.957 0.08735373 -0.04181983 -0.8902017
8.968 8.968 -0.08368854 -0.05098281 -0.93846005
8.978 8.978 -0.22479843 0.001551602 -0.979388
8.988 8.988 -0.30543262 0.046144765 -1.1107241
8.998 8.998 -0.31093043 -0.05586973 -1.2402276
9.008 9.008 -0.37018436 -0.20186652 -1.3666767
9.018 9.018 -0.49418998 -0.29593977 -1.519393
9.028 9.028 -0.6658431 -0.2941072 -1.6605028
9.037 9.038 -0.84971356 -0.25989872 -1.782065
9.048 9.048 -1.0329732 -0.2336315 -1.8700296
9.058 9.058 -1.2156218 -0.23607497 -1.9048489
9.067 9.068 -1.391551 -0.31426573 -1.9066815
9.077 9.078 -1.5699238 -0.43033013 -1.8877447
9.087 9.088 -1.7745636 -0.5433402 -1.836432
9.097 9.098 -2.084883 -0.6661241 -1.7069286
9.107 9.107 -2.2595904 -0.6502416 -1.6012489
9.118 9.118 -2.361605 -0.60748106 -1.4717455
9.128 9.128 -2.3964243 -0.6294722 -1.342242
9.138 9.138 -2.39337 -0.68139577 -1.233508
9.148 9.148 -2.3512204 -0.71682596 -1.1840279
9.158 9.158 -2.2925773 -0.757143 -1.1834171
9.168 9.168 -2.248595 -0.8273925 -1.188304
9.178 9.178 -2.1881192 -0.8787052 -1.1821953
9.188 9.188 -2.0854938 -0.8945877 -1.1498195
9.198 9.198 -1.9718732 -0.8286143 -1.0630766
9.210 9.208 -1.827098 -0.6911696 -0.88775826
9.218 9.218 -1.8026634 -0.8231165 -0.8266717
9.228 9.228 -1.7629571 -0.94406784 -0.79735017
9.238 9.238 -1.7122554 -0.99660224 -0.74237233
9.248 9.248 -1.6768252 -0.9874392 -0.61653405
9.258 9.258 -1.6572775 -0.934294 -0.47908938
9.268 9.268 -1.6798794 -0.92452013 -0.37951836
9.278 9.278 -1.7330247 -0.94345695 -0.31049058
9.289 9.288 -1.7440203 -0.95750684 -0.2683409
9.298 9.298 -1.6737708 -1.015539 -0.23046724
9.308 9.308 -1.5461 -1.1548163 -0.1944262
9.318 9.318 -1.3158038 -1.4657468 -0.23168896
9.328 9.328 -1.1520919 -1.5543222 -0.3172101
9.338 9.338 -1.029308 -1.387556 -0.4296093
9.348 9.348 -0.943176 -1.0809016 -0.56766486
9.360 9.358 -0.8216137 -0.86587703 -0.70694214
9.368 9.368 -0.5870415 -0.74981266 -0.8242282
9.378 9.378 -0.34269542 -0.7382062 -0.84744114
9.388 9.388 -0.19730948 -0.838999 -0.83216953
9.398 9.398 -0.15393804 -0.9349048 -0.8114001
9.408 9.408 -0.122173056 -0.956896 -0.7857438
9.417 9.417 -0.04642576 -0.91047025 -0.7216029
9.427 9.428 0.11606439 -0.83655554 -0.5731626
9.437 9.437 0.21685717 -0.82372737 -0.49008498
9.448 9.448 0.31031954 -0.80234706 -0.43816143
9.458 9.458 0.42577308 -0.8035688 -0.3960117
9.468 9.468 0.5913176 -0.934294 -0.39234653
9.478 9.478 0.752586 -1.1566489 -0.45221132
9.488 9.488 0.806953 -1.3166956 -0.5597236
9.498 9.498 0.7348709 -1.3301346 -0.68861616
9.508 9.508 0.64751714 -1.2415591 -0.8046806
9.518 9.518 0.675617 -1.0002674 -0.8578258
9.528 9.528 0.7910705 -0.7363736 -0.8437759
9.538 9.538 1.1392636 -0.49019492 -0.6818966
9.548 9.548 1.4935654 -0.34297642 -0.49741536
9.558 9.558 1.9010125 -0.16887979 -0.25612357
9.568 9.568 2.2522602 0.079131484 -0.009944887
9.578 9.578 2.4685066 0.45237014 0.20813401
9.588 9.588 2.543643 0.87203455 0.36023945
9.598 9.597 2.5302038 1.2135082 0.45125836
9.608 9.608 2.4556785 1.4340305 0.46591914
9.618 9.618 2.3542747 1.5384885 0.42010424
9.628 9.628 2.2339342 1.5079453 0.3400809
9.638 9.637 2.098933 1.27826 0.24050987
9.648 9.648 2.0048597 0.71443135 0.078630574
9.658 9.658 1.994475 0.33508402 -0.027049113
9.668 9.668 2.0518963 -0.037543774 -0.17487851
9.678 9.678 2.103209 -0.33320257 -0.31171232
9.688 9.687 2.1252003 -0.53356636 -0.3715771
9.699 9.698 2.125811 -0.60076153 -0.3593598
9.709 9.708 2.0824397 -0.53539896 -0.3135449
9.718 9.718 1.9639317 -0.43949312 -0.2591779
9.727 9.727 1.7953329 -0.38573697 -0.19625878
9.740 9.737 1.6438383 -0.38940215 -0.13944831
9.747 9.747 1.5381587 -0.3588589 -0.08813564
9.757 9.757 1.4605788 -0.23118806 0.018765781
9.767 9.767 1.4300355 -0.1529973 0.110395566
9.777 9.777 1.4068226 -0.1267301 0.18675372
9.787 9.787 1.3775011 -0.18964921 0.22951429
9.797 9.797 1.3530664 -0.25989872 0.2154644
9.808 9.807 1.3432926 -0.29960498 0.15071267
9.817 9.817 1.3060298 -0.31365487 0.0517525
9.827 9.827 1.2449434 -0.30754623 -0.057592377
9.837 9.837 1.1893545 -0.2146947 -0.16876985
9.848 9.848 1.1209377 0.016212367 -0.25856704
9.857 9.858 0.9773844 0.28987998 -0.31232318
9.867 9.868 0.5821546 0.6490688 -0.29827327
9.877 9.877 0.2669481 0.7938438 -0.26406482
9.887 9.887 -0.005497791 0.865315 -0.20969781
9.897 9.898 -0.17898352 0.8842519 -0.14250264
9.907 9.908 -0.25961775 0.9361754 -0.086913906
9.917 9.918 -0.33169985 0.9728273 -0.04354248
9.927 9.928 -0.4251622 0.947171 -0.010555752
9.938 9.938 -0.5314528 0.89036053 -1.7104251E-4
9.948 9.948 -0.6414085 0.79995245 -0.012999212
9.957 9.957 -0.70066243 0.67900115 0.011435397
9.969 9.967 -0.72265357 0.57148886 0.0975674
9.978 9.978 -0.7996226 0.53728044 0.27532917
9.988 9.987 -0.8399397 0.62402326 0.39566964
9.998 9.998 -0.86009824 0.7602462 0.49768412
10.008 10.008 -0.883922 0.8824193 0.5715988
10.018 10.018 -0.92851514 0.9361754 0.6418483
10.028 10.028 -0.96944314 0.9392297 0.7237043
10.038 10.037 -1.006095 0.8695911 0.80800366
10.047 10.047 -1.0396926 0.77063096 0.906353
10.058 10.058 -1.0995575 0.6166929 0.9912633
