gyroscope.txt

All values are in radians/second. Factory calibration and temperature compensation are still applied to the rate of rotation (angular speeds).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z estimated-drift-x estimated-drift-y estimated-drift-z
1.638 1.637 -0.08735373 0.04337143 0.007330383 -0.07391469 0.03143512 0.0075014257
1.648 1.647 -0.09101892 0.043982297 0.008552114 -0.07391469 0.03143512 0.0075014257
1.658 1.658 -0.08979719 0.02687807 0.009162978 -0.07391469 0.03143512 0.0075014257
1.668 1.668 -0.07941248 0.02687807 0.01160644 -0.07391469 0.03143512 0.0075014257
1.678 1.678 -0.06352998 0.05497787 0.007941248 -0.07391469 0.03143512 0.0075014257
1.688 1.688 -0.06719518 0.059253927 0.0067195175 -0.07391469 0.03143512 0.0075014257
1.698 1.698 -0.089186326 0.050701816 0.01038471 -0.07391469 0.03143512 0.0075014257
1.708 1.707 -0.11484267 0.029321533 0.010995574 -0.07391469 0.03143512 0.0075014257
1.718 1.718 -0.13500121 0.007941248 0.010995574 -0.07391469 0.03143512 0.0075014257
1.728 1.728 -0.13988814 0.0061086523 0.014049901 -0.07391469 0.03143512 0.0075014257
1.739 1.738 -0.12217305 0.025045475 0.004886922 -0.07391469 0.03143512 0.0075014257
1.749 1.747 -0.08735373 0.03970624 0.005497787 -0.07391469 0.03143512 0.0075014257
1.758 1.758 -0.06169739 0.049480084 0.007330383 -0.07391469 0.03143512 0.0075014257
1.769 1.768 -0.047647487 0.05497787 0.007941248 -0.07391469 0.03143512 0.0075014257
1.778 1.778 -0.059253927 0.053145275 0.007941248 -0.07391469 0.03143512 0.0075014257
1.789 1.788 -0.09040806 0.04886922 0.0061086523 -0.07391469 0.03143512 0.0075014257
1.799 1.798 -0.10445796 0.043982297 0.004276057 -0.07391469 0.03143512 0.0075014257
1.810 1.809 -0.09590584 0.02321288 0.004276057 -0.07391469 0.03143512 0.0075014257
1.818 1.818 -0.086132 0.007941248 0.009162978 -0.07391469 0.03143512 0.0075014257
1.828 1.827 -0.08002335 0.009773844 0.008552114 -0.07391469 0.03143512 0.0075014257
1.838 1.837 -0.086132 0.029321533 0.005497787 -0.07391469 0.03143512 0.0075014257
1.848 1.847 -0.10323623 0.035430185 0.004886922 -0.07391469 0.03143512 0.0075014257
1.858 1.858 -0.12034045 0.03176499 0.005497787 -0.07391469 0.03143512 0.0075014257
1.868 1.868 -0.124005646 0.032986723 0.007941248 -0.07391469 0.03143512 0.0075014257
1.878 1.878 -0.12583824 0.03176499 0.010995574 -0.07391469 0.03143512 0.0075014257
1.888 1.888 -0.1301143 0.029932396 0.013439035 -0.07391469 0.03143512 0.0075014257
1.898 1.898 -0.124005646 0.036651913 0.009773844 -0.07391469 0.03143512 0.0075014257
1.908 1.907 -0.115453534 0.037873644 0.007330383 -0.07391469 0.03143512 0.0075014257
1.918 1.918 -0.099571034 0.037873644 0.007941248 -0.07391469 0.03143512 0.0075014257
1.928 1.928 -0.09468412 0.0421497 0.009773844 -0.07391469 0.03143512 0.0075014257
1.938 1.938 -0.095294975 0.052534413 0.010995574 -0.07391469 0.03143512 0.0075014257
1.948 1.948 -0.08674286 0.065973446 0.010995574 -0.07391469 0.03143512 0.0075014257
1.958 1.958 -0.07391469 0.080634214 0.009162978 -0.07391469 0.03143512 0.0075014257
1.968 1.968 -0.06352998 0.087964594 0.009773844 -0.07391469 0.03143512 0.0075014257
1.978 1.978 -0.0720821 0.06719518 0.01038471 -0.07391469 0.03143512 0.0075014257
1.988 1.988 -0.08735373 0.048258353 0.01160644 -0.07391469 0.03143512 0.0075014257
1.998 1.998 -0.108123146 0.03481932 0.014660766 -0.07391469 0.03143512 0.0075014257
2.008 2.008 -0.124005646 0.040317107 0.015271631 -0.07391469 0.03143512 0.0075014257
2.018 2.018 -0.12889257 0.050701816 0.014049901 -0.07391469 0.03143512 0.0075014257
2.028 2.028 -0.13744467 0.06291912 0.014049901 -0.07391469 0.03143512 0.0075014257
2.039 2.038 -0.15088372 0.0580322 0.017104227 -0.07391469 0.03143512 0.0075014257
2.048 2.048 -0.16249016 0.062308256 0.019547688 -0.07391469 0.03143512 0.0075014257
2.058 2.058 -0.16554448 0.06841691 0.017715093 -0.07391469 0.03143512 0.0075014257
2.069 2.068 -0.1563815 0.06780604 0.020158553 -0.07391469 0.03143512 0.0075014257
2.079 2.078 -0.14721853 0.07147124 0.017104227 -0.07391469 0.03143512 0.0075014257
2.089 2.088 -0.13500121 0.07513642 0.014660766 -0.07391469 0.03143512 0.0075014257
2.099 2.098 -0.1142318 0.08552113 0.010995574 -0.07391469 0.03143512 0.0075014257
2.108 2.108 -0.09101892 0.09896017 0.010995574 -0.07391469 0.03143512 0.0075014257
2.119 2.118 -0.08552113 0.076358154 0.0067195175 -0.07391469 0.03143512 0.0075014257
2.129 2.128 -0.1001819 0.052534413 0.0061086523 -0.07391469 0.03143512 0.0075014257
