location-gps.txt

This provider determines location using satellites. Depending on conditions, this provider may take a while to return a location fix..
http://developer.android.com/reference/android/location/LocationManager.html

elapsed-time-system elapsed-time-sensor latitude longitude altitude bearing accuracy speed
342.405 342.724 52.00520176906139 4.36642630957067 56.0 208.3 1.5 1.37
343.385 343.724 52.00519171077758 4.366418346762657 55.0 207.0 1.5 1.41
344.383 344.724 52.005178006365895 4.3664097134023905 55.0 206.7 1.5 1.4599999
345.384 345.724 52.005168492905796 4.366403175517917 55.0 205.6 1.5 1.3299999
346.381 346.724 52.005154243670404 4.366395547986031 55.0 203.9 1.5 1.35
347.395 347.724 52.0051407488063 4.3663828913122416 54.0 206.3 2.0 1.36
348.389 348.724 52.00512872077525 4.366373000666499 54.0 207.4 2.0 1.38
349.385 349.724 52.005116483196616 4.366364702582359 55.0 207.3 1.5 1.4599999
350.393 350.724 52.005102527327836 4.366354225203395 55.0 206.9 2.0 1.52
351.376 351.724 52.005090499296784 4.366339053958654 55.0 206.0 1.5 1.49
352.393 352.724 52.005077549256384 4.366330252960324 55.0 206.6 1.5 1.31
353.396 353.724 52.00506514403969 4.36632220633328 55.0 207.1 1.5 1.38
354.391 354.724 52.005055295303464 4.366312902420759 55.0 206.9 1.5 1.39
355.393 355.724 52.00504347681999 4.366304771974683 55.0 207.3 1.5 1.4599999
356.390 356.724 52.00503153260797 4.366294294595718 55.0 208.3 2.0 1.4
357.386 357.724 52.005019169300795 4.36628608033061 55.0 208.1 1.5 1.4399999
358.399 358.724 52.005005297251046 4.366273256018758 55.0 210.4 2.0 1.4499999
359.391 359.724 52.00499096419662 4.3662583362311125 55.0 224.2 2.0 1.36
360.392 360.724 52.00497906189412 4.3662383034825325 55.0 232.2 2.0 1.5799999
361.392 361.724 52.00497227255255 4.366221372038126 55.0 238.5 2.0 1.51
362.386 362.724 52.004966866225004 4.366198740899563 55.0 238.1 2.0 1.39
363.391 363.724 52.00496246572584 4.366175355389714 55.0 238.9 2.0 1.43
364.382 364.724 52.00496011879295 4.3661505449563265 55.0 241.2 2.0 1.43
365.397 365.724 52.00495726894587 4.366127662360668 55.0 240.4 2.0 1.4699999
366.398 366.724 52.004948132671416 4.366106791421771 55.0 241.0 2.0 1.31
367.394 367.724 52.00494234915823 4.366087261587381 55.0 246.2 2.0 1.27
368.387 368.724 52.00493543408811 4.366066809743643 55.0 245.5 2.0 1.41
369.413 369.724 52.00492763891816 4.366043172776699 55.0 244.4 2.0 1.39
370.391 370.724 52.004922651685774 4.366022469475865 55.0 243.1 2.0 1.39
371.399 371.724 52.00492089148611 4.366001430898905 55.0 244.5 2.0 1.3299999
372.384 372.724 52.00491837691516 4.365980392321944 55.0 244.1 2.0 1.35
373.401 373.724 52.00491569470614 4.365958850830793 55.0 243.4 2.0 1.38
374.390 374.724 52.004912425763905 4.365934878587723 55.0 241.7 2.0 1.38
375.399 375.724 52.00490622315556 4.365914259105921 55.0 238.7 2.0 1.36
376.384 376.724 52.00489863753319 4.365897662937641 56.0 244.4 2.0 1.4
377.389 377.724 52.0048944465816 4.3658781331032515 56.0 243.8 2.0 1.13
378.396 378.724 52.00488908216357 4.365858267992735 56.0 245.7 2.0 1.14
379.391 379.724 52.00488472357392 4.365841168910265 55.0 253.2 2.0 0.94
380.388 380.724 52.00487935915589 4.365824488922954 54.0 260.0 2.0 1.11
381.395 381.724 52.00487625785172 4.36581258662045 54.0 278.3 2.0 1.12
382.404 382.724 52.00487412046641 4.36579305678606 53.0 279.7 2.0 1.48
383.392 383.724 52.00487018097192 4.365774113684893 53.0 283.9 2.0 1.38
384.402 384.724 52.00487319845706 4.365752404555678 52.0 290.5 2.0 1.4399999
385.392 385.724 52.004876215942204 4.365732287988067 51.0 289.7 2.0 1.4599999
386.396 386.724 52.00488053262234 4.365714099258184 50.0 294.0 2.0 1.31
387.398 387.724 52.004887321963906 4.365693731233478 49.0 301.2 2.0 1.3399999
388.388 388.724 52.00489352457225 4.365681493654847 49.0 312.3 2.0 1.41
389.399 389.724 52.004901403561234 4.365664981305599 49.0 319.6 2.0 1.27
390.405 390.724 52.004907564260066 4.365651905536652 49.0 320.8 2.5 1.05
391.408 391.724 52.00491665862501 4.365641260519624 50.0 330.1 2.5 1.06
392.382 392.724 52.00492701027542 4.365640925243497 50.0 333.0 2.5 1.03
393.390 393.724 52.004933170974255 4.365632627159357 50.0 328.4 2.5 0.96999997
394.410 394.724 52.00493794865906 4.365622568875551 50.0 334.0 2.5 0.91999996
395.388 395.724 52.004944905638695 4.3656139355152845 50.0 334.0 2.5 1.3
396.397 396.724 52.00495408382267 4.365605721250176 50.0 335.3 3.0 1.05
397.357 397.724 52.00496175326407 4.365600273013115 50.0 335.0 3.0 0.69
398.388 398.724 52.00496891979128 4.365594992414117 49.0 338.5 3.0 0.78
399.398 399.724 52.00497751124203 4.365586694329977 49.0 331.0 3.0 0.94
400.389 400.724 52.00498363003135 4.365572445094585 49.0 319.7 3.0 0.89
401.396 401.724 52.00499088037759 4.365559369325638 49.0 315.4 2.5 0.96
402.399 402.724 52.004998130723834 4.365545371547341 49.0 324.0 3.0 0.88
403.399 403.724 52.00500797946006 4.365538079291582 48.0 327.4 3.0 1.0
404.388 404.724 52.00501833111048 4.36552525497973 48.0 327.1 3.5 1.13
405.386 405.724 52.005027760751545 4.365510419011116 48.0 322.6 3.5 0.74
406.391 406.724 52.005035136826336 4.365499187260866 48.0 308.0 3.0 0.91999996
407.409 407.724 52.00504309963435 4.365484183654189 48.0 311.3 3.0 1.15
408.403 408.724 52.00505554676056 4.365470688790083 48.0 324.8 3.0 1.3199999
409.366 409.724 52.00506870634854 4.365458032116294 47.0 328.3 3.0 1.4699999
410.399 410.724 52.005080566741526 4.365446213632822 47.0 329.8 3.0 1.3
411.395 411.724 52.00509418733418 4.365435903891921 47.0 331.2 3.0 1.3399999
412.397 412.724 52.00510734692216 4.365425510331988 47.0 328.3 3.0 1.51
413.397 413.724 52.005120632238686 4.365412602201104 47.0 320.0 3.0 1.5699999
414.400 414.724 52.005130355246365 4.36539969407022 46.0 316.8 2.5 1.25
415.397 415.724 52.00514171272516 4.365384690463543 47.0 318.1 3.0 1.4499999
416.392 416.724 52.00515755452216 4.365373207256198 46.0 326.7 3.0 1.66
417.384 417.724 52.00517197139561 4.365362310782075 46.0 323.4 3.0 1.55
418.389 418.724 52.005186011083424 4.3653553538024426 46.0 323.4 3.0 0.87
419.411 419.724 52.00519523117691 4.365341104567051 46.0 320.2 2.5 1.05
420.397 420.724 52.0052054990083 4.365329369902611 46.0 325.4 3.0 1.25
421.395 421.724 52.00521404854953 4.365318641066551 46.0 333.8 3.0 1.0799999
422.390 422.724 52.00522259809077 4.365309923887253 46.0 338.4 3.0 0.58
423.395 423.724 52.00522989034653 4.3653008714318275 46.0 335.2 2.5 0.65999997
424.407 424.724 52.00524020008743 4.365288885310292 46.0 331.1 3.0 1.16
425.385 425.724 52.00525185093284 4.365283688530326 46.0 332.8 3.0 0.84999996
426.391 426.724 52.005264717154205 4.365275306627154 46.0 330.0 2.5 1.16
427.408 427.724 52.00527653563768 4.365266086533666 46.0 335.0 3.0 1.1
428.396 428.724 52.00529099442065 4.365257117897272 46.0 338.3 3.0 1.3299999
429.387 429.724 52.00530482456088 4.36524722725153 46.0 335.5 3.0 1.17
430.388 430.724 52.00532108545303 4.365240437909961 45.0 334.0 3.0 1.25
431.387 431.724 52.00533173047006 4.365232391282916 45.0 331.7 3.0 1.1899999
432.399 432.724 52.00534053146839 4.365216549485922 45.0 327.5 3.0 0.96
433.408 433.724 52.005346105434 4.365203557536006 45.0 320.2 3.0 0.68
434.405 434.724 52.00535360723734 4.365194085985422 45.0 327.8 3.0 0.87
435.403 435.724 52.00536555144936 4.365192912518978 45.0 332.4 2.5 0.85999995
436.393 436.724 52.00537879485637 4.365185787901282 45.0 335.5 2.5 1.29
437.392 437.724 52.00539539102465 4.36517589725554 45.0 326.3 3.0 1.31
438.394 438.724 52.00541064608842 4.365156032145023 45.0 325.2 3.0 1.42
439.396 439.724 52.00542816426605 4.3651382625103 45.0 332.4 3.0 1.56
440.393 440.724 52.005441868677735 4.365124013274908 45.0 330.3 2.5 1.25
441.370 441.724 52.00545490253717 4.365106830373406 44.0 324.7 2.5 1.13
442.377 442.724 52.00546856503934 4.3650926649570465 44.0 333.6 3.0 1.35
443.396 443.724 52.00548633467406 4.365075649693608 44.0 335.1 3.0 1.56
444.394 444.724 52.00550552923232 4.365060143172741 44.0 330.5 3.0 1.3199999
445.403 445.724 52.005520532839 4.365048995241523 44.0 331.4 3.0 1.25
446.391 446.724 52.00553528498858 4.365040361881256 44.0 334.2 3.0 1.36
447.399 447.724 52.00554836075753 4.365034243091941 45.0 332.0 3.0 1.41
448.406 448.724 52.005562358535826 4.3650249391794205 46.0 331.8 3.0 1.3199999
449.397 449.724 52.005576733499765 4.365015299990773 46.0 325.5 3.0 1.5699999
450.399 450.724 52.00559001881629 4.36500440351665 46.0 325.0 3.0 1.55
451.401 451.724 52.00560439378023 4.364996021613479 45.0 328.5 3.0 1.51
452.393 452.724 52.00561432633549 4.364985879510641 46.0 326.2 3.5 1.0
453.385 453.724 52.0056251809001 4.36497800052166 45.0 325.9 3.5 0.88
454.386 454.724 52.00563557446003 4.364972719922662 45.0 327.2 3.0 0.96999997
455.386 455.724 52.0056476444006 4.364960314705968 44.0 326.5 3.0 1.17
456.390 456.724 52.00565833132714 4.364941790699959 43.0 321.2 3.5 0.78999996
457.409 457.724 52.00566889252514 4.364936342462897 43.0 331.3 3.0 0.88
458.407 458.724 52.00568406376988 4.364928212016821 42.0 350.7 2.5 1.15
459.416 459.724 52.00569508597255 4.364917650818825 42.0 5.4 2.5 0.85999995
460.396 460.724 52.00570162385702 4.364914130419493 43.0 22.5 2.0 0.51
461.402 461.724 52.00571335852146 4.364922344684601 43.0 33.0 2.0 0.71999997
462.400 462.724 52.00572500936687 4.364934666082263 43.0 44.5 2.0 1.27
463.394 463.724 52.00573951005936 4.364940281957388 44.0 48.5 2.5 1.3299999
464.396 464.724 52.00575455557555 4.364953441545367 43.0 44.4 2.5 1.3299999
465.399 465.724 52.005766122601926 4.3649692833423615 43.0 39.8 2.0 1.43
466.377 466.724 52.00577932409942 4.36498680151999 43.0 44.0 2.0 1.5799999
467.414 467.724 52.00579135213047 4.365003230050206 44.0 47.0 2.0 1.5
468.398 468.724 52.00580128468573 4.36502200551331 44.0 57.7 2.5 1.5799999
469.394 469.724 52.00581029523164 4.365045726299286 44.0 61.1 2.5 1.61
470.392 470.724 52.00581867713481 4.365066261962056 44.0 59.9 2.5 1.51
471.393 471.724 52.00582672376186 4.365088976919651 44.0 64.0 2.0 1.55
472.413 472.724 52.0058321300894 4.3651103507727385 44.0 66.1 2.0 1.4599999
473.415 473.724 52.005841308273375 4.365129796788096 43.0 70.2 2.0 1.4499999
474.405 474.724 52.00585191138089 4.3651477340608835 44.0 70.5 2.0 1.48
475.397 475.724 52.005861843936145 4.365164916962385 44.0 67.8 2.0 1.42
476.365 476.724 52.005869848653674 4.3651815969496965 44.0 63.6 2.0 1.48
477.378 477.724 52.00587676372379 4.365201462060213 44.0 65.5 2.0 1.4499999
478.408 478.724 52.005880451761186 4.3652216624468565 45.0 75.5 2.0 1.4
479.396 479.724 52.005884516984224 4.365240940824151 45.0 79.5 2.0 1.4399999
480.375 480.724 52.005889168940485 4.365262482315302 45.0 82.9 2.0 1.4399999
481.396 481.724 52.00589394662529 4.365281760692596 45.0 80.7 2.0 1.49
482.396 482.724 52.00590203516185 4.365302044898272 45.0 78.5 2.0 1.56
483.397 483.724 52.00590790249407 4.365324759855866 45.0 74.2 2.5 1.4
484.388 484.724 52.005912847816944 4.365347139537334 45.0 74.4 2.5 1.49
485.388 485.724 52.005919720977545 4.365367842838168 45.0 75.1 2.0 1.48
486.399 486.724 52.00592684559524 4.365386450663209 45.0 75.9 2.0 1.51
487.399 487.724 52.00593485031277 4.365406651049852 45.0 69.7 2.5 1.52
488.409 488.724 52.00594302266836 4.365426516160369 45.0 66.6 2.5 1.52
489.385 489.724 52.005955930799246 4.365448309108615 46.0 64.4 2.5 1.5699999
490.391 490.724 52.00596682727337 4.365468341857195 46.0 58.1 2.5 1.53
491.394 491.724 52.00597315561026 4.365483932197094 46.0 62.8 2.5 1.51
492.387 492.724 52.00598015449941 4.365505389869213 46.0 69.3 2.5 1.49
493.404 493.724 52.0059885783121 4.365522908046842 47.0 65.1 2.5 1.5799999
494.393 494.724 52.005997002124786 4.365539504215121 47.0 62.3 2.5 1.4
495.400 495.724 52.0060049649328 4.3655600398778915 47.0 69.6 2.5 1.52
496.390 496.724 52.00601062271744 4.365577390417457 47.0 64.2 2.5 1.54
497.389 497.724 52.00601661577821 4.365592477843165 48.0 64.1 2.5 1.5799999
498.397 498.724 52.00602420140058 4.365611420944333 48.0 64.8 2.5 1.43
499.404 499.724 52.00603027828038 4.365633213892579 48.0 68.4 2.5 1.52
500.399 500.724 52.006038408726454 4.365661209449172 48.0 65.6 2.5 1.56
501.394 501.724 52.00604570098221 4.365682164207101 48.0 68.1 2.5 1.49
502.393 502.724 52.00605303514749 4.365700939670205 48.0 68.7 2.5 1.53
503.399 503.724 52.006059447303414 4.365718709304929 48.0 68.4 2.5 1.5
504.390 504.724 52.006067032925785 4.365741088986397 48.0 71.4 2.5 1.54
505.405 505.724 52.00607436709106 4.365762127563357 48.0 67.8 2.5 1.54
506.396 506.724 52.00608224608004 4.365782914683223 48.0 69.0 2.5 1.5
507.397 507.724 52.006089077331126 4.365807892754674 48.0 65.2 2.0 1.74
508.394 508.724 52.00609532184899 4.365833206102252 48.0 67.4 2.5 1.39
509.366 509.724 52.006103661842644 4.365855166688561 48.0 65.9 2.0 1.53
510.389 510.724 52.0061120018363 4.365874864161015 49.0 62.1 2.5 1.63
511.363 511.724 52.006120551377535 4.365894477814436 49.0 63.6 2.5 1.55
512.392 512.724 52.00612801127136 4.3659166898578405 49.0 63.6 2.5 1.49
513.400 513.724 52.006136728450656 4.365936890244484 50.0 66.3 2.5 1.52
514.393 514.724 52.00614385306835 4.365957425907254 50.0 63.2 2.5 1.52
515.413 515.724 52.00615122914314 4.365983409807086 49.0 65.6 2.5 1.63
516.406 516.724 52.00615101959556 4.366009728983045 49.0 67.3 2.5 1.5899999
517.389 517.724 52.00615412089974 4.366029342636466 49.0 63.9 2.0 1.5
518.400 518.724 52.006157264113426 4.366051219403744 48.0 67.7 2.5 1.56
519.388 519.724 52.006164053454995 4.36607108451426 48.0 70.2 2.0 1.4399999
520.394 520.724 52.006171136163175 4.3660875130444765 48.0 71.6 2.0 1.41
521.393 521.724 52.00617587193847 4.366106707602739 48.0 70.8 2.0 1.4599999
522.403 522.724 52.00617813505232 4.3661287520080805 47.0 70.4 2.0 1.42
523.397 523.724 52.0061777997762 4.36615121550858 47.0 67.9 2.0 1.56
524.392 524.724 52.006186097860336 4.3661723379045725 47.0 69.2 2.0 1.42
525.408 525.724 52.006195108406246 4.366189856082201 47.0 69.9 2.0 1.43
526.385 526.724 52.00619929935783 4.366209302097559 47.0 71.7 2.0 1.4399999
527.411 527.724 52.006202107295394 4.366226652637124 47.0 74.0 2.0 1.38
528.373 528.724 52.00620277784765 4.366248110309243 48.0 77.2 2.0 1.06
529.395 529.724 52.00620131101459 4.366261186078191 48.0 79.7 2.5 1.04
530.408 530.724 52.006197539158165 4.366279123350978 48.0 86.5 2.0 1.01
531.409 531.724 52.00619485694915 4.366298485547304 47.0 101.6 2.0 0.90999997
532.399 532.724 52.00619007926434 4.366313656792045 47.0 113.9 2.0 0.94
533.408 533.724 52.00618211645633 4.366329414770007 47.0 117.1 2.0 1.03
534.394 534.724 52.006180649623275 4.3663490284234285 47.0 109.1 2.5 1.24
535.391 535.724 52.00619108509272 4.36637207865715 47.0 73.9 2.5 1.3399999
536.393 536.724 52.006198042072356 4.366395212709904 47.0 70.8 2.5 1.55
537.397 537.724 52.00620273593813 4.3664258904755116 47.0 77.0 2.5 1.39
538.395 538.724 52.00620328076184 4.366446761414409 47.0 72.3 2.5 1.4699999
539.394 539.724 52.00620558578521 4.366465788334608 46.0 67.2 2.5 1.4499999
540.380 540.724 52.006209190003574 4.366484060883522 47.0 69.0 2.0 1.41
541.390 541.724 52.006213841959834 4.366503674536943 47.0 69.8 2.0 1.41
542.394 542.724 52.0062216790393 4.366523707285523 47.0 64.5 2.5 1.4399999
543.397 543.724 52.00623085722327 4.366547260433435 47.0 65.6 2.5 1.3299999
544.395 544.724 52.00623156968504 4.366566119715571 47.0 70.0 2.5 1.4399999
545.360 545.724 52.00623626355082 4.366587828844786 47.0 71.0 2.5 1.53
546.393 546.724 52.00624363962561 4.366611046716571 47.0 73.7 2.5 1.51
547.402 547.724 52.0062491716817 4.366629151627421 47.0 69.7 2.5 1.41
548.398 548.724 52.006257637403905 4.3666459154337645 46.0 71.3 2.5 1.4599999
549.400 549.724 52.00626287609339 4.3666671216487885 46.0 80.8 2.5 1.4499999
550.392 550.724 52.00626388192177 4.36668916605413 47.0 84.8 2.5 1.53
551.396 551.724 52.006265725940466 4.366710288450122 47.0 90.9 2.5 1.42
552.389 552.724 52.006264217197895 4.366729399189353 47.0 94.1 2.5 1.3399999
553.388 553.724 52.00626375619322 4.36675027012825 47.0 92.0 2.5 1.5899999
554.400 554.724 52.00626266654581 4.366773320361972 47.0 92.9 2.5 1.5699999
555.400 555.724 52.00625902041793 4.366795113310218 47.0 95.6 2.5 1.4399999
556.389 556.724 52.0062528597191 4.366815481334925 48.0 105.0 2.5 1.49
557.396 557.724 52.006247327663004 4.366838615387678 48.0 114.9 2.5 1.4
558.385 558.724 52.00623425189406 4.366859486326575 48.0 127.2 2.5 1.43
559.406 559.724 52.00621882919222 4.3668794352561235 47.0 133.8 2.5 1.3199999
560.393 560.724 52.00620034709573 4.366891505196691 46.0 149.6 2.0 1.1999999
561.396 561.724 52.006184379570186 4.366900306195021 45.0 162.2 2.0 1.12
562.376 562.724 52.00616732239723 4.36690810136497 45.0 163.1 2.0 1.29
563.400 563.724 52.00615127105266 4.366918243467808 44.0 160.9 2.0 1.3399999
564.392 564.724 52.00613777618855 4.366926541551948 44.0 161.9 2.0 1.28
565.410 565.724 52.0061249518767 4.366935007274151 44.0 156.3 2.0 1.22
566.406 566.724 52.00611405540258 4.366944311186671 44.0 156.7 2.5 1.4
567.396 567.724 52.00609783641994 4.36695302836597 43.0 160.7 2.5 1.2099999
568.390 568.724 52.00608580838889 4.366960823535919 43.0 161.3 2.5 1.26
569.405 569.724 52.00607386417687 4.366971803829074 42.0 159.3 2.5 1.1899999
570.382 570.724 52.00605881866068 4.36697943136096 41.0 162.9 2.5 1.18
571.394 571.724 52.006045365706086 4.3669872265309095 41.0 166.2 2.0 1.1899999
572.394 572.724 52.006030404008925 4.3669910822063684 41.0 168.9 2.0 1.1899999
573.378 573.724 52.006019381806254 4.366995105519891 41.0 170.4 2.0 1.2099999
574.390 574.724 52.006008150056005 4.3669951893389225 41.0 179.5 2.0 1.14
575.393 575.724 52.006000564433634 4.3669957760721445 40.0 183.8 2.0 0.91999996
576.394 576.724 52.00599142815918 4.366994518786669 40.0 185.0 2.0 1.05
577.408 577.724 52.00597793329507 4.366994686424732 40.0 187.4 2.0 1.5999999
578.364 578.724 52.00596498325467 4.366992339491844 40.0 197.2 2.0 1.26
579.380 579.724 52.0059515722096 4.366986975073814 40.0 207.9 2.0 1.35
580.366 580.724 52.005938119255006 4.366980688646436 41.0 207.8 2.0 1.63
581.373 581.724 52.00592328328639 4.366974402219057 41.0 208.0 2.0 1.53
582.361 582.724 52.00590836349875 4.366964427754283 41.0 208.3 2.0 1.5
583.371 583.724 52.005894617177546 4.36695889569819 42.0 209.7 2.0 1.48
584.399 584.724 52.005882882513106 4.3669557105749846 42.0 209.2 2.0 1.52
585.392 585.724 52.00586704071611 4.366953866556287 42.0 207.8 2.0 1.48
586.391 586.724 52.0058519532904 4.366947244852781 43.0 210.1 2.0 1.4
587.410 587.724 52.005836153402925 4.366939784958959 43.0 208.4 2.0 1.54
588.404 588.724 52.005822281353176 4.366929978132248 43.0 208.4 2.0 1.3399999
589.397 589.724 52.005809540860355 4.366922937333584 44.0 206.6 2.0 1.39
590.390 590.724 52.00579562690109 4.366916147992015 44.0 206.0 1.5 1.4599999
591.391 591.724 52.00578502379358 4.366905838251114 44.0 206.9 2.0 1.48
592.393 592.724 52.005771612748504 4.366892008110881 44.0 206.4 1.5 1.54
593.404 593.724 52.00575614813715 4.366880105808377 45.0 208.4 2.0 1.49
594.413 594.724 52.00574554502964 4.366869879886508 45.0 209.9 2.0 1.4399999
595.396 595.724 52.00573360081762 4.3668638449162245 46.0 208.6 1.5 1.3
596.382 596.724 52.005723835900426 4.3668523617088795 47.0 204.8 1.5 0.95
597.396 597.724 52.005716962739825 4.366849092766643 47.0 203.2 1.5 0.42
598.391 598.724 52.00571243651211 4.366852277889848 47.0 202.3 1.5 0.12
599.401 599.724 52.00571298133582 4.366852277889848 47.0 0.0 1.5 0.0
600.395 600.724 52.0057121431455 4.366845991462469 47.0 206.3 1.5 0.51
601.391 601.724 52.00570556335151 4.366842387244105 48.0 210.2 1.5 1.89
602.405 602.724 52.00569143984467 4.366834005340934 48.0 202.7 2.0 1.75
603.387 603.724 52.0056809624657 4.366822689771652 48.0 206.7 1.5 1.56
604.361 604.724 52.00567014981061 4.366812128573656 49.0 208.3 2.0 1.55
605.404 605.724 52.0056569064036 4.366799471899867 49.0 206.6 1.5 1.43
606.388 606.724 52.005643411539495 4.366790419444442 50.0 211.0 1.5 1.53
607.386 607.724 52.00563121587038 4.366779271513224 50.0 208.9 1.5 1.4399999
608.393 608.724 52.00561742763966 4.366768961772323 50.0 212.2 1.5 1.43
609.399 609.724 52.00560539960861 4.366760412231088 51.0 210.4 1.5 1.48
610.388 610.724 52.005592533387244 4.366751611232758 51.0 207.1 1.5 1.4399999
611.407 611.724 52.00558222364634 4.366741636767983 52.0 208.5 1.5 1.43
612.389 612.724 52.00557094998658 4.366729315370321 52.0 206.6 1.5 1.4499999
613.387 613.724 52.00555875431746 4.366721184924245 52.0 210.4 1.5 1.4599999
614.389 614.724 52.00554693583399 4.366709031164646 52.0 210.2 1.5 1.42
615.396 615.724 52.0055334828794 4.3667033314704895 53.0 205.9 1.5 1.43
616.401 616.724 52.00551923364401 4.366693692281842 52.0 206.5 1.5 1.4499999
617.390 617.724 52.005509762093425 4.366683047264814 52.0 210.0 1.5 1.41
618.388 618.724 52.00549844652414 4.366669217124581 52.0 212.2 1.5 1.4
619.409 619.724 52.00548541266471 4.366655638441443 52.0 211.4 1.5 1.4599999
620.390 620.724 52.00547124724835 4.366642814129591 53.0 206.0 1.5 1.52
621.408 621.724 52.00545515399426 4.366632588207722 53.0 204.7 1.5 1.61
622.400 622.724 52.00544161722064 4.366626972332597 53.0 205.8 1.5 1.49
623.400 623.724 52.0054290862754 4.36661540530622 53.0 207.3 1.5 1.52
624.400 624.724 52.005416387692094 4.3666061013937 53.0 206.4 1.5 1.4499999
625.376 625.724 52.005405155941844 4.366595288738608 53.0 207.3 1.5 1.37
626.393 626.724 52.00539140962064 4.366589169949293 53.0 207.2 1.5 1.43
627.421 627.724 52.00537829194218 4.366576513275504 54.0 209.4 2.0 1.43
628.418 628.724 52.00536794029176 4.366567460820079 54.0 211.1 1.5 1.4699999
629.400 629.724 52.005357504822314 4.366555642336607 53.0 209.0 1.5 1.48
630.391 630.724 52.00534560251981 4.366547679528594 53.0 208.8 1.5 1.51
631.390 631.724 52.00533164665103 4.36654063872993 53.0 209.9 1.5 1.62
632.397 632.724 52.005319241434336 4.366531250998378 53.0 210.6 2.0 1.4499999
633.402 633.724 52.005308512598276 4.3665192648768425 53.0 211.9 2.0 1.3299999
634.417 634.724 52.00529602356255 4.366510966792703 53.0 208.3 2.0 1.4499999
635.374 635.724 52.005281522870064 4.366499567404389 53.0 207.3 1.5 1.3399999
636.415 636.724 52.00526991393417 4.366483557969332 53.0 211.4 2.0 1.5
637.425 637.724 52.00525939464569 4.366472661495209 53.0 209.3 1.5 1.4599999
638.396 638.724 52.005247115157545 4.366466961801052 53.0 206.9 1.5 1.5
639.398 639.724 52.005236679688096 4.366458915174007 53.0 209.7 1.5 1.52
640.401 640.724 52.00522582512349 4.366450533270836 53.0 209.4 1.5 1.48
641.413 641.724 52.00521404854953 4.366437373682857 53.0 211.0 1.5 1.52
642.392 642.724 52.00520223006606 4.366424884647131 53.0 214.0 1.5 1.4399999
643.370 643.724 52.005188232287765 4.366412982344627 52.0 210.3 1.5 1.4699999
644.399 644.724 52.005175072699785 4.366400325670838 53.0 208.6 1.5 1.4599999
645.396 645.724 52.00516417622566 4.366388591006398 53.0 209.5 1.5 1.43
646.388 646.724 52.00515143573284 4.366380795836449 53.0 210.4 1.5 1.28
647.395 647.724 52.005140162073076 4.366372413933277 53.0 208.8 1.5 1.3299999
648.392 648.724 52.00512633193284 4.366363864392042 53.0 209.3 1.5 1.55
649.403 649.724 52.0051145972684 4.366352129727602 53.0 208.2 1.5 1.55
650.399 650.724 52.00510147958994 4.366344753652811 53.0 206.4 1.5 1.4399999
651.406 651.724 52.00508676934987 4.366332599893212 54.0 208.5 1.5 1.4599999
652.395 652.724 52.005075411871076 4.366319691762328 54.0 210.6 1.5 1.4699999
653.401 653.724 52.00506254564971 4.366312650963664 54.0 206.3 1.5 1.4599999
654.492 654.724 52.00505034998059 4.366302005946636 54.0 209.3 1.5 1.3299999
655.398 655.724 52.0050413813442 4.366290187463164 54.0 212.7 1.5 1.39
656.403 656.724 52.00503086205572 4.366273507475853 54.0 215.1 2.0 1.54
657.408 657.724 52.00501711573452 4.366261186078191 54.0 212.8 2.0 1.51
658.388 658.724 52.005005087703466 4.366252804175019 54.0 211.6 1.5 1.4399999
659.402 659.724 52.00499289203435 4.36624257825315 54.0 214.2 1.5 1.53
660.390 660.724 52.00498048681766 4.366229837760329 54.0 222.6 1.5 1.4
661.389 661.724 52.00497206300497 4.366214498877525 54.0 226.1 2.0 1.3299999
662.397 662.724 52.00496640522033 4.3661976512521505 54.0 228.1 2.0 1.41
663.394 663.724 52.00496267527342 4.36618197709322 54.0 228.7 2.0 1.4499999
664.401 664.724 52.004957604222 4.366164626553655 54.0 240.0 1.5 1.43
665.415 665.724 52.00495412573218 4.366140905767679 54.0 242.4 2.0 1.4399999
666.395 666.724 52.004948048852384 4.366121543571353 54.0 245.1 2.0 1.43
667.412 667.724 52.004944193176925 4.3660984095185995 54.0 244.4 2.0 1.5799999
668.396 668.724 52.00493648182601 4.366077538579702 54.0 237.7 2.0 1.65
669.398 669.724 52.004930740222335 4.366056751459837 54.0 240.8 2.0 1.35
670.372 670.724 52.00492281932384 4.366038981825113 54.0 245.1 2.0 1.4399999
671.406 671.724 52.00491963420063 4.366018697619438 54.0 245.1 2.0 1.41
672.401 672.724 52.00491297058761 4.366001095622778 54.0 242.2 2.0 1.54
673.405 673.724 52.00491058174521 4.365976620465517 54.0 243.4 2.0 1.4
674.401 674.724 52.004907773807645 4.36595574952662 54.0 240.9 2.0 1.52
675.399 675.724 52.00490471441299 4.365934040397406 54.0 240.3 2.0 1.4599999
676.400 676.724 52.004899182356894 4.365914594382048 54.0 241.2 2.0 1.39
677.377 677.724 52.00489247683436 4.365895232185721 54.0 240.6 1.5 1.42
678.399 678.724 52.00488585513085 4.365872349590063 53.0 240.0 2.0 1.29
679.407 679.724 52.00487898197025 4.365855166688561 53.0 239.8 1.5 1.1999999
680.408 680.724 52.00487521011382 4.365839408710599 53.0 239.5 2.0 0.96999997
681.397 681.724 52.0048711868003 4.36582675203681 52.0 250.3 2.0 0.95
682.408 682.724 52.0048661576584 4.365816526114941 52.0 289.6 2.0 1.3299999
