linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
4.855 4.852 0.25465977 0.7636428 -0.331254
4.871 4.870 -0.28885937 2.4206069 -1.2124119
4.898 4.890 0.22943842 1.7912498 0.53576565
4.915 4.910 -0.28071243 0.885901 3.1201372
4.931 4.930 -1.2647992 0.44327366 4.443035
4.952 4.951 -0.6534312 0.8090333 4.111888
4.971 4.970 -0.8005237 0.73915803 2.6177216
4.991 4.990 -0.891077 0.59386003 2.9990253
5.011 5.010 -0.8502418 0.18812132 3.6602707
5.032 5.030 -0.6996839 -0.7396111 4.57769
5.051 5.050 -0.6344409 -1.1738719 3.7649984
5.071 5.070 -0.26338127 -1.0292891 2.5518045
5.091 5.090 0.30912545 -0.60041046 1.4533453
5.111 5.110 0.6695317 -0.6262199 0.60723495
5.131 5.130 0.45053533 -0.73847246 0.109745026
5.152 5.151 0.09197709 -1.0471843 -0.86279774
5.171 5.170 0.016364396 -0.8646039 -1.4663439
5.191 5.190 -0.08691183 -0.56954116 -2.296751
5.211 5.210 -0.29279292 -0.4803626 -3.097733
5.231 5.230 -0.3367962 -0.3640607 -3.6496692
5.251 5.250 -0.23384303 -0.09739965 -4.148599
5.271 5.270 0.23583889 0.038760483 -4.204978
5.291 5.290 0.4781825 0.26121533 -4.1468782
5.311 5.310 0.16010451 0.21829724 -3.992886
5.331 5.330 0.12896551 0.46590626 -3.311985
5.351 5.350 0.24105771 0.7125102 -2.7265725
5.371 5.370 0.31048542 0.5853708 -1.8371601
5.391 5.390 0.5391241 0.43207335 -1.267951
5.411 5.410 0.90822405 0.16511214 -0.15090942
5.431 5.430 1.024468 -0.14849651 1.2156467
5.451 5.450 0.92419386 -0.5521743 2.1159163
5.471 5.470 0.73266244 -1.0473763 2.9645052
5.491 5.490 0.41827643 -1.1254797 2.9941359
5.511 5.510 -0.2513887 -1.2744455 2.8754053
5.532 5.530 -0.8947619 -1.5166507 3.370988
5.552 5.550 -0.871339 -1.5297543 3.98625
5.573 5.570 -0.74179405 -2.0208821 4.095375
5.592 5.590 -0.48454428 -1.9906147 3.8287153
5.612 5.610 -0.7032642 -1.9861913 2.7860775
5.633 5.630 -1.240834 -0.8383262 1.0607939
5.652 5.650 -1.8879616 -0.64677054 0.53413296
5.671 5.670 -2.2504454 -0.521886 0.1565504
5.692 5.690 -2.0993414 -0.20232993 -0.2582693
5.712 5.710 -1.3591822 0.2049596 -0.7336378
5.732 5.730 -0.7012939 0.31366432 -1.3772631
5.752 5.750 -0.341651 0.14164764 -2.1299434
5.772 5.770 -0.24159029 0.11828249 -2.263041
5.792 5.790 -0.18934953 0.42148778 -2.6139035
5.812 5.810 0.10546929 0.2954904 -3.0250158
5.832 5.830 0.3405151 0.18378639 -3.0716147
5.852 5.850 0.12563223 0.22231881 -2.7490664
5.871 5.870 0.074314386 0.30294582 -2.3552547
5.894 5.890 -0.13958174 0.27309823 -1.7476864
5.913 5.910 0.027880996 0.20191415 -0.82660675
5.931 5.930 0.12521407 0.36937615 -0.022805214
5.951 5.950 0.043346763 0.20004046 0.27003574
5.971 5.970 -0.08909714 0.11953795 0.49650097
5.991 5.990 -0.21682426 0.0672113 1.2439842
6.011 6.010 -0.47054946 -0.060070515 1.8727665
6.031 6.030 -0.57719237 0.36411196 2.006855
6.051 6.050 -0.8893205 0.5320423 1.1489601
6.072 6.070 -0.51701725 0.49424165 1.7474575
6.092 6.090 0.23317379 -0.48212954 3.9050217
6.112 6.110 0.868314 -1.2465445 5.369602
6.133 6.130 0.8952203 -1.7151588 4.7279253
6.152 6.150 1.1856024 -1.3985465 3.0781336
6.172 6.170 1.1697435 -0.841599 1.7279692
6.192 6.190 0.831027 -0.41853938 0.19047546
6.214 6.210 0.5494802 -0.35911798 -0.4591093
6.232 6.230 0.35339367 -0.48890048 -0.73750496
6.252 6.250 0.33183068 -0.49829832 -1.0824966
6.272 6.270 0.3712082 -0.18943132 -2.4579306
6.292 6.290 0.20498824 0.102285475 -3.1277237
6.312 6.310 0.07991755 0.56453097 -3.4275327
6.332 6.330 0.08207536 0.7866066 -3.693534
6.353 6.350 0.37120724 0.8477436 -3.670413
6.372 6.370 0.27220196 0.7163179 -3.738103
6.392 6.390 0.37316144 0.6818283 -3.5594454
6.412 6.410 0.31223583 0.9846492 -3.0934062
6.432 6.430 0.24012429 0.91065335 -2.4664693
6.453 6.450 0.4988618 0.76070327 -1.4300365
6.472 6.470 0.5135734 0.47107285 -0.517766
6.492 6.490 0.47185704 0.016394615 0.77874184
6.513 6.510 0.439043 -0.15857083 1.5997849
6.532 6.530 0.39085135 -0.49432433 2.267952
6.552 6.550 0.25139618 -0.83886784 2.645155
6.572 6.570 0.2272438 -0.9476522 2.5295982
6.591 6.590 0.06387758 -0.75433415 2.5124025
6.612 6.610 -0.32210892 -0.83389664 2.6163702
6.633 6.630 -0.5017496 -1.3990226 3.2490025
6.654 6.650 -0.5297102 -1.7260003 3.9797506
6.671 6.670 -0.4972413 -1.7432413 3.8196583
6.691 6.690 -0.5607079 -1.6729913 2.5188303
6.712 6.711 -0.84478694 -1.0310364 0.74230385
6.735 6.733 -1.3385899 -0.521571 0.12705421
6.751 6.750 -2.1405525 -0.28145155 -0.45344734
6.771 6.770 -2.5047789 -0.41900194 -0.7338238
6.792 6.790 -2.2794633 -0.103852294 -1.2494249
6.811 6.810 -1.6711447 0.13871545 -1.9304581
6.831 6.830 -0.9521692 0.35026038 -2.5664158
6.851 6.850 -0.4619131 0.38283634 -3.0678382
6.871 6.870 0.011217773 0.43215847 -3.3161087
6.891 6.890 0.32571846 0.4916275 -3.409264
6.911 6.910 0.33110896 0.43019858 -3.3126554
6.931 6.930 0.4584857 0.5798231 -2.804204
6.952 6.950 0.3805549 0.66074014 -2.2651024
6.971 6.970 0.23171607 0.5762347 -1.6356325
6.991 6.990 0.17739174 0.5939384 -1.0920467
7.011 7.010 0.41556612 0.51512486 -0.40197182
7.032 7.030 0.59403634 0.49570847 0.28832436
7.051 7.050 0.82831824 0.33933198 1.005229
7.072 7.070 1.005274 0.30728602 1.7156534
7.093 7.090 0.9929394 0.1534511 2.4013205
