gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
9.685 9.684 -0.0047953427 -0.042143583 0.010610737
9.695 9.694 0.005589366 -0.042143583 0.016108522
9.704 9.704 0.010476291 -0.010989457 0.016108522
9.715 9.714 0.008032829 -0.0024373438 0.009389006
9.724 9.724 0.007421963 -0.008545997 0.009999871
9.735 9.734 0.005589366 -0.015265515 0.006334679
9.744 9.744 0.007421963 -0.021374166 0.0014477577
9.754 9.754 0.015363213 -0.024428494 0.0026694871
9.765 9.764 0.017806672 -0.032980606 0.0014477577
9.774 9.774 0.010476291 -0.028093684 0.0038912185
9.784 9.784 0.0043676347 -0.014654649 8.3689205E-4
9.794 9.794 0.007421963 0.005503904 8.3689205E-4
9.804 9.804 0.01291975 0.027495053 0.0020586234
9.814 9.814 0.025137056 0.03849063 -3.8483832E-4
9.824 9.824 0.0330783 0.030549377 2.260264E-4
9.836 9.834 0.026969653 0.011001691 -3.8483832E-4
9.844 9.844 0.00925456 -0.009156862 -0.0034391647
9.855 9.854 0.003756769 -0.007935131 -9.95703E-4
9.865 9.864 0.003756769 -0.010378592 -0.0034391647
9.875 9.874 0.0062002316 -0.012822052 -9.95703E-4
9.885 9.884 0.010476291 -0.009156862 0.0014477577
9.894 9.894 0.019028403 -0.012211189 -9.95703E-4
9.905 9.904 0.0116980225 -0.014043784 2.260264E-4
9.916 9.914 -0.0047953427 -0.016487245 -0.0016065687
9.925 9.924 -0.016401783 -0.006102536 -3.8483832E-4
9.935 9.934 -0.010903992 0.0036713071 -0.008936952
9.944 9.944 -0.0011301488 0.008558229 -0.012602143
9.954 9.954 0.0098654255 0.011001691 -0.011991277
9.964 9.964 0.0098654255 0.014056016 -0.007104356
9.974 9.974 0.0043676347 0.016499478 -0.010158682
9.985 9.984 -0.00235188 0.013445154 -0.012602143
9.994 9.994 -0.007849671 0.0018387139 -0.013823873
10.004 10.004 -0.014569186 -0.009767728 -0.013823873
10.015 10.014 -0.015790917 -0.014654649 -0.013823873
10.024 10.024 -0.0054062083 -0.009156862 -0.011380413
10.034 10.034 -5.192831E-4 0.004282173 -0.0040500294
10.044 10.044 -0.0054062083 0.014056016 -0.00527176
10.054 10.054 -0.006017074 0.007336501 -0.007104356
10.064 10.064 -0.012125723 -0.010378592 -0.0040500294
10.074 10.074 -0.013347454 -0.027482819 -0.0016065687
10.086 10.084 -0.007849671 -0.02870455 -0.0040500294
10.096 10.094 -0.004184477 -0.025039358 -0.0058826255
10.104 10.104 -0.010293126 -0.006102536 -0.0058826255
10.117 10.114 -0.0212887 0.021997266 -0.004660895
10.124 10.124 -0.03106255 0.022608131 -0.0058826255
10.134 10.134 -0.026786491 0.015277747 -0.002828299
10.144 10.144 -0.007849671 -0.008545997 -0.013213009
10.154 10.154 0.0116980225 -0.051917426 -0.013213009
10.164 10.164 0.005589366 -0.05558262 -0.01809993
10.174 10.174 -0.0047953427 -0.04397618 -0.019321661
10.184 10.184 -0.0029627457 -0.021985032 -0.0168782
10.195 10.194 0.0062002316 0.007336501 -0.0168782
10.204 10.204 0.008032829 0.042155817 -0.011380413
10.215 10.214 0.017195806 0.077586 -0.010769548
10.225 10.224 0.015974075 0.0812512 -0.009547817
10.234 10.234 0.0043676347 0.062925234 -0.0058826255
10.245 10.244 -0.010903992 0.042155817 -0.0034391647
10.254 10.254 -0.023121297 0.007336501 -0.0077152215
10.264 10.264 -0.024343029 -0.017708976 -0.008326086
10.274 10.274 -0.022510432 -0.032980606 -0.004660895
10.284 10.284 -0.01395832 -0.044587046 -0.0034391647
10.294 10.294 -0.010903992 -0.04703051 -0.0016065687
10.305 10.304 -0.015790917 -0.026261088 -3.8483832E-4
10.315 10.314 -0.011514857 0.0061147697 0.0020586234
10.324 10.324 0.0043676347 0.025662456 -9.95703E-4
10.335 10.335 0.019639269 0.020775534 0.0014477577
10.345 10.344 0.015974075 0.011001691 0.0026694871
10.354 10.354 -0.004184477 0.0036713071 8.3689205E-4
10.364 10.364 -0.015790917 -0.017708976 -0.008936952
10.374 10.374 -0.0011301488 -0.0073242653 -0.008936952
10.384 10.384 0.005589366 0.0048930384 -3.8483832E-4
10.395 10.394 0.0019241795 0.015888613 0.0038912185
10.404 10.404 0.0043676347 0.021997266 -3.8483832E-4
10.415 10.414 0.0043676347 0.021997266 -0.006493491
10.424 10.424 -0.00235188 0.026273321 -3.8483832E-4
10.435 10.434 -0.00968226 0.026884187 0.0026694871
10.445 10.444 -0.0054062083 0.028105918 0.0057238135
10.455 10.454 0.0049785003 0.012834288 0.0038912185
10.464 10.464 0.015974075 -6.047487E-4 0.0032803528
10.474 10.474 0.013530616 -0.0036590751 0.0020586234
10.484 10.484 0.0031459033 -0.010378592 0.0020586234
10.495 10.494 -0.007849671 -0.009767728 0.0014477577
10.506 10.504 -0.0072388053 -0.0073242653 -0.0022174343
10.515 10.514 0.008643694 6.1169267E-6 -0.002828299
10.524 10.524 0.020861 0.011001691 0.008167274
10.534 10.534 0.012308884 0.025051594 0.0075564105
10.548 10.544 -0.008460537 0.023829862 -0.007104356
10.554 10.554 -0.015180051 0.019553803 -0.010158682
10.566 10.566 0.015974075 -0.07329771 -0.019321661
10.574 10.574 0.08378012 -0.14843413 -0.009547817
10.584 10.584 0.11982117 -0.047641374 0.02649323
10.600 10.598 0.05568032 -0.028093684 -0.017489064
10.615 10.614 0.0330783 0.0036713071 -0.010769548
10.624 10.624 -0.009071402 0.015888613 2.260264E-4
10.634 10.634 -0.045112446 0.049486205 -0.0058826255
10.644 10.644 -0.07199051 0.06659043 -0.022986852
10.654 10.654 -0.097036 0.056816585 -0.033982426
10.665 10.664 -0.10497724 0.029938512 -0.021765122
10.676 10.674 -0.074433975 -0.028093684 -0.013213009
10.685 10.684 -0.01823438 -0.066578194 -0.006493491
10.695 10.694 0.01291975 0.0067256354 -0.0016065687
10.704 10.704 0.012308884 0.019553803 -0.010158682
10.715 10.714 0.0062002316 0.010390826 -0.0077152215
10.731 10.730 -0.0011301488 0.046431877 -0.002828299
10.744 10.744 0.0068110973 0.062925234 -0.008326086
10.754 10.754 0.0049785003 0.037879765 -0.013823873
10.773 10.764 -5.192831E-4 -0.009767728 -0.0168782
10.774 10.774 -0.0029627457 -0.059247814 -0.018710796
10.784 10.784 -0.0066279396 -0.08551502 -0.015045604
10.794 10.794 -0.0054062083 -0.0787955 -0.008936952
10.804 10.804 0.007421963 -0.029315416 -0.013213009
10.814 10.814 0.019028403 0.0048930384 -0.010158682
10.824 10.824 0.017806672 0.05315139 -0.0034391647
10.834 10.834 0.0049785003 0.08980331 -9.95703E-4
10.846 10.846 0.0019241795 0.07330994 -0.008936952
10.864 10.864 0.0116980225 0.0122234225 -0.011380413
10.874 10.874 0.018417537 0.0036713071 -0.0040500294
10.884 10.884 0.017195806 6.1169267E-6 -0.0034391647
10.894 10.894 0.005589366 -0.025039358 -0.006493491
10.904 10.904 -0.004184477 -0.04703051 -0.0077152215
10.914 10.914 0.0019241795 -0.024428494 0.0032803528
10.924 10.924 0.0062002316 0.014666881 0.0032803528
10.934 10.934 0.0031459033 0.020164669 -0.0016065687
10.944 10.944 -0.0029627457 -0.006102536 -0.002828299
10.954 10.954 -0.007849671 -0.021374166 0.0020586234
10.964 10.964 -0.004184477 -0.013432918 0.0051129498
10.974 10.974 -0.0072388053 -6.047487E-4 0.0020586234
10.984 10.984 -0.016401783 0.0048930384 -0.002828299
10.994 10.994 -0.017623514 0.0024495795 -0.0034391647
11.004 11.004 -0.0054062083 0.005503904 0.0014477577
11.014 11.014 0.008032829 0.015277747 0.0026694871
11.024 11.024 0.023915324 0.007947367 8.3689205E-4
11.034 11.034 0.005589366 0.0067256354 -0.0016065687
11.044 11.044 -0.017012648 0.014056016 8.3689205E-4
11.054 11.054 -0.028008223 0.016499478 2.260264E-4
11.064 11.064 -0.011514857 0.011612557 -0.0034391647
11.074 11.074 0.013530616 0.009169094 -3.8483832E-4
11.084 11.084 0.022693593 0.0067256354 0.0032803528
11.094 11.094 0.019028403 0.012834288 0.00877814
11.104 11.104 0.011087157 0.007947367 0.010610737
11.114 11.114 -0.0011301488 -0.006102536 0.004502084
11.124 11.124 -0.0072388053 -0.012822052 0.0032803528
11.134 11.134 -0.0029627457 -0.006102536 2.260264E-4
11.144 11.144 -0.009071402 -0.00549167 -0.0022174343
11.154 11.154 -0.007849671 -0.010378592 -0.0034391647
11.164 11.164 -0.006017074 -0.010378592 -0.004660895
11.175 11.174 -0.0054062083 -0.0048808046 0.0020586234
11.184 11.184 -0.0047953427 0.0012278482 0.0032803528
11.194 11.194 -0.0035736114 0.0067256354 -3.8483832E-4
11.204 11.204 -0.0047953427 0.009169094 0.0014477577
11.214 11.214 -0.0047953427 -0.00182648 0.0032803528
11.224 11.224 -0.0017410144 -6.047487E-4 0.0026694871
11.234 11.234 -0.007849671 -0.00182648 0.0026694871
11.244 11.244 9.158254E-5 -0.009767728 -0.0016065687
11.254 11.254 9.158254E-5 -0.010989457 -0.004660895
11.264 11.264 -0.0054062083 -0.0036590751 -0.00527176
11.274 11.274 -0.0066279396 -0.009767728 -0.006493491
11.284 11.284 0.0031459033 -0.01709811 -0.004660895
11.295 11.294 0.011087157 0.0018387139 -0.0016065687
11.304 11.304 0.003756769 0.016499478 -9.95703E-4
11.314 11.314 -0.007849671 6.1169267E-6 -0.010158682
11.324 11.324 -0.007849671 0.0061147697 -0.014434739
11.334 11.334 -0.0072388053 0.01772121 -0.006493491
11.344 11.344 -0.015790917 0.008558229 -0.007104356
11.354 11.354 0.053847723 -0.11850174 -0.008326086
11.364 11.364 0.19801192 -0.21929452 0.057647355
11.374 11.374 0.19068155 -0.109949626 0.06986466
11.384 11.384 0.13570367 -0.098343186 0.03076929
11.394 11.394 0.10760386 -0.04275445 0.01916285
11.404 11.404 0.056902047 -0.043365315 0.02954756
11.414 11.414 -0.0017410144 -0.062913 0.028325828
11.424 11.424 -0.04999937 0.011001691 0.013665063
11.434 11.434 -0.097036 0.042155817 -0.031538963
11.444 11.444 -0.14040741 0.027495053 -0.07063434
11.454 11.454 -0.2002722 0.07330994 -0.06513655
11.464 11.464 -0.18561146 0.03177111 -0.048643194
11.474 11.474 -0.075655706 -0.034202337 -0.018710796
11.484 11.484 0.0013133138 0.022608131 0.0057238135
11.494 11.494 0.022082727 0.09774456 -0.004660895
11.504 11.504 0.017195806 0.08491638 -0.019321661
11.514 11.514 0.0043676347 0.04337755 -0.007104356
11.524 11.524 -0.0011301488 0.0213864 0.0014477577
11.534 11.534 0.0098654255 0.007336501 -0.002828299
11.544 11.544 0.023304459 0.0012278482 -0.010769548
11.554 11.554 0.030023977 -0.009767728 -0.016267335
11.585 11.564 0.017806672 -0.030537145 -0.011991277
11.585 11.574 -0.008460537 -0.036034934 -3.8483832E-4
11.585 11.584 -0.015180051 -0.021374166 0.0038912185
11.605 11.594 -0.0066279396 -0.0073242653 0.006334679
11.605 11.604 0.0068110973 0.011001691 0.0032803528
11.620 11.614 0.00925456 0.011612557 -0.0022174343
11.624 11.624 -5.192831E-4 0.0024495795 -0.002828299
11.634 11.634 -0.011514857 -0.004269939 -0.002828299
11.644 11.644 -0.015180051 -0.007935131 -0.007104356
11.654 11.654 -0.010293126 0.0030604415 -0.0040500294
11.664 11.664 -0.0011301488 0.015888613 -3.8483832E-4
11.674 11.674 0.023915324 0.023829862 -0.0016065687
11.684 11.684 0.033689167 0.018942941 0.0014477577
11.695 11.694 0.031245708 0.0213864 8.3689205E-4
11.704 11.704 0.0068110973 0.025662456 0.0020586234
11.714 11.714 -0.016401783 0.015277747 2.260264E-4
11.724 11.724 -0.015180051 -0.008545997 -0.004660895
11.734 11.734 -0.0035736114 -0.017708976 -0.002828299
11.744 11.744 -5.192831E-4 -0.009156862 0.0026694871
11.754 11.754 0.0116980225 -0.0012156144 0.006334679
11.764 11.764 7.024482E-4 -0.0030482095 0.0038912185
11.774 11.774 -0.010903992 -0.008545997 0.0014477577
11.784 11.784 -0.008460537 -0.0048808046 0.0057238135
11.794 11.794 0.005589366 0.007336501 0.0032803528
11.804 11.804 0.017806672 0.0012278482 -3.8483832E-4
11.814 11.814 0.026969653 -0.007935131 0.0032803528
11.824 11.824 0.022082727 -0.011600323 0.0014477577
11.834 11.834 0.014752347 0.0030604415 0.008167274
11.844 11.844 0.0025350377 0.020164669 0.0057238135
11.854 11.854 -0.015790917 0.015277747 8.3689205E-4
11.864 11.864 -0.01395832 0.0067256354 -9.95703E-4
11.874 11.874 0.0025350377 0.0036713071 -0.0016065687
11.884 11.884 0.017806672 0.0018387139 -0.0016065687
11.894 11.894 0.025137056 -0.0030482095 0.0026694871
11.904 11.904 0.020250134 -0.0012156144 0.0038912185
11.914 11.914 0.0049785003 -0.0012156144 0.0038912185
11.924 11.924 -0.00968226 -0.0012156144 0.0038912185
11.935 11.934 -0.0017410144 0.010390826 0.006334679
11.945 11.944 0.015974075 0.014056016 0.0026694871
11.954 11.954 0.025137056 -0.0030482095 -0.0034391647
11.964 11.964 0.018417537 -0.010989457 -0.0040500294
11.975 11.974 0.005589366 -0.0067134015 0.0026694871
11.984 11.984 -0.011514857 -6.047487E-4 -0.002828299
11.994 11.994 -0.010293126 -0.0024373438 -0.008326086
12.004 12.004 0.0031459033 0.019553803 -3.8483832E-4
12.014 12.014 0.010476291 0.023829862 0.0014477577
12.024 12.024 0.015974075 0.0048930384 -0.0016065687
12.034 12.034 0.00925456 -0.010378592 -0.004660895
12.044 12.044 -5.192831E-4 -0.011600323 -0.004660895
12.054 12.054 -0.013347454 -0.0048808046 -0.004660895
12.064 12.064 -0.012736589 0.012834288 -0.0034391647
12.074 12.074 -0.0066279396 0.023218997 -0.0016065687
12.084 12.084 0.0116980225 0.012834288 2.260264E-4
12.094 12.094 0.025747921 -0.011600323 -3.8483832E-4
12.104 12.104 0.017806672 -0.04031099 -0.0016065687
12.114 12.114 -0.012125723 -0.07207598 -0.015045604
12.127 12.124 -0.015790917 -0.07329771 -0.0168782
12.134 12.134 -0.0047953427 -0.046419643 -0.016267335
12.144 12.144 0.008643694 -0.0036590751 -0.015045604
12.154 12.154 0.013530616 0.04032322 -0.011991277
12.164 12.164 0.008032829 0.06964476 -0.010769548
12.174 12.174 -0.0011301488 0.077586 -0.0077152215
12.184 12.184 0.0025350377 0.058038317 -0.008326086
12.194 12.194 0.0116980225 0.023829862 -0.008326086
12.204 12.204 0.019639269 -0.0030482095 -0.006493491
12.215 12.214 0.019028403 -0.027482819 -0.0077152215
12.225 12.224 0.0098654255 -0.049473967 -0.007104356
12.234 12.234 7.024482E-4 -0.049473967 -0.0034391647
12.244 12.244 -0.012125723 -0.0488631 -0.0016065687
12.254 12.254 -0.01395832 -0.036645796 -0.0022174343
12.264 12.264 9.158254E-5 -0.010378592 -9.95703E-4
12.275 12.274 0.007421963 0.01772121 -3.8483832E-4
12.284 12.284 0.0098654255 0.029938512 -0.0022174343
12.296 12.295 0.003756769 0.028105918 -0.002828299
12.306 12.304 -0.0035736114 0.023829862 -0.0058826255
12.315 12.314 -0.007849671 0.020775534 -0.0077152215
12.324 12.324 -0.009071402 0.0213864 -0.007104356
12.334 12.334 0.008643694 0.018942941 -0.009547817
12.345 12.344 0.01291975 0.014666881 -0.008936952
12.354 12.354 0.012308884 0.020775534 -0.008326086
12.364 12.364 0.003756769 0.026273321 -0.010769548
12.374 12.374 0.003756769 0.029327646 -0.011991277
12.384 12.384 0.012308884 0.026884187 -0.008936952
12.394 12.394 0.019639269 0.028105918 -0.011380413
12.404 12.404 0.017195806 0.031160243 -0.004660895
12.414 12.414 0.008032829 0.023829862 -0.0058826255
12.424 12.424 0.0062002316 0.0030604415 -0.0077152215
12.434 12.434 0.005589366 -0.007935131 -0.0077152215
12.444 12.444 0.0049785003 -6.047487E-4 -0.002828299
12.455 12.454 0.0049785003 0.0061147697 -0.007104356
12.464 12.464 0.0031459033 0.0012278482 -0.008936952
12.474 12.474 0.0043676347 -0.006102536 -0.0077152215
12.484 12.484 0.003756769 -6.047487E-4 -0.0058826255
12.494 12.494 -0.01395832 0.017110344 -0.0016065687
12.504 12.504 -0.027397357 0.023829862 -0.002828299
12.515 12.514 -0.020677835 0.0024495795 -0.0034391647
12.525 12.524 -0.0035736114 -0.0067134015 2.260264E-4
12.534 12.534 0.00925456 -0.0036590751 -0.0022174343
12.544 12.544 0.013530616 0.0012278482 -0.0040500294
12.555 12.554 -0.010293126 0.015277747 2.260264E-4
12.564 12.564 -0.023121297 0.005503904 -3.8483832E-4
12.576 12.574 -0.023121297 -0.0067134015 -0.0058826255
12.584 12.584 -0.011514857 -0.010378592 -0.002828299
12.594 12.594 0.008643694 -0.0073242653 -0.004660895
12.604 12.604 0.023915324 -0.009767728 -0.010158682
12.614 12.614 0.030023977 -0.00549167 -0.007104356
12.624 12.624 0.023304459 0.0122234225 -0.0077152215
12.634 12.634 7.024482E-4 0.029938512 -0.009547817
12.644 12.644 -0.017012648 0.024440728 -0.012602143
12.654 12.654 -0.013347454 0.018332075 -0.010158682
12.664 12.664 0.00925456 0.007336501 -0.007104356
12.674 12.674 0.0116980225 0.0036713071 -0.012602143
12.684 12.684 0.0116980225 0.010390826 -0.009547817
12.694 12.694 0.003756769 0.013445154 -0.004660895
12.704 12.704 -0.0066279396 0.020775534 -0.0040500294
12.714 12.714 -0.00968226 0.010390826 -0.009547817
12.732 12.724 -0.0054062083 -0.006102536 -0.0040500294
12.734 12.734 -0.0011301488 -0.0048808046 2.260264E-4
12.744 12.744 0.008643694 -0.00549167 0.0032803528
12.754 12.754 0.015974075 -0.006102536 8.3689205E-4
12.764 12.764 0.014141481 0.008558229 -3.8483832E-4
12.774 12.774 0.0043676347 0.03421457 -0.0040500294
12.784 12.784 -5.192831E-4 0.023218997 -0.009547817
12.794 12.794 -0.0054062083 -0.006102536 -0.00527176
12.804 12.804 -0.00968226 -0.023817629 0.0020586234
12.814 12.814 -0.006017074 -0.0488631 -0.006493491
12.824 12.824 0.0049785003 -0.05985868 -0.010769548
12.834 12.834 0.014752347 -0.066578194 -0.0077152215
12.844 12.844 0.014752347 -0.058026083 -0.008936952
12.854 12.854 0.01291975 -0.029315416 -0.006493491
12.864 12.864 0.0116980225 -0.0030482095 -0.011380413
12.875 12.874 0.013530616 0.0061147697 -0.013823873
12.884 12.884 0.02819138 0.015888613 -0.007104356
12.894 12.894 0.0330783 0.018332075 -0.0040500294
12.904 12.904 0.031856574 0.015277747 -0.002828299
12.914 12.914 0.023915324 0.014056016 2.260264E-4
12.924 12.924 0.010476291 0.0048930384 8.3689205E-4
12.934 12.934 0.0019241795 6.1169267E-6 -0.00527176
12.944 12.944 -0.0066279396 -0.006102536 -0.002828299
12.955 12.954 -0.006017074 -0.027482819 2.260264E-4
12.964 12.964 -0.0029627457 -0.034813203 0.0057238135
12.974 12.974 -0.0066279396 -0.032980606 0.0026694871
12.984 12.984 -0.00968226 -0.022595897 0.004502084
12.994 12.994 -0.015790917 6.169826E-4 0.006945545
13.004 13.004 -0.015180051 0.005503904 0.006945545
13.015 13.014 -0.012125723 0.0067256354 0.006334679
13.033 13.030 0.0019241795 0.007336501 0.0026694871
13.044 13.044 0.011087157 0.010390826 0.0051129498
13.054 13.054 0.0116980225 0.017110344 0.0075564105
13.064 13.064 0.019028403 0.028105918 0.004502084
13.074 13.074 0.014752347 0.030549377 0.0032803528
13.084 13.084 0.0116980225 0.025051594 0.0014477577
13.094 13.094 0.011087157 0.019553803 0.0038912185
13.105 13.104 0.0098654255 0.016499478 2.260264E-4
13.114 13.114 0.0049785003 0.018942941 0.0032803528
13.125 13.124 0.0049785003 0.017110344 8.3689205E-4
13.135 13.134 -5.192831E-4 0.008558229 0.0014477577
13.144 13.144 -0.007849671 -0.0036590751 0.0020586234
13.157 13.154 -0.015180051 -0.0073242653 0.0014477577
13.164 13.164 -0.014569186 -0.0030482095 8.3689205E-4
13.174 13.174 -0.012125723 -0.009767728 2.260264E-4
13.184 13.184 -0.008460537 -0.007935131 -9.95703E-4
13.194 13.194 -0.008460537 6.1169267E-6 0.0020586234
13.204 13.204 -0.009071402 -0.012211189 2.260264E-4
13.215 13.214 -0.00968226 -0.00549167 8.3689205E-4
13.224 13.224 9.158254E-5 0.0122234225 -3.8483832E-4
13.235 13.234 0.008643694 0.023218997 2.260264E-4
13.245 13.244 0.01291975 0.018332075 -0.0016065687
13.254 13.254 0.014141481 -0.00549167 -0.00527176
13.264 13.264 0.008643694 -0.023817629 -0.010769548
13.274 13.274 0.007421963 -0.027482819 -0.009547817
13.284 13.284 0.013530616 -0.018930705 -0.007104356
13.295 13.294 0.021471865 -0.0073242653 -0.0058826255
13.306 13.304 0.030634843 0.0012278482 -0.0077152215
13.314 13.314 0.020250134 0.015888613 -0.004660895
13.324 13.324 0.00925456 0.025051594 -0.004660895
13.334 13.334 0.008032829 0.023829862 -0.00527176
13.344 13.344 9.158254E-5 0.013445154 -0.012602143
13.354 13.354 -0.0035736114 -0.0024373438 -0.013823873
13.364 13.364 -0.0066279396 -0.006102536 -0.011380413
13.374 13.374 -0.009071402 -0.008545997 -0.012602143
13.384 13.384 -0.0047953427 -0.013432918 -0.016267335
13.395 13.394 0.0025350377 -0.01709811 -0.010158682
13.404 13.404 0.0049785003 -0.014654649 -0.007104356
13.414 13.414 0.0019241795 -0.0048808046 -0.004660895
13.424 13.424 -0.009071402 0.0067256354 -0.00527176
13.434 13.434 -0.0029627457 0.004282173 -0.006493491
13.445 13.444 0.007421963 6.169826E-4 -0.0040500294
13.456 13.454 0.005589366 6.1169267E-6 -0.0034391647
13.464 13.464 0.0062002316 -6.047487E-4 -9.95703E-4
13.474 13.474 0.0116980225 6.169826E-4 0.0020586234
13.484 13.484 0.015974075 -0.00549167 -9.95703E-4
13.494 13.494 0.019639269 -0.0030482095 8.3689205E-4
13.504 13.504 0.013530616 0.018332075 0.0026694871
13.514 13.514 0.007421963 0.025662456 0.0038912185
13.524 13.524 0.0049785003 0.013445154 0.0051129498
13.538 13.534 0.0098654255 -0.018319841 0.0014477577
13.544 13.544 0.008032829 -0.039700124 -0.0040500294
13.555 13.554 0.0013133138 -0.061080407 -0.008326086
13.564 13.564 -0.0011301488 -0.07207598 -0.009547817
13.574 13.574 0.0019241795 -0.049473967 -0.004660895
13.584 13.584 0.008032829 -0.012822052 -0.004660895
13.594 13.594 0.014752347 0.019553803 -0.0040500294
13.604 13.604 0.019639269 0.04582101 0.0038912185
13.614 13.614 0.019639269 0.058038317 0.011832466
13.624 13.624 0.017195806 0.05498399 0.012443332
13.635 13.634 0.015363213 0.016499478 0.004502084
13.645 13.644 0.015974075 -0.01709811 0.0051129498
13.655 13.654 0.014141481 -0.041532718 0.0026694871
13.664 13.664 0.005589366 -0.06596733 0.0032803528
13.675 13.674 0.00925456 -0.079406366 0.00877814
13.687 13.684 0.010476291 -0.08001723 0.009389006
13.694 13.694 0.0049785003 -0.057415217 0.013054198
13.704 13.704 -0.0011301488 -0.030537145 0.009389006
13.714 13.714 -0.006017074 -0.009156862 0.009389006
13.724 13.724 -0.0047953427 0.007336501 0.00877814
13.734 13.734 -0.0066279396 0.008558229 0.008167274
13.744 13.744 -0.010293126 0.0061147697 0.0032803528
13.755 13.754 -0.0072388053 -0.007935131 -0.0022174343
13.764 13.764 -0.010903992 -0.0073242653 -0.002828299
13.774 13.774 -0.007849671 -0.0030482095 -0.00527176
13.784 13.784 -5.192831E-4 0.007947367 -0.007104356
13.794 13.794 0.00925456 0.020775534 -0.0034391647
13.804 13.804 0.011087157 0.034825437 -0.0022174343
13.814 13.814 0.008032829 0.04459928 -9.95703E-4
13.824 13.824 0.0043676347 0.040934086 -0.0040500294
13.834 13.834 0.0098654255 0.031160243 -0.004660895
13.844 13.844 0.01291975 0.025051594 -0.002828299
13.854 13.854 0.011087157 0.019553803 -0.0034391647
13.864 13.864 0.00925456 0.011001691 -0.008326086
13.874 13.874 0.0043676347 0.011612557 -0.0077152215
13.884 13.884 0.0031459033 0.009169094 -0.007104356
13.894 13.894 0.0062002316 0.007336501 -0.008326086
13.904 13.904 0.0062002316 0.011001691 -0.0058826255
13.915 13.914 0.007421963 0.014056016 -0.00527176
13.924 13.924 0.01291975 0.009169094 -0.007104356
13.934 13.934 0.013530616 6.169826E-4 -0.009547817
13.944 13.944 0.008032829 -0.0012156144 -0.008936952
13.954 13.954 0.0013133138 -0.00182648 -0.007104356
13.964 13.964 7.024482E-4 -0.0024373438 -0.007104356
13.974 13.974 0.013530616 -0.0024373438 -0.004660895
13.984 13.984 0.007421963 0.0061147697 -0.004660895
13.994 13.994 -0.00235188 0.009169094 -0.008326086
14.004 14.004 -0.007849671 0.0061147697 -0.012602143
14.015 14.014 -0.009071402 0.005503904 -0.011380413
14.028 14.024 -0.0035736114 0.008558229 -0.010769548
14.034 14.034 0.0049785003 0.0012278482 -0.013823873
14.044 14.044 0.01291975 -0.0024373438 -0.012602143
14.056 14.054 0.018417537 -0.0048808046 -0.007104356
14.064 14.064 0.01291975 0.0018387139 -0.00527176
14.074 14.074 9.158254E-5 0.0061147697 -0.008936952
14.084 14.084 -0.0029627457 6.169826E-4 -0.011380413
14.094 14.094 0.0013133138 -0.008545997 -0.011380413
14.104 14.104 0.003756769 -0.017708976 -0.008326086
14.114 14.114 0.0019241795 -0.016487245 -0.0077152215
14.124 14.124 0.003756769 -0.004269939 -0.002828299
14.134 14.134 0.0013133138 0.011612557 -0.0016065687
14.144 14.144 -0.007849671 0.011612557 -0.0022174343
14.154 14.154 -0.0047953427 -0.009156862 -0.0034391647
14.164 14.164 0.0031459033 -0.0207633 -9.95703E-4
14.174 14.174 0.0049785003 -0.0207633 0.0014477577
14.185 14.184 0.0025350377 -0.0207633 -0.0016065687
14.195 14.194 0.003756769 -0.0207633 -0.00527176
14.205 14.204 -5.192831E-4 -0.006102536 -9.95703E-4
14.214 14.214 -0.009071402 0.015888613 0.004502084
14.225 14.224 -0.012125723 0.019553803 0.0032803528
14.234 14.234 0.0013133138 -0.0036590751 2.260264E-4
14.244 14.244 0.015974075 -0.020152437 8.3689205E-4
14.254 14.254 0.020250134 -0.0207633 8.3689205E-4
14.264 14.264 0.012308884 -0.026261088 -0.0077152215
14.275 14.274 0.0098654255 -0.026261088 -0.0040500294
14.286 14.284 0.013530616 -0.01954157 -9.95703E-4
14.294 14.294 0.017195806 0.008558229 -0.0040500294
14.305 14.304 0.0116980225 0.030549377 -0.0040500294
14.315 14.314 7.024482E-4 0.04154495 2.260264E-4
14.324 14.324 -0.00235188 0.045210145 0.0032803528
14.334 14.334 -0.0066279396 0.029938512 0.0038912185
14.344 14.344 -0.00968226 0.0018387139 2.260264E-4
14.355 14.354 -0.016401783 -0.0073242653 0.006334679
14.365 14.364 -0.018845245 -0.007935131 0.0057238135
14.374 14.374 -0.008460537 -0.02992628 0.0032803528
14.384 14.384 -0.008460537 -0.04031099 0.0057238135
14.395 14.394 -0.010293126 -0.026871953 0.011832466
14.404 14.404 -0.009071402 -0.004269939 0.006945545
14.418 14.414 -0.006017074 0.0061147697 0.006334679
14.424 14.424 -0.0035736114 0.013445154 0.0075564105
14.434 14.434 -0.010293126 0.012834288 0.008167274
14.444 14.444 -0.013347454 -0.0012156144 0.0051129498
14.454 14.454 -0.010903992 -0.007935131 0.0032803528
14.464 14.464 -0.0054062083 -0.012211189 0.0014477577
14.474 14.474 -0.012125723 -0.009156862 0.004502084
14.484 14.484 -0.012736589 -0.0067134015 2.260264E-4
14.494 14.494 -0.006017074 -0.009767728 8.3689205E-4
14.504 14.504 0.0013133138 -0.0012156144 -0.0016065687
14.515 14.514 0.0049785003 0.023218997 -0.004660895
14.524 14.524 0.0043676347 0.03177111 -0.0040500294
