gyroscope-calibrated.txt

All values are in radians/second.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
8.531 8.530 0.0029199496 0.0018142685 9.5905736E-4
8.541 8.540 0.0029199496 -1.8324703E-5 -0.0027061338
8.551 8.550 0.002309084 -0.0018509217 -2.62673E-4
8.561 8.560 0.002309084 -0.001240056 -2.62673E-4
8.571 8.570 -1.3437867E-4 -0.001240056 -0.0014844034
8.581 8.580 0.0029199496 -1.8324703E-5 3.4819264E-4
8.591 8.590 -1.3437867E-4 -0.001240056 -0.0014844034
8.601 8.600 -7.452443E-4 -0.001240056 -0.0027061338
8.611 8.610 4.7648698E-4 -1.8324703E-5 -2.62673E-4
8.621 8.620 0.0016982183 -0.0018509217 -2.62673E-4
8.631 8.630 0.0010873526 -0.0024617873 9.5905736E-4
8.641 8.640 -1.3437867E-4 -0.0018509217 9.5905736E-4
8.651 8.650 -0.00135611 0.0012034029 3.4819264E-4
8.661 8.660 0.0016982183 5.9254095E-4 -0.0014844034
8.671 8.670 0.0016982183 5.9254095E-4 -2.62673E-4
8.681 8.680 4.7648698E-4 0.0018142685 0.0021807877
8.691 8.690 4.7648698E-4 -0.001240056 3.4819264E-4
8.701 8.700 0.002309084 -0.001240056 -8.7353773E-4
8.711 8.710 0.0016982183 -0.0024617873 3.4819264E-4
8.722 8.720 0.002309084 -6.2919036E-4 -0.0027061338
8.731 8.730 -0.0019669756 -0.0018509217 -0.002095269
8.741 8.740 0.0016982183 -0.0024617873 3.4819264E-4
8.751 8.750 -1.3437867E-4 -6.2919036E-4 0.0021807877
8.761 8.760 4.7648698E-4 -0.0018509217 -8.7353773E-4
8.771 8.770 -1.3437867E-4 0.0012034029 3.4819264E-4
8.781 8.780 0.0010873526 -0.001240056 9.5905736E-4
8.791 8.790 -7.452443E-4 -6.2919036E-4 -2.62673E-4
8.801 8.800 0.0016982183 -0.001240056 9.5905736E-4
8.811 8.810 0.0010873526 -1.8324703E-5 -8.7353773E-4
8.821 8.820 0.0010873526 -6.2919036E-4 0.001569923
8.831 8.830 0.0016982183 -1.8324703E-5 0.001569923
8.841 8.840 -0.00135611 -0.0018509217 -8.7353773E-4
8.851 8.850 0.0010873526 5.9254095E-4 -0.002095269
8.861 8.860 0.0035308152 0.0012034029 -0.0014844034
8.873 8.870 0.0010873526 -0.0018509217 3.4819264E-4
8.881 8.880 -1.3437867E-4 -0.0018509217 3.4819264E-4
8.891 8.890 -1.3437867E-4 -0.001240056 -0.0014844034
8.901 8.900 -7.452443E-4 5.9254095E-4 0.001569923
8.911 8.910 -7.452443E-4 -1.8324703E-5 -8.7353773E-4
8.924 8.922 0.0010873526 -0.0018509217 3.4819264E-4
8.941 8.940 -7.452443E-4 0.0012034029 -0.0014844034
8.951 8.950 0.002309084 -0.001240056 -2.62673E-4
8.961 8.960 -7.452443E-4 -1.8324703E-5 9.5905736E-4
8.971 8.970 -1.3437867E-4 -1.8324703E-5 0.001569923
8.981 8.980 4.7648698E-4 -0.001240056 -2.62673E-4
8.991 8.990 0.0010873526 -6.2919036E-4 -2.62673E-4
9.000 9.000 0.0010873526 -0.0024617873 -8.7353773E-4
9.011 9.010 0.0010873526 -0.0018509217 9.5905736E-4
9.023 9.020 0.002309084 -0.003072653 -0.0014844034
9.031 9.030 0.0016982183 -0.0024617873 -0.0014844034
9.041 9.040 -7.452443E-4 0.0012034029 3.4819264E-4
9.051 9.050 0.0035308152 -6.2919036E-4 -2.62673E-4
9.061 9.060 -1.3437867E-4 -0.001240056 -2.62673E-4
9.071 9.070 0.0010873526 -1.8324703E-5 9.5905736E-4
9.081 9.080 -7.452443E-4 -0.001240056 -8.7353773E-4
9.091 9.090 -7.452443E-4 5.9254095E-4 3.4819264E-4
9.101 9.100 0.0010873526 -0.001240056 3.4819264E-4
9.111 9.110 4.7648698E-4 -6.2919036E-4 -8.7353773E-4
9.123 9.121 -1.3437867E-4 -6.2919036E-4 0.001569923
9.131 9.130 -1.3437867E-4 -0.0018509217 -0.0027061338
9.141 9.140 0.0016982183 -0.001240056 -8.7353773E-4
9.151 9.150 0.0010873526 -0.001240056 -0.0014844034
9.161 9.160 0.0010873526 -0.001240056 -2.62673E-4
9.171 9.170 0.0029199496 -0.0018509217 3.4819264E-4
9.181 9.180 -1.3437867E-4 -6.2919036E-4 -2.62673E-4
9.191 9.190 4.7648698E-4 0.0012034029 -0.0014844034
9.201 9.200 0.0010873526 5.9254095E-4 3.4819264E-4
9.211 9.210 -7.452443E-4 -1.8324703E-5 3.4819264E-4
9.221 9.220 0.0010873526 -1.8324703E-5 -8.7353773E-4
9.231 9.230 0.002309084 0.0012034029 -8.7353773E-4
9.241 9.240 0.0010873526 -6.2919036E-4 -2.62673E-4
9.251 9.250 0.0010873526 5.9254095E-4 9.5905736E-4
9.261 9.260 0.002309084 -0.0018509217 3.4819264E-4
9.271 9.270 0.0010873526 -0.003072653 -0.0014844034
9.281 9.280 0.0029199496 0.0018142685 -2.62673E-4
9.291 9.290 4.7648698E-4 -6.2919036E-4 -0.0014844034
9.301 9.300 0.0010873526 -1.8324703E-5 -0.0027061338
9.311 9.310 0.002309084 -1.8324703E-5 0.001569923
9.322 9.320 -7.452443E-4 -0.001240056 -2.62673E-4
9.331 9.330 0.002309084 5.9254095E-4 3.4819264E-4
9.341 9.340 4.7648698E-4 -1.8324703E-5 0.001569923
9.351 9.350 -1.3437867E-4 -0.001240056 3.4819264E-4
9.361 9.360 0.0016982183 -6.2919036E-4 -2.62673E-4
9.371 9.370 0.0016982183 -0.001240056 -2.62673E-4
9.381 9.380 -7.452443E-4 -6.2919036E-4 0.001569923
9.391 9.390 -1.3437867E-4 -0.0018509217 -0.0014844034
9.401 9.400 0.0010873526 -0.001240056 3.4819264E-4
9.411 9.410 -0.00135611 0.0012034029 9.5905736E-4
9.421 9.420 0.0010873526 -0.001240056 9.5905736E-4
9.431 9.430 0.0016982183 -0.001240056 3.4819264E-4
9.441 9.440 0.0016982183 -6.2919036E-4 -2.62673E-4
9.451 9.450 0.002309084 -6.2919036E-4 3.4819264E-4
9.461 9.460 0.0010873526 -6.2919036E-4 -0.0014844034
9.472 9.470 0.002309084 5.9254095E-4 -8.7353773E-4
9.481 9.480 -7.452443E-4 -6.2919036E-4 -2.62673E-4
9.491 9.490 0.0010873526 -0.0018509217 3.4819264E-4
9.501 9.500 0.0010873526 0.0012034029 0.0021807877
9.511 9.510 -0.0014416054 0.0014172085 -1.9548181E-4
9.521 9.520 0.0016127229 -0.0016371161 -1.9548181E-4
9.531 9.530 0.0022235885 1.9548088E-4 -0.0014172122
9.541 9.540 -8.3073974E-4 -4.1538477E-4 -8.0634654E-4
9.551 9.550 3.9099157E-4 -4.1538477E-4 -1.9548181E-4
9.561 9.560 -2.1987408E-4 0.0014172085 -0.0020280778
9.571 9.570 -8.3073974E-4 1.9548088E-4 4.1538384E-4
9.581 9.580 -8.3073974E-4 -0.0010262504 -8.0634654E-4
9.593 9.590 0.0022235885 1.9548088E-4 0.0016371142
9.601 9.600 0.0022235885 -0.0010262504 4.1538384E-4
9.611 9.610 0.0010018572 1.9548088E-4 0.0016371142
9.622 9.620 -2.1987408E-4 -4.1538477E-4 -8.0634654E-4
9.631 9.630 -2.1987408E-4 1.9548088E-4 -1.9548181E-4
9.641 9.640 -2.1987408E-4 -4.1538477E-4 -1.9548181E-4
9.651 9.650 -8.3073974E-4 8.0634654E-4 -1.9548181E-4
9.661 9.660 0.0016127229 1.9548088E-4 4.1538384E-4
9.671 9.670 0.0010018572 1.9548088E-4 -0.0014172122
9.681 9.680 3.9099157E-4 -0.0022479817 0.0010262486
9.691 9.690 -8.3073974E-4 -0.0016371161 -8.0634654E-4
9.701 9.700 0.0022235885 -0.0010262504 4.1538384E-4
9.711 9.710 0.0016127229 0.0014172085 -8.0634654E-4
9.721 9.720 -2.1987408E-4 -0.0016371161 -1.9548181E-4
9.731 9.730 0.0016127229 -4.1538477E-4 -0.0026389426
9.741 9.740 -2.1987408E-4 -0.0010262504 0.0010262486
9.751 9.750 -2.1987408E-4 -0.0016371161 -8.0634654E-4
9.761 9.760 -8.3073974E-4 -4.1538477E-4 -0.0014172122
9.771 9.770 3.9099157E-4 1.9548088E-4 -1.9548181E-4
9.781 9.780 0.0010018572 -0.0010262504 0.002247979
9.791 9.790 3.9099157E-4 8.0634654E-4 -8.0634654E-4
9.801 9.800 0.0016127229 -0.0016371161 -0.0014172122
9.811 9.810 3.9099157E-4 -0.0028588474 -1.9548181E-4
9.821 9.820 0.0010018572 1.9548088E-4 -0.0020280778
9.831 9.830 -2.1987408E-4 -4.1538477E-4 -8.0634654E-4
9.841 9.840 3.9099157E-4 1.9548088E-4 -1.9548181E-4
9.851 9.850 0.0010018572 -4.1538477E-4 0.0010262486
9.861 9.860 0.0028344542 -0.0010262504 -0.0014172122
9.871 9.870 0.0022235885 1.9548088E-4 -8.0634654E-4
9.881 9.880 -8.3073974E-4 8.0634654E-4 -0.0014172122
9.891 9.890 3.9099157E-4 0.0014172085 -1.9548181E-4
9.901 9.900 0.0016127229 -0.0016371161 -1.9548181E-4
9.911 9.910 3.9099157E-4 -0.0010262504 -8.0634654E-4
9.921 9.920 0.0010018572 1.9548088E-4 -8.0634654E-4
9.931 9.930 -2.1987408E-4 8.0634654E-4 4.1538384E-4
9.941 9.940 3.9099157E-4 -4.1538477E-4 -1.9548181E-4
9.953 9.951 3.9099157E-4 -0.0016371161 4.1538384E-4
9.961 9.960 0.0016127229 1.9548088E-4 -1.9548181E-4
9.971 9.970 0.0010018572 -0.0010262504 -8.0634654E-4
9.980 9.980 3.9099157E-4 0.0014172085 4.1538384E-4
9.991 9.990 -8.3073974E-4 1.9548088E-4 0.0010262486
10.001 10.000 3.9099157E-4 1.9548088E-4 0.0010262486
10.011 10.010 3.9099157E-4 -0.0016371161 0.0010262486
10.021 10.020 3.9099157E-4 0.0014172085 -0.0020280778
10.031 10.030 3.9099157E-4 1.9548088E-4 4.1538384E-4
10.040 10.040 -2.1987408E-4 1.9548088E-4 -8.0634654E-4
10.053 10.050 -2.1987408E-4 -4.1538477E-4 -0.0020280778
10.061 10.060 0.0010018572 0.0014172085 0.0010262486
10.071 10.070 0.0016127229 -0.0016371161 4.1538384E-4
10.081 10.080 0.0010018572 1.9548088E-4 -1.9548181E-4
10.091 10.090 0.0016127229 -4.1538477E-4 -1.9548181E-4
10.101 10.100 -2.1987408E-4 8.0634654E-4 -0.0020280778
10.111 10.110 0.0016127229 1.9548088E-4 4.1538384E-4
10.122 10.121 3.9099157E-4 0.002028074 -0.0014172122
10.131 10.130 0.0010018572 1.9548088E-4 0.0010262486
10.141 10.141 0.0016127229 -4.1538477E-4 -8.0634654E-4
10.151 10.150 0.0016127229 0.002028074 0.0016371142
10.161 10.160 3.9099157E-4 1.9548088E-4 -8.0634654E-4
10.171 10.170 -8.3073974E-4 1.9548088E-4 -1.9548181E-4
10.180 10.180 0.0028344542 -0.0010262504 4.1538384E-4
10.190 10.190 -2.1987408E-4 -0.0010262504 0.002247979
10.200 10.200 3.9099157E-4 1.9548088E-4 0.0016371142
10.210 10.210 -8.3073974E-4 1.9548088E-4 -1.9548181E-4
10.221 10.220 3.9099157E-4 -0.0022479817 -8.0634654E-4
10.231 10.230 3.9099157E-4 0.0014172085 -8.0634654E-4
10.241 10.240 -2.1987408E-4 1.9548088E-4 0.0010262486
10.251 10.250 0.0022235885 -0.0022479817 4.1538384E-4
10.261 10.260 0.0022235885 -4.1538477E-4 4.1538384E-4
10.271 10.270 0.0016127229 -0.0016371161 0.0010262486
10.281 10.280 0.0010018572 -0.0010262504 0.0010262486
10.291 10.290 0.0010018572 -4.1538477E-4 -1.9548181E-4
10.301 10.300 3.9099157E-4 1.9548088E-4 4.1538384E-4
10.311 10.310 -2.1987408E-4 -4.1538477E-4 0.0010262486
10.321 10.320 -0.0014416054 8.0634654E-4 -0.0032498082
10.331 10.330 -0.0014416054 -0.0016371161 0.0028588446
10.341 10.340 0.0010018572 -0.0010262504 -1.9548181E-4
10.353 10.350 3.9099157E-4 -0.0010262504 -1.9548181E-4
10.361 10.360 -0.0014416054 8.0634654E-4 -0.0014172122
10.371 10.370 -2.1987408E-4 1.9548088E-4 -8.0634654E-4
10.381 10.380 -2.1987408E-4 0.0014172085 -8.0634654E-4
10.391 10.390 0.0034453198 8.0634654E-4 -1.9548181E-4
10.401 10.400 0.0040561855 8.0634654E-4 0.002247979
10.411 10.410 -8.3073974E-4 8.0634654E-4 4.1538384E-4
10.421 10.420 0.0016127229 -0.0010262504 -8.0634654E-4
10.431 10.430 -8.3073974E-4 0.002028074 4.1538384E-4
10.441 10.440 3.9099157E-4 1.9548088E-4 -1.9548181E-4
10.451 10.450 -2.1987408E-4 1.9548088E-4 -1.9548181E-4
10.461 10.460 3.9099157E-4 -4.1538477E-4 0.0010262486
10.471 10.470 3.9099157E-4 8.0634654E-4 4.1538384E-4
10.481 10.480 0.0016127229 -4.1538477E-4 -0.0026389426
10.491 10.490 0.0010018572 1.9548088E-4 0.0016371142
10.502 10.500 0.0010018572 8.0634654E-4 4.1538384E-4
10.511 10.510 0.0022235885 -4.1538477E-4 -1.9548181E-4
10.521 10.520 3.9099157E-4 0.0014172085 0.0010262486
10.531 10.530 0.0010018572 -4.1538477E-4 0.0010262486
10.541 10.540 0.0022235885 1.9548088E-4 -8.0634654E-4
10.551 10.550 -2.1987408E-4 8.0634654E-4 -8.0634654E-4
10.561 10.560 0.0011423379 -6.9638714E-4 9.957096E-4
10.571 10.570 -0.0013011247 -0.0019181184 -8.3688553E-4
10.581 10.580 -7.939339E-5 -6.9638714E-4 -2.2602081E-4
10.591 10.590 0.0017532036 0.0011362061 0.0016065752
10.601 10.600 -7.939339E-5 -6.9638714E-4 -0.0014477512
10.611 10.610 -7.939339E-5 -0.0013072528 3.8484484E-4
10.621 10.620 5.3147227E-4 -0.0013072528 -2.2602081E-4
10.631 10.630 0.0023640692 -0.0037507154 -8.3688553E-4
10.641 10.640 0.0011423379 -0.0013072528 -2.2602081E-4
10.652 10.650 5.3147227E-4 -8.552149E-5 -8.3688553E-4
10.661 10.660 0.0017532036 0.0011362061 -8.3688553E-4
10.671 10.670 0.0017532036 -0.0013072528 9.957096E-4
10.681 10.680 0.0023640692 -0.0019181184 0.0016065752
10.691 10.690 5.3147227E-4 -0.0019181184 -8.3688553E-4
10.701 10.700 0.0017532036 -0.0019181184 3.8484484E-4
10.711 10.710 -0.0019119903 -0.0013072528 -8.3688553E-4
10.721 10.720 0.0023640692 5.2534416E-4 -8.3688553E-4
10.731 10.730 0.0023640692 5.2534416E-4 3.8484484E-4
10.741 10.740 5.3147227E-4 -6.9638714E-4 9.957096E-4
10.751 10.750 5.3147227E-4 -0.002528984 9.957096E-4
10.761 10.760 -7.939339E-5 -6.9638714E-4 -2.2602081E-4
10.771 10.770 0.0011423379 -0.0013072528 -2.2602081E-4
10.781 10.780 0.0011423379 -0.0013072528 -8.3688553E-4
10.791 10.790 -0.0019119903 5.2534416E-4 -2.2602081E-4
10.801 10.800 0.0023640692 -6.9638714E-4 -8.3688553E-4
10.811 10.810 0.0017532036 -8.552149E-5 -0.0014477512
10.821 10.820 0.0011423379 0.0017470717 9.957096E-4
10.831 10.830 0.0017532036 -0.0013072528 9.957096E-4
10.841 10.840 0.0011423379 -8.552149E-5 -0.0026694816
10.851 10.850 -6.9025904E-4 0.0011362061 -0.0026694816
10.861 10.860 0.0017532036 -6.9638714E-4 -8.3688553E-4
10.871 10.870 -0.002522856 -0.0013072528 -8.3688553E-4
10.881 10.880 0.0029749349 -6.9638714E-4 0.0016065752
10.891 10.890 -7.939339E-5 -8.552149E-5 3.8484484E-4
10.901 10.900 -7.939339E-5 5.2534416E-4 9.957096E-4
10.911 10.910 0.0029749349 -8.552149E-5 -2.2602081E-4
10.921 10.920 -6.9025904E-4 -0.0013072528 -8.3688553E-4
10.931 10.930 -0.0013011247 5.2534416E-4 -8.3688553E-4
10.950 10.941 0.0017532036 -0.0013072528 -8.3688553E-4
10.953 10.950 0.0011423379 -8.552149E-5 3.8484484E-4
10.962 10.960 0.0017532036 -0.002528984 -2.2602081E-4
10.971 10.970 0.0029749349 5.2534416E-4 -0.0020586168
10.989 10.980 5.3147227E-4 -8.552149E-5 3.8484484E-4
10.992 10.991 -6.9025904E-4 -0.0019181184 3.8484484E-4
11.001 11.000 0.0017532036 -6.9638714E-4 0.0016065752
11.010 11.010 0.0011423379 -0.0019181184 0.00221744
11.021 11.021 0.0017532036 -8.552149E-5 0.0016065752
11.031 11.030 0.0029749349 -0.0013072528 -0.0014477512
11.041 11.040 0.0023640692 -6.9638714E-4 -2.2602081E-4
11.051 11.050 -7.939339E-5 -0.0013072528 0.0016065752
11.060 11.060 0.0017532036 -8.552149E-5 -2.2602081E-4
11.070 11.070 5.3147227E-4 -6.9638714E-4 -0.0026694816
11.081 11.080 -0.0019119903 -0.0013072528 3.8484484E-4
11.090 11.090 5.3147227E-4 -8.552149E-5 -0.0020586168
11.100 11.100 5.3147227E-4 -0.0013072528 -8.3688553E-4
11.114 11.112 0.0011423379 0.0023579374 -2.2602081E-4
11.122 11.121 -7.939339E-5 -8.552149E-5 -0.0026694816
11.131 11.130 0.0017532036 -0.002528984 0.00221744
11.140 11.140 -7.939339E-5 5.2534416E-4 -0.0014477512
11.151 11.151 0.0017532036 5.2534416E-4 -8.3688553E-4
11.162 11.161 0.0029749349 -8.552149E-5 -2.2602081E-4
11.171 11.170 0.0017532036 0.0011362061 -8.3688553E-4
11.182 11.180 0.0023640692 -0.0019181184 -8.3688553E-4
11.191 11.190 5.3147227E-4 -0.0019181184 -2.2602081E-4
11.200 11.200 0.0017532036 0.0023579374 9.957096E-4
11.210 11.210 0.0017532036 -0.0013072528 -0.0014477512
11.220 11.220 0.0023640692 -6.9638714E-4 -8.3688553E-4
11.231 11.230 5.3147227E-4 5.2534416E-4 3.8484484E-4
11.240 11.240 -6.9025904E-4 -8.552149E-5 -2.2602081E-4
11.251 11.250 0.0017532036 -6.9638714E-4 9.957096E-4
11.261 11.261 0.0017532036 -0.0013072528 0.0016065752
11.270 11.270 -6.9025904E-4 5.2534416E-4 -0.0014477512
11.280 11.280 0.0011423379 -0.0019181184 0.0016065752
11.290 11.290 -7.939339E-5 -0.0013072528 3.8484484E-4
11.300 11.300 5.3147227E-4 -0.0019181184 -2.2602081E-4
11.310 11.310 0.0017532036 -0.0013072528 -2.2602081E-4
11.321 11.320 0.0029749349 -0.0019181184 3.8484484E-4
11.330 11.330 -7.939339E-5 5.2534416E-4 -8.3688553E-4
11.340 11.340 5.3147227E-4 -0.0013072528 9.957096E-4
11.351 11.350 0.0017532036 -8.552149E-5 3.8484484E-4
11.360 11.360 0.0023640692 5.2534416E-4 -8.3688553E-4
11.370 11.370 -6.9025904E-4 -0.0013072528 -8.3688553E-4
11.380 11.380 0.0017532036 -6.9638714E-4 0.00221744
11.390 11.390 0.0011423379 -0.0013072528 -0.0020586168
11.401 11.400 0.0023640692 0.0011362061 3.8484484E-4
11.411 11.410 0.0011423379 -6.9638714E-4 -0.0014477512
11.420 11.420 0.0017532036 -8.552149E-5 -8.3688553E-4
11.431 11.430 5.3147227E-4 -6.9638714E-4 0.0016065752
11.440 11.440 0.0023640692 -6.9638714E-4 -2.2602081E-4
11.450 11.450 0.0011423379 -6.9638714E-4 3.8484484E-4
11.461 11.460 5.3147227E-4 0.0011362061 9.957096E-4
11.470 11.470 0.0017532036 5.2534416E-4 -8.3688553E-4
11.480 11.480 5.3147227E-4 -6.9638714E-4 -2.2602081E-4
11.491 11.490 0.0017532036 5.2534416E-4 0.00221744
11.500 11.500 0.0011423379 5.2534416E-4 -8.3688553E-4
11.511 11.510 0.0035858005 -6.9638714E-4 -8.3688553E-4
11.520 11.520 5.3147227E-4 -8.552149E-5 -0.0014477512
11.531 11.530 0.0017532036 0.0011362061 3.8484484E-4
11.540 11.540 0.0017532036 -0.0013072528 -8.3688553E-4
11.550 11.550 5.3147227E-4 -6.9638714E-4 3.8484484E-4
11.561 11.560 5.3147227E-4 -0.0019181184 -2.2602081E-4
11.570 11.570 0.0023640692 -0.0031398498 -8.3688553E-4
11.580 11.580 -7.939339E-5 -6.9638714E-4 -2.2602081E-4
11.590 11.590 -7.939339E-5 -6.9638714E-4 -2.2602081E-4
11.601 11.600 0.0017532036 -0.0019181184 -0.0020586168
11.610 11.610 2.1992624E-4 1.221709E-4 -7.5747725E-4
11.621 11.620 2.1992624E-4 -0.0010995604 -0.0013683429
11.631 11.630 0.0014416575 -4.8869476E-4 0.0010751178
11.641 11.640 -0.0010018051 1.221709E-4 -0.0013683429
11.651 11.650 8.307919E-4 7.3303655E-4 4.6425313E-4
11.661 11.660 0.0020525232 -0.0017104261 -7.5747725E-4
11.671 11.670 0.0032742545 0.0013438985 -0.0013683429
11.680 11.680 2.1992624E-4 -4.8869476E-4 -7.5747725E-4
11.691 11.690 0.0020525232 -4.8869476E-4 4.6425313E-4
11.701 11.700 0.0020525232 -4.8869476E-4 -7.5747725E-4
11.712 11.711 0.0026633888 -4.8869476E-4 0.0010751178
11.721 11.720 -3.909394E-4 0.0019547641 4.6425313E-4
11.731 11.730 2.1992624E-4 -4.8869476E-4 -1.4661252E-4
11.740 11.740 -3.909394E-4 7.3303655E-4 0.0016859835
11.751 11.750 2.1992624E-4 1.221709E-4 -7.5747725E-4
11.761 11.760 -3.909394E-4 1.221709E-4 -7.5747725E-4
11.770 11.770 2.1992624E-4 -4.8869476E-4 -1.4661252E-4
11.781 11.780 0.0038851202 -4.8869476E-4 4.6425313E-4
11.790 11.790 8.307919E-4 0.0013438985 -0.0013683429
11.800 11.800 0.0026633888 1.221709E-4 -1.4661252E-4
11.810 11.810 8.307919E-4 -4.8869476E-4 -7.5747725E-4
11.820 11.820 -0.0010018051 -4.8869476E-4 4.6425313E-4
11.831 11.830 0.0026633888 1.221709E-4 4.6425313E-4
11.841 11.840 8.307919E-4 1.221709E-4 -1.4661252E-4
11.851 11.850 -0.0010018051 1.221709E-4 -0.0019792086
11.861 11.860 8.307919E-4 -0.0010995604 -0.0013683429
11.871 11.870 8.307919E-4 1.221709E-4 4.6425313E-4
11.881 11.880 2.1992624E-4 7.3303655E-4 0.0010751178
11.891 11.890 -0.0010018051 7.3303655E-4 -0.0025900733
11.901 11.900 -3.909394E-4 0.0013438985 0.0016859835
11.911 11.910 2.1992624E-4 -0.0023212917 0.0010751178
11.921 11.920 0.0014416575 -4.8869476E-4 0.0010751178
11.931 11.930 -0.0010018051 7.3303655E-4 0.0010751178
11.941 11.940 0.0014416575 -4.8869476E-4 0.0016859835
11.951 11.950 8.307919E-4 -4.8869476E-4 0.0010751178
11.961 11.960 -3.909394E-4 -0.0010995604 -1.4661252E-4
11.971 11.970 2.1992624E-4 -4.8869476E-4 -0.0013683429
11.981 11.980 8.307919E-4 0.0013438985 0.0010751178
11.990 11.990 0.0014416575 1.221709E-4 -0.0013683429
12.001 12.000 2.1992624E-4 -0.0017104261 4.6425313E-4
12.011 12.010 0.0014416575 7.3303655E-4 4.6425313E-4
12.021 12.020 -3.909394E-4 0.0013438985 -0.0013683429
12.031 12.030 0.0020525232 -4.8869476E-4 0.0029077139
12.041 12.040 8.307919E-4 0.0013438985 0.0010751178
12.051 12.050 8.307919E-4 -0.0010995604 4.6425313E-4
12.061 12.060 -0.0016126707 0.0013438985 -7.5747725E-4
12.071 12.070 8.307919E-4 0.0025656298 -1.4661252E-4
12.081 12.080 8.307919E-4 -0.0023212917 -0.0019792086
12.091 12.090 -3.909394E-4 0.0019547641 4.6425313E-4
12.101 12.100 0.0026633888 0.0019547641 -1.4661252E-4
12.111 12.110 8.307919E-4 7.3303655E-4 0.0010751178
12.121 12.120 2.1992624E-4 7.3303655E-4 0.0016859835
12.131 12.130 -0.0010018051 1.221709E-4 -0.0025900733
12.141 12.140 0.0014416575 -0.0017104261 0.0022968482
12.151 12.150 0.0020525232 -0.0023212917 -1.4661252E-4
12.161 12.160 -0.0010018051 0.003787361 -7.5747725E-4
12.172 12.170 8.307919E-4 1.221709E-4 4.6425313E-4
12.181 12.180 0.0020525232 1.221709E-4 -7.5747725E-4
12.191 12.190 -0.002834402 -4.8869476E-4 -1.4661252E-4
12.201 12.200 0.0014416575 -4.8869476E-4 -7.5747725E-4
12.213 12.210 0.0020525232 -4.8869476E-4 0.0010751178
12.221 12.220 2.1992624E-4 -0.0029321574 -1.4661252E-4
12.231 12.230 0.0014416575 -0.0017104261 -1.4661252E-4
12.241 12.240 0.0014416575 -4.8869476E-4 -7.5747725E-4
12.251 12.250 2.1992624E-4 1.221709E-4 4.6425313E-4
12.261 12.260 2.1992624E-4 -0.0010995604 -7.5747725E-4
12.271 12.270 0.0014416575 -0.0010995604 0.0010751178
12.281 12.280 2.1992624E-4 1.221709E-4 -7.5747725E-4
12.291 12.290 2.1992624E-4 -0.0017104261 -7.5747725E-4
12.301 12.300 0.0014416575 -0.0023212917 4.6425313E-4
12.311 12.310 0.0020525232 -0.0010995604 -7.5747725E-4
12.321 12.320 8.307919E-4 -0.0010995604 0.0010751178
12.331 12.330 0.0020525232 -0.0017104261 4.6425313E-4
12.341 12.340 8.307919E-4 1.221709E-4 -0.0025900733
12.351 12.350 2.1992624E-4 0.0013438985 -0.0019792086
12.362 12.360 0.0014416575 -0.0017104261 0.0016859835
12.371 12.370 0.0020525232 -0.0010995604 -1.4661252E-4
12.381 12.380 0.0020525232 -0.0023212917 -0.0013683429
12.391 12.390 8.307919E-4 0.0013438985 -7.5747725E-4
12.401 12.400 -3.909394E-4 7.3303655E-4 -7.5747725E-4
12.411 12.410 2.1992624E-4 -0.0010995604 -1.4661252E-4
12.421 12.420 0.0014416575 -4.8869476E-4 -1.4661252E-4
12.431 12.430 -3.909394E-4 7.3303655E-4 0.0010751178
12.441 12.440 0.0032742545 -0.0023212917 -7.5747725E-4
12.451 12.450 2.1992624E-4 -0.0010995604 -7.5747725E-4
12.461 12.460 2.1992624E-4 1.221709E-4 0.0010751178
12.471 12.470 -3.909394E-4 -0.0010995604 -1.4661252E-4
12.481 12.480 2.1992624E-4 1.221709E-4 0.0016859835
12.491 12.490 -0.0010018051 -0.0017104261 -7.5747725E-4
12.501 12.500 2.1992624E-4 7.3303655E-4 -7.5747725E-4
12.512 12.510 0.0020525232 1.221709E-4 0.0010751178
12.521 12.520 2.1992624E-4 -0.0017104261 -0.0025900733
12.531 12.530 0.0014416575 -0.0010995604 -0.0019792086
12.541 12.540 0.0014416575 -0.0010995604 -0.0019792086
12.551 12.550 8.307919E-4 7.3303655E-4 4.6425313E-4
12.561 12.560 8.307919E-4 -0.0029321574 4.6425313E-4
12.571 12.570 -0.0010018051 -4.8869476E-4 -1.4661252E-4
12.581 12.580 -0.0016126707 1.221709E-4 4.6425313E-4
12.590 12.590 8.307919E-4 1.221709E-4 4.6425313E-4
12.600 12.600 -3.909394E-4 -4.8869476E-4 4.6425313E-4
12.610 12.610 2.1992624E-4 -4.8869476E-4 -1.4661252E-4
12.620 12.620 0.0014416575 -4.8869476E-4 -1.4661252E-4
12.630 12.630 0.0020525232 -0.0010995604 0.0010751178
12.640 12.640 0.0026633888 -4.8869476E-4 0.0010751178
12.650 12.650 -3.909394E-4 0.0013438985 -1.4661252E-4
12.660 12.660 8.4911287E-4 -6.291829E-4 0.0010140296
12.670 12.670 0.0014599785 -6.291829E-4 -8.185655E-4
12.680 12.680 -3.7261844E-4 -6.291829E-4 0.0016248953
12.690 12.690 0.0026817098 -0.0018509142 -0.0014294311
12.700 12.700 2.3824722E-4 -1.8317252E-5 -0.0014294311
12.710 12.710 0.0014599785 -1.8317252E-5 4.031649E-4
