rotation-vector.txt

Estimated-heading-accuracy is in radians. The rotation vector represents the orientation of the device as a combination of an angle and an axis, in which the device has rotated through an angle θ around an axis <x, y, z>. The reference coordinate system is defined as a direct orthonormal basis, where: X is defined as the vector product Y.Z (It is tangential to the ground at the device's current location and roughly points East). Y is tangential to the ground at the device's current location and points towards magnetic north. Z points towards the sky and is perpendicular to the ground.
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x*sin(θ/2) y*sin(θ/2) z*sin(θ/2) cos(θ/2) estimated-heading-accuracy
2.833 2.833 0.05345448 0.01520936 0.009765577 0.9984067 0.0
2.843 2.843 0.053468946 0.015362942 0.009516285 0.998406 0.0
2.853 2.853 0.053495515 0.015417389 0.009258479 0.9984061 0.0
2.863 2.863 0.053573877 0.015281992 0.009044249 0.998406 0.0
2.873 2.873 0.053688336 0.015044821 0.008896077 0.9984048 0.0
2.883 2.883 0.053813785 0.014732933 0.008827761 0.99840325 0.0
2.893 2.893 0.0539077 0.014441236 0.008788315 0.9984029 0.0
2.903 2.903 0.05397187 0.014283451 0.0088039255 0.9984015 0.0
2.912 2.913 0.05405291 0.01429829 0.008835745 0.9983967 0.0
2.923 2.923 0.054108698 0.014495284 0.008877112 0.9983905 0.0
2.932 2.933 0.054161925 0.014801885 0.008544932 0.9983859 0.0
2.947 2.946 0.054255433 0.0150762815 0.008165255 0.99837995 0.0
2.963 2.963 0.054485176 0.01530925 0.008081968 0.9983645 0.0
2.973 2.973 0.054790363 0.015240608 0.008084115 0.9983489 0.0
2.983 2.983 0.05486794 0.015085412 0.008059083 0.9983471 0.0
2.993 2.993 0.05483288 0.01491321 0.008106975 0.99835134 0.0
3.003 3.003 0.05471406 0.014741046 0.008217345 0.9983595 0.0
3.013 3.013 0.05461489 0.0145365745 0.008341845 0.9983669 0.0
3.023 3.023 0.05459725 0.014365741 0.008492262 0.99836904 0.0
3.033 3.033 0.054653045 0.014313088 0.008681897 0.9983651 0.0
3.043 3.043 0.054729305 0.014371508 0.008857741 0.9983585 0.0
3.055 3.053 0.05477564 0.014453654 0.008971243 0.99835384 0.0
3.063 3.063 0.0547905 0.01441461 0.009059511 0.99835277 0.0
3.076 3.073 0.054792497 0.01438309 0.009158562 0.9983521 0.0
3.083 3.083 0.054744575 0.0143986195 0.009249102 0.9983538 0.0
3.093 3.093 0.054692984 0.014415447 0.009322934 0.9983556 0.0
3.104 3.103 0.054671373 0.014415145 0.009388096 0.9983562 0.0
3.113 3.113 0.054675616 0.014391392 0.009447591 0.99835587 0.0
3.123 3.123 0.05464916 0.014358948 0.009499847 0.9983572 0.0
3.133 3.133 0.05459124 0.01435136 0.009549305 0.9983601 0.0
3.143 3.143 0.054517653 0.014365571 0.009599101 0.9983634 0.0
3.154 3.153 0.054434013 0.014439755 0.009342776 0.9983693 0.0
3.163 3.163 0.054386683 0.0145978825 0.009089807 0.9983719 0.0
3.173 3.173 0.054412764 0.014673288 0.008799531 0.998372 0.0
3.185 3.183 0.054448973 0.014645254 0.008558875 0.99837255 0.0
3.193 3.193 0.054445323 0.014592951 0.0083618695 0.9983751 0.0
3.203 3.203 0.054426134 0.014538698 0.008169521 0.9983785 0.0
3.213 3.213 0.054433264 0.014463535 0.0076661413 0.9983833 0.0
3.223 3.223 0.05446785 0.014391627 0.0072399317 0.99838555 0.0
3.233 3.233 0.05452449 0.014316591 0.006876731 0.9983861 0.0
3.243 3.243 0.054601107 0.014252482 0.0065354663 0.99838513 0.0
3.253 3.253 0.05467703 0.014221416 0.006219851 0.99838346 0.0
3.263 3.263 0.054709252 0.014225568 0.005924444 0.9983834 0.0
3.280 3.273 0.05467735 0.014247921 0.0056478526 0.99838644 0.0
3.284 3.283 0.05468025 0.014298964 0.005375282 0.9983871 0.0
3.293 3.293 0.05471462 0.014350745 0.0051113255 0.99838585 0.0
3.303 3.303 0.054798093 0.014372357 0.00484135 0.9983823 0.0
3.313 3.313 0.054890618 0.014316997 0.004594209 0.99837923 0.0
3.323 3.323 0.054930203 0.014228882 0.004379891 0.9983793 0.0
3.333 3.333 0.05491591 0.014170763 0.0041965065 0.9983816 0.0
3.343 3.343 0.054849617 0.014127897 0.0040259245 0.99838656 0.0
3.353 3.353 0.054764695 0.014056639 0.0035797353 0.998394 0.0
3.363 3.363 0.054721206 0.014006271 0.0032068696 0.99839836 0.0
3.373 3.373 0.054770805 0.013997638 0.002867562 0.9983968 0.0
3.383 3.383 0.054887425 0.0140053695 0.0025444096 0.99839115 0.0
3.393 3.393 0.055016525 0.014064738 0.0022247236 0.99838394 0.0
3.403 3.403 0.05506794 0.014088946 0.001903812 0.9983814 0.0
3.413 3.413 0.055045445 0.014073846 0.0016274371 0.9983834 0.0
3.424 3.423 0.054946017 0.014063872 0.0013768735 0.99838936 0.0
3.436 3.433 0.054831747 0.014070143 0.0011357659 0.9983959 0.0
3.443 3.443 0.054768104 0.014112566 9.0785255E-4 0.99839896 0.0
3.454 3.453 0.05473853 0.014234926 0.001032784 0.9983987 0.0
3.463 3.463 0.05472297 0.014321449 0.001121806 0.99839824 0.0
3.474 3.473 0.05471547 0.014325717 8.697619E-4 0.99839884 0.0
3.483 3.483 0.054709747 0.014269491 6.4830907E-4 0.9984002 0.0
3.495 3.493 0.05468584 0.014153027 7.696491E-4 0.9984031 0.0
3.503 3.503 0.054674078 0.014041145 8.966608E-4 0.9984051 0.0
3.513 3.513 0.054662008 0.013915377 0.0010726025 0.9984074 0.0
3.524 3.523 0.05466501 0.013869344 0.0012647812 0.99840766 0.0
3.534 3.533 0.054674778 0.013932036 0.0014503056 0.998406 0.0
3.544 3.543 0.05470688 0.014021338 0.0015568478 0.99840283 0.0
3.554 3.553 0.05479061 0.014018199 0.0012774486 0.99839866 0.0
3.564 3.563 0.054869503 0.013999368 0.001036967 0.9983949 0.0
3.574 3.573 0.05493361 0.013967155 8.299527E-4 0.99839205 0.0
3.583 3.583 0.05495344 0.013930186 6.392221E-4 0.9983916 0.0
3.593 3.593 0.05496121 0.013951794 4.782797E-4 0.9983909 0.0
3.603 3.603 0.055012796 0.0140961595 3.3939877E-4 0.99838614 0.0
3.613 3.613 0.05508125 0.014386505 1.9654173E-4 0.9983782 0.0
3.623 3.623 0.055127945 0.014630623 1.6684222E-5 0.9983722 0.0
3.633 3.633 0.05516872 0.014691682 -1.886275E-4 0.998369 0.0
3.643 3.643 0.05519312 0.014544568 -3.79284E-4 0.99836975 0.0
3.653 3.653 0.055201184 0.01427428 -5.022326E-4 0.99837315 0.0
3.663 3.663 0.055197064 0.013965173 -5.690246E-4 0.99837774 0.0
3.673 3.673 0.055189382 0.013734558 -5.771371E-4 0.9983813 0.0
3.683 3.683 0.055236887 0.013678535 -5.567263E-4 0.99837947 0.0
3.693 3.693 0.055324603 0.0138155725 -5.19437E-4 0.99837273 0.0
3.704 3.703 0.055384263 0.01411103 -4.96245E-4 0.9983653 0.0
3.713 3.713 0.0553972 0.014476149 -5.7432265E-4 0.9983593 0.0
3.724 3.723 0.055464067 0.014689993 -7.0766173E-4 0.99835247 0.0
3.734 3.733 0.05556206 0.014752356 -8.4126496E-4 0.9983459 0.0
3.747 3.745 0.05567909 0.014571666 -9.31239E-4 0.998342 0.0
3.754 3.753 0.055667493 0.014574054 -0.0010200542 0.9983425 0.0
3.763 3.763 0.055658795 0.014455833 -0.0010647172 0.99834466 0.0
3.774 3.773 0.055636 0.014339571 -0.0010452743 0.99834764 0.0
3.786 3.783 0.055676643 0.0141230365 -9.616879E-4 0.9983486 0.0
3.794 3.793 0.05565911 0.014130545 -9.4592426E-4 0.9983494 0.0
3.804 3.803 0.05564827 0.014026125 -8.696866E-4 0.9983516 0.0
3.813 3.813 0.05562865 0.013980729 -7.713918E-4 0.9983534 0.0
3.824 3.823 0.05564024 0.013959725 -6.939223E-4 0.998353 0.0
3.835 3.833 0.055635966 0.013899379 -6.4134545E-4 0.9983542 0.0
3.843 3.843 0.055605207 0.013847221 -5.5715867E-4 0.9983567 0.0
3.854 3.853 0.055589024 0.0138101885 -4.804234E-4 0.99835813 0.0
3.863 3.863 0.05561122 0.013736528 -4.2006743E-4 0.998358 0.0
3.874 3.873 0.05568799 0.013661662 -2.6630923E-5 0.9983548 0.0
3.885 3.883 0.05579906 0.013631423 3.6504708E-4 0.99834895 0.0
3.893 3.893 0.05588893 0.013653513 7.108869E-4 0.99834335 0.0
3.904 3.903 0.055931214 0.0137021635 0.001013511 0.99834013 0.0
3.913 3.913 0.055933982 0.013717086 9.655402E-4 0.99833983 0.0
