@ HyperIMU -ianovir - 2018
@ Date:Thu Apr 23 11:25:37 GMT+02:00 2020, Sampling Rate:10ms

timestamp,K6DS3TR_Accelerometer.x,K6DS3TR_Accelerometer.y,K6DS3TR_Accelerometer.z,YAS537_Uncalibrated_Magnetometer.x,YAS537_Uncalibrated_Magnetometer.y,YAS537_Uncalibrated_Magnetometer.z,K6DS3TR_Uncalibrated_Gyroscope.x,K6DS3TR_Uncalibrated_Gyroscope.y,K6DS3TR_Uncalibrated_Gyroscope.z,Screen_Orientation_Sensor.x,Screen_Orientation_Sensor.y,Screen_Orientation_Sensor.z,Samsung_Orientation_Sensor.x,Samsung_Orientation_Sensor.y,Samsung_Orientation_Sensor.z
1587633937933,-0.30047232,0.89303726,9.874885,-39.1,-225.2,-34.2,0.081855945,0.032986723,0.045814894,-1.0,0.0,0.0,15.1804905,-5.165333,-1.7428082
1587633937941,-0.30047232,0.89303726,9.874885,-39.0,-225.29999,-34.3,-0.016493361,0.07391469,0.04153884,-1.0,0.0,0.0,15.1804905,-5.165333,-1.7428082
1587633937953,-0.23822308,0.81402856,9.43914,-39.0,-225.29999,-34.3,-0.08368854,0.10140363,0.045814894,-1.0,0.0,0.0,14.456357,-4.9274755,-1.4457617
1587633937965,-0.22505496,0.8583213,9.19972,-39.0,-225.29999,-34.3,-0.112399206,0.105068825,0.06047566,-1.0,0.0,0.0,14.421737,-5.329081,-1.4012676
1587633937976,-0.24181437,0.9828198,9.094376,-39.0,-225.29999,-34.3,-0.11362094,0.06536258,0.055588737,-1.0,0.0,0.0,14.097954,-6.1657877,-1.5231031
1587633937986,-0.25498247,0.89902276,8.993818,-38.899998,-225.4,-34.3,-0.13133603,-0.07147124,0.010995574,-1.0,0.0,0.0,14.106878,-5.705849,-1.6240127
1587633937998,-0.2861071,0.961272,9.344569,-38.899998,-225.4,-34.3,-0.15210545,-0.03970624,-0.0018325958,-1.0,0.0,0.0,14.063571,-5.870154,-1.7532823
1587633938008,-0.23942018,0.92416185,9.540894,-38.8,-225.4,-34.4,-0.15149458,-0.004276057,-0.0018325958,-1.0,0.0,0.0,14.044491,-5.530791,-1.4374142
1587633938020,-0.2753332,0.7625532,9.637859,-38.8,-225.5,-34.4,-0.14782938,0.017104227,0.0018325958,-1.0,0.0,0.0,13.746869,-4.521871,-1.6364067
1587633938030,-0.2669535,0.6979098,9.643845,-38.8,-225.5,-34.4,-0.12889257,0.014049901,-0.009162978,-1.0,0.0,0.0,13.749671,-4.1371408,-1.585555
1587633938042,-0.12210429,0.7290344,9.662998,-38.8,-225.5,-34.4,-0.093462385,-0.0030543262,-0.03726278,-1.0,0.0,0.0,14.421238,-4.3140645,-0.7235123
1587633938050,-0.12210429,0.7290344,9.662998,-38.8,-225.5,-34.4,-0.049480084,-0.02443461,-0.056199603,-1.0,0.0,0.0,14.421238,-4.3140645,-0.7235123
1587633938062,-0.1436521,0.36870706,9.8916445,-38.7,-225.59999,-34.4,-0.029321533,-0.03481932,-0.043982297,-1.0,0.0,0.0,13.154206,-2.1343958,-0.83204985
1587633938075,-0.18555063,0.39624038,10.0341,-38.7,-225.59999,-34.4,-0.028099801,-0.023823744,-0.016493361,-1.0,0.0,0.0,13.883155,-2.2610013,-1.0593624
1587633938086,-0.30047232,0.4189853,10.047267,-38.7,-225.7,-34.5,-0.03848451,-0.0018325958,0.004276057,-1.0,0.0,0.0,13.916617,-2.3868575,-1.7129152
1587633938097,-0.29448682,0.46806642,9.952697,-38.7,-225.7,-34.5,-0.11484267,0.048258353,0.06047566,-1.0,0.0,0.0,15.209614,-2.691529,-1.6948047
1587633938107,-0.2801216,0.5770026,9.837775,-38.7,-225.7,-34.4,-0.1160644,0.057421334,0.06352998,-1.0,0.0,0.0,15.178562,-3.3551788,-1.631016
1587633938118,-0.34237084,0.6536171,9.80665,-38.7,-225.7,-34.4,-0.09773844,0.062308256,0.06291912,-1.0,0.0,0.0,14.76628,-3.81082,-1.9994956
